step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
15,28,121.676391082142,7596.4919008553,-15.8298053679603,11033.4345225187,-4.84065692516451,13.5200986765596,-111.962977639001,40,0,0,0,0.235164984745489,0.0231302262584419,0,0,1,
16,30,121.643600776815,7596.51860594965,-16.9605118507661,11019.2395731975,-4.83938115996169,13.6093997608977,-111.868461718095,40,0,0,0,0.235257098715382,0.0232025357999103,0,0,1,
17,32,121.608549091108,7596.54808051079,-18.0911847288742,11005.0446002687,-4.83813707948948,13.698661252374,-111.773868570273,40,0,0,0,0.235356247313205,0.0232801049295624,0,0,1,
18,34,121.571236097065,7596.58032117504,-19.2218191733796,10990.84950219,-4.83692542959121,13.7878781460598,-111.679195296793,40,0,0,0,0.235462481623245,0.0233629770929582,0,0,1,
19,36,121.531661878883,7596.61532459785,-20.3524075322351,10976.6545074736,-4.83574234385561,13.8770548555777,-111.584443533309,40,0,0,0,0.235575636325958,0.0234512473720755,0,0,1,
20,38,121.489826535437,7596.65308765796,-21.4829436939101,10962.4593746629,-4.83459414347996,13.9661895821313,-111.489610377872,40,0,0,0,0.235696258712396,0.0235449729554136,0,0,1,
21,40,121.445730176687,7596.69360681521,-22.6134215261852,10948.2640627075,-4.83347521561704,14.0552803801857,-111.394695867619,40,0,0,0,0.235824529649412,0.0236442093157534,0,0,1,
22,42,121.399372925919,7596.7368783879,-23.7438349661564,10934.0687507728,-4.83238816569953,14.1443295732646,-111.299700911419,40,0,0,0,0.235960092835261,0.0237490454350507,0,0,1,
23,44,121.350754917594,7596.78289917542,-24.8741777635552,10919.8733217027,-4.83133665603113,14.2333353405642,-111.204623293342,40,0,0,0,0.236103589260024,0.0238595539199182,0,0,1,
24,46,121.299876300816,7596.83166532279,-26.0044424009495,10905.6777845821,-4.83030871307875,14.3222989108066,-111.109463276191,40,0,0,0,0.236254949897734,0.0239758436177473,0,0,1,
25,48,121.246737236808,7596.88317327067,-27.1346239562479,10891.4820684257,-4.82931564721474,14.4112162938407,-111.014217803625,40,0,0,0,0.236414669401163,0.0240979407411321,0,0,1,
26,50,121.191337899111,7596.93741943731,-28.2647147355918,10877.2863042236,-4.82835131563162,14.5000909179057,-110.91888947516,40,0,0,0,0.236582377517653,0.0242260767950826,0,0,1,
27,52,121.133678476077,7596.99439975856,-29.3947085760294,10863.0904023174,-4.82741719523905,14.5889218982061,-110.823476595726,40,0,0,0,0.236758762700794,0.0243602090666286,0,0,1,
28,54,121.073759167043,7597.05411040491,-30.5245993991173,10848.8943300641,-4.82651802829905,14.6777073914318,-110.727976955509,40,0,0,0,0.236943769101082,0.0245005894343167,0,0,1,
29,56,121.01158018478,7597.11654725953,-31.6543807406728,10834.6980983654,-4.82565774239234,14.7664497595643,-110.632391411148,40,0,0,0,0.237137790070055,0.0246472401536926,0,0,1,
30,58,120.947141755672,7597.18170645533,-32.7840452140482,10820.5015836725,-4.82481337235425,14.8551459643299,-110.536719149311,40,0,0,0,0.237341125018335,0.0248003069656484,0,0,1,
31,60,120.880444117805,7597.24958366838,-33.9135881419895,10806.3049956937,-4.82400604660812,14.9437972090992,-110.440961323088,40,0,0,0,0.237553765448698,0.0249599549017179,0,0,1,
32,62,120.811487522972,7597.32017488965,-35.0430014329096,10792.1083288546,-4.82323338359988,15.0324028777492,-110.345114275396,40,0,0,0,0.237776312973994,0.025126300781604,0,0,1,
33,64,120.740272236014,7597.39347562652,-36.1722792145962,10777.9113886193,-4.82248609297628,15.1209630577182,-110.249178333607,40,0,0,0,0.238008554053521,0.0252994867795118,0,0,1,
34,66,120.666798534141,7597.46948140276,-37.3014149953347,10763.714204161,-4.82177340293335,15.2094769438032,-110.15315431687,40,0,0,0,0.238251246930403,0.0254797776134543,0,0,1,
35,68,120.591066708213,7597.54818758749,-38.4304022167205,10749.516914067,-4.82109012125721,15.2979436115771,-110.057038406343,40,0,0,0,0.238504279185328,0.025667206319757,0,0,1,
36,70,120.513077061654,7597.62958947792,-39.5592345496217,10735.3193378038,-4.82044053585508,15.3863654803404,-109.960833333025,40,0,0,0,0.238768389026321,0.0258620438009739,0,0,1,
