step,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
68,335,90.3549891060051,7976.64115416442,-83.5060618439288,7019.8974532169,65.9169798210944,-19.7398062823959,30,-50,0,0,-15.1782492269719,0,0.89346499678745,
69,340,89.9402407443523,7975.03716444023,-82.3754460310529,6982.20177536683,66.1496585837993,-20.3953533970459,30,-50,0,0,-15.2370254000853,0,0.907911946607195,
70,345,89.5313452378865,7973.30856396045,-81.1639790384615,6944.52634452347,66.3796057142794,-21.0626288945139,30,-50,0,0,-15.2960275943982,0,0.922286045937308,
71,350,89.1287160759913,7971.45074602735,-79.8679302761561,6906.87154515849,66.6067261121096,-21.7418277796222,30,-50,0,0,-15.3552398439576,0,0.9365781233506,
72,355,88.732785684932,7969.45896315557,-78.483453617891,6869.23858055826,66.8309359044754,-22.433144117885,30,-50,0,0,-15.4146174923362,0,0.950779817341873,
73,360,88.3440058942493,7967.3283974685,-77.0066526939618,6831.62790659107,67.0521398245658,-23.1367646895059,30,-50,0,0,-15.4741369999166,0,0.964866012242887,
74,365,87.9628479583403,7965.05423986772,-75.4336770149107,6794.04045667911,67.27024606732,-23.852870626553,30,-50,0,0,-15.5337627430346,0,0.978799673499947,
75,370,87.5898019757811,7962.63182133278,-73.7608673917721,6756.47689249511,67.4851602979893,-24.581636003601,30,-50,0,0,-15.5934636100429,0,0.992531734394945,
76,375,87.2253757391311,7960.05662335743,-71.9848050999849,6718.93788396337,67.6967790268293,-25.3232199060179,30,-50,0,0,-15.6532137106013,0,1.00600638949253,
77,380,86.8700931994403,7957.3244618856,-70.1024899281867,6681.42462307106,67.9050057809723,-26.0777794417183,30,-50,0,0,-15.7129570194853,0,1.01916124164251,
78,385,86.5244921013713,7954.43150965852,-68.1114186686875,6643.93763731366,68.1097352988566,-26.8454573876758,30,-50,0,0,-15.7726714487309,0,1.03193162475644,
79,390,86.1891212250153,7951.37439187247,-66.0096997884566,6606.4778344666,68.3108594820671,-27.6263796648439,30,-50,0,0,-15.8323603735633,0,1.04425168149795,
80,395,85.8645370973954,7948.15025726836,-63.7961465599212,6569.04630783686,68.5082802594492,-28.4206681577322,30,-50,0,0,-15.8919911356496,0,1.05605916531623,
81,400,85.5513001877526,7944.7568697026,-61.4703858259757,6531.64337328871,68.7018810659189,-29.2284148005253,30,-50,0,0,-15.9515476479137,0,1.06729338874143,
82,405,85.2499706662092,7941.19266980038,-59.0329303071733,6494.27046062209,68.8915544800867,-30.0497054296436,30,-50,0,0,-16.0110114386895,0,1.07790355430532,
83,410,84.9611037694328,7937.45685316308,-56.4852623865522,6456.9282232705,69.0771884585579,-30.8846020326711,30,-50,0,0,-16.0704195052751,0,1.0878454932804,
84,415,84.6852446117802,7933.54953395808,-53.8299415837187,6419.61761981881,69.2586717075873,-31.7331533330458,30,-50,0,0,-16.1297538843736,0,1.09708419919675,
85,420,84.4229229006702,7929.47167165687,-51.0705540914739,6382.33928748002,69.4358885053852,-32.5953713067008,30,-50,0,0,-16.1890393438339,0,1.10560452660956,
86,425,84.1746480822666,7925.22502830846,-48.2116127698621,6345.09452259565,69.6087241985233,-33.4712561923284,30,-50,0,0,-16.2482966777464,0,1.11340668515824,
87,430,83.9409046702301,7920.81225858641,-45.2585953868563,6307.88411198456,69.777065805185,-34.3607824580282,30,-50,0,0,-16.3075510426503,0,1.12049392666582,
88,435,83.7221472723074,7916.23700634835,-42.2179988198031,6270.70882054923,69.9407971093881,-35.2638937924793,30,-50,0,0,-16.3668434004256,0,1.12687892695184,
89,440,83.5187953952216,7911.50400798665,-39.0973731866293,6233.56962868938,70.0998042663802,-36.1805063634925,30,-50,0,0,-16.426221599651,0,1.13257932686499,
90,445,83.3312282167962,7906.6191428881,-35.9053212196195,6196.46743548103,70.2539720649238,-37.110506045841,30,-50,0,0,-16.4857420037591,0,1.13762137014899,
91,450,83.1597790451311,7901.58958354416,-32.6515324819554,6159.40318322846,70.4031897874451,-38.0537530294163,30,-50,0,0,-16.5454689634339,0,1.14203755716056,
92,455,83.0047305082586,7896.42361489607,-29.3466322343186,6122.37754831412,70.5473421441122,-39.0100672634807,30,-50,0,0,-16.6054785221034,0,1.14586310400911,
93,460,82.8663097237982,7891.13076521757,-26.0021682850718,6085.3915663109,70.6863228565402,-39.9792435697295,30,-50,0,0,-16.6658510202538,0,1.14913913134424,
94,465,82.744684026666,7885.72167713604,-22.6304918937562,6048.44585985062,70.8200214209187,-40.9610316110578,30,-50,0,0,-16.7266807491876,0,1.1519051153833,
95,470,82.6399572790861,7880.20803306262,-19.244615523354,6011.54149956188,70.9483332192569,-41.9551603113264,30,-50,0,0,-16.7880645448723,0,1.15420124488851,
96,475,82.5521668365886,7874.6024528232,-15.8581064842142,5974.67897225891,71.0711560400346,-42.9613059516796,30,-50,0,0,-16.8501089208578,0,1.15606566273452,
97,480,82.481281216139,7868.9183226259,-12.4848899045658,5937.85936658747,71.1883876668945,-43.9791278131755,30,-50,0,0,-16.9129250962143,0,1.1575335138982,
98,485,82.4271989485053,7863.16956004788,-9.13905646665035,5901.08305982969,71.2999375578989,-45.0082344125747,30,-50,0,0,-16.976627128258,0,1.15863462957532,
99,490,82.3897477340968,7857.37056304327,-5.83476791531666,5864.35091915284,71.4057093919948,-46.0482079921982,30,-50,0,0,-17.041338177283,0,1.1593929380692,
100,495,82.3686848660251,7851.53589020313,-2.58601131869386,5827.66343888247,71.5056172316601,-47.0985880690455,30,-50,0,0,-17.1071761409583,0,1.15982748602536,
101,500,82.3636984292138,7845.68008970644,0.593544629993175,5791.02133111604,71.5995787814429,-48.1588833917509,30,-50,0,0,-17.1742643265864,0,1.15995277081518,
102,505,82.3744092967501,7839.81751382781,3.69070794730987,5754.42512762886,71.68751578899,-49.2285687894528,30,-50,0,0,-17.2427254838958,0,1.15977551712273,
103,510,82.4003739017155,7833.96211889026,6.69292395500884,5717.87531403333,71.769357659696,-50.3070825788847,30,-50,0,0,-17.3126777108843,0,1.15929751013793,
104,515,82.4410877011903,7828.1273233777,9.58838845179639,5681.37248906681,71.8450372438985,-51.3938419478176,30,-50,0,0,-17.3842381460862,0,1.15851833340833,
105,520,82.4959894358497,7822.32574650172,12.3662031807651,5644.91684167376,71.9144929733962,-52.4882144070731,30,-50,0,0,-17.4575327964686,0,1.15743087693241,
106,525,82.5644655904071,7816.56922344304,15.0164150069947,5608.5092023313,71.9776708211411,-53.5895628388645,30,-50,0,0,-17.5326634278284,0,1.15602914903139,
107,530,82.645855485444,7810.86862423566,17.5301117514059,5572.14958864891,72.034522069436,-54.6972083910405,30,-50,0,0,-17.6097412706956,0,1.15430239914911,
108,535,82.739456596652,7805.23378840897,19.8994770458141,5535.83852031276,72.0850047925218,-55.8104499004425,30,-50,0,0,-17.6888372941684,0,1.15224131850937,
109,540,82.8445301024318,7799.67347757026,22.1178117552302,5499.57645193999,72.129084703082,-56.9285744223283,30,-50,0,0,-17.7700938158408,0,1.149836678824,
110,545,82.9603064936157,7794.19537089289,24.1795430937605,5463.36353346995,72.1667316541921,-58.050847345209,30,-50,0,0,-17.8535569379699,0,1.14708338146473,
111,550,83.0859910719236,7788.80608785305,26.0801935238524,5427.19995202405,72.1979278525724,-59.1765081980872,30,-50,0,0,-17.9393405170247,0,1.14397557529532,
112,555,83.2207697981354,7783.51109306245,27.8164248055743,5391.0863765556,72.222654853231,-60.3047928987172,30,-50,0,0,-18.0275053385167,0,1.14051471611335,
113,560,83.3638142386964,7778.3149139837,29.3858855168869,5355.02296751669,72.2409065289582,-61.4349393559303,30,-50,0,0,-18.1181122670111,0,1.1367037650315,
114,565,83.5142867643945,7773.22110227636,30.7872164069468,5319.00966999952,72.2526801382933,-62.5661538903167,30,-50,0,0,-18.211195324905,0,1.1325506758238,
