step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
123,244,78.8588910768749,7867.86589815213,-6.99220144583751,5577.7983796975,20.9573033778477,5.90965763233946,-127.920737225462,38,73.576408535537,73.576408535537,92.115883224538,0.887143684904331,9.65514773615813,6.40404959743952,-11.9812353003645,2,
124,246,78.8468049275838,7862.3053634615,-5.09774296834894,5563.81039435267,20.9523875303048,6.01828367142556,-127.84071372132,38,74.9192319155146,74.9192319155146,91.6549776825396,0.887183596557834,9.65868095406804,6.41477126501976,-12.0407986478395,2,
125,248,78.8383300482202,7856.74186401492,-3.38114627625032,5549.83217163348,20.9470254377534,6.1267445738273,-127.760629213412,38,76.1340703127107,76.1340703127107,91.1958820770982,0.887191812919581,9.65697740969363,6.42561229161687,-12.100374163792,2,
126,250,78.8331233486161,7851.17830567824,-1.82972234659428,5535.86428099954,20.9413314697675,6.23503936688505,-127.680474745578,38,77.2331761829614,77.2331761829614,90.7387719091989,0.887171961566739,9.65052951475697,6.43657829030223,-12.1599511128163,2,
127,252,78.8308663291754,7845.61745317623,-0.431602118223964,5521.90598024224,20.9353664521893,6.34316799664384,-127.600253586641,38,78.2269694635882,78.2269694635882,90.2838191932078,0.887126913910557,9.63982315668611,6.44767643736112,-12.2195239732803,2,
128,254,78.831263509864,7840.06169708079,0.824381734926192,5507.95760895759,20.9292195202704,6.45112892093383,-127.519966840924,38,79.1245230995585,79.1245230995585,89.8311707329394,0.88705826717047,9.62531464082323,6.45891130825493,-12.2790859762424,2,
129,256,78.8340410559159,7834.51322683519,1.94869318642441,5494.0193944477,20.9229416286978,6.5589220463665,-127.43960966046,38,79.9340255024061,79.9340255024061,89.3809618722143,0.88696994817946,9.60740717464607,6.47028710714303,-12.3386319610706,2,
130,258,78.8389453851497,7828.97406147927,2.9511170212927,5480.09092240233,20.9166006435408,6.66654740021826,-127.359185186282,38,80.6625991302419,80.6625991302419,88.9333189435202,0.886862847944762,9.58649106504083,6.48180860307608,-12.3981598335384,2,
131,260,78.8457418594584,7823.44595048007,3.84080717666757,5466.17251527888,20.9102346091515,6.77400465520519,-127.278692474842,38,81.3166682397793,81.3166682397793,88.4883515058906,0.886740020813982,9.56292129065236,6.49347877070816,-12.4576665935708,2,
132,262,78.854213556,7817.93046939331,4.62632172731628,5452.26413611209,20.903889768192,6.88129382199521,-127.198126737995,38,81.9018990693242,81.9018990693242,88.0461584746495,0.886603129931232,9.53703947971794,6.50530073927407,-12.5171512953792,2,
