step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
1,0,121.993,7824.83890465838,-137.426366773125,8583.44965528958,16.2297366861336,-18.2361953533914,-144.23153192623,40,0,0,0,0.240135842725027,0.0291097053793344,0,0,1,
2,2,121.718098005943,7825.1531145354,-137.475496470265,8583.44955262031,16.2026607542437,-18.1301855664544,-144.146762390979,40,0,0,0,0.240862829782665,0.0298879784172417,0,0,1,
3,4,121.443098635679,7825.46697632552,-137.523742252039,8569.25311326116,16.2131974477512,-18.0241214775079,-144.062095898128,40,0,0,0,0.241625705075464,0.0306882733641666,0,0,1,
4,6,121.168003662311,7825.78047397561,-137.571098644776,8555.05620400853,16.2238327545794,-17.9180049857841,-143.97753462675,40,0,0,0,0.242426111598922,0.0315128953627899,0,0,1,
5,8,120.892814869407,7826.09358977921,-137.617560809018,8540.85918550567,16.2345781658928,-17.8118356135131,-143.893077267302,40,0,0,0,0.243265560233264,0.032364178420393,0,0,1,
6,10,120.617534051385,7826.40630499135,-137.663122686871,8526.66196478605,16.2454224279753,-17.7056122691954,-143.808719600114,40,0,0,0,0.244145209763575,0.0332435724515389,0,0,1,
7,12,120.342163014553,7826.7185999023,-137.707778402804,8512.46416003654,16.2563495962628,-17.5993375780681,-143.724470060634,40,0,0,0,0.245066706291666,0.0341531188053843,0,0,1,
8,14,120.06670357824,7827.03045334647,-137.751520953451,8498.26671365688,16.267383316158,-17.4930112622616,-143.640317737681,40,0,0,0,0.246031884459315,0.0350949116230666,0,0,1,
9,16,119.791157575904,7827.34184267327,-137.794342998806,8484.06872673528,16.2785088448691,-17.3866350222762,-143.556264657941,40,0,0,0,0.247044450414908,0.0360721008346559,0,0,1,
10,18,119.515526856439,7827.65274244244,-137.836236506377,8469.87053413414,16.2896928419464,-17.2802056826282,-143.472316380239,40,0,0,0,0.248111578356905,0.0370901612688081,0,0,1,
11,20,119.23981328681,7827.96312424598,-137.877191285463,8455.67245070357,16.3010603114557,-17.173723952627,-143.388465230679,40,0,0,0,0.249235096566454,0.0381513949505175,0,0,1,
12,22,118.964018754494,7828.27295930882,-137.917197319322,8441.47391790225,16.3125167736599,-17.0671944247954,-143.304713017905,40,0,0,0,0.250416385016149,0.0392580718566216,0,0,1,
13,24,118.688145167203,7828.5822172574,-137.95624419117,8427.27544348835,16.3239672986236,-16.9606147638832,-143.221055420317,40,0,0,0,0.251657304071073,0.0404124291417571,0,0,1,
14,26,118.412194455303,7828.89086573598,-137.994319845876,8413.07655359915,16.3356024893946,-16.8539830160918,-143.137494889957,40,0,0,0,0.252958903827156,0.0416168115987188,0,0,1,
15,28,118.136168573036,7829.19887133779,-138.031412230012,8398.8773782378,16.3474839307583,-16.7473034341415,-143.054032970241,40,0,0,0,0.254322598727318,0.0428735837349133,0,0,1,
16,30,117.860069499389,7829.50619874598,-138.067508817539,8384.67838057713,16.3593610995281,-16.6405750614037,-142.970665599345,40,0,0,0,0.2557496266571,0.0441850300209659,0,0,1,
17,32,117.583899240299,7829.81281225386,-138.102595146871,8370.4791997306,16.3713229576087,-16.5337956081884,-142.887388521303,40,0,0,0,0.257240811843639,0.0455535774306924,0,0,1,
18,34,117.307659830045,7830.11867340768,-138.136657226992,8356.27936932988,16.3834109168535,-16.4269685915009,-142.804209978524,40,0,0,0,0.258797505809515,0.0469816732262886,0,0,1,
19,36,117.031353332472,7830.42374293425,-138.169679546687,8342.07987760911,16.3955935878282,-16.3200929035345,-142.721122585651,40,0,0,0,0.260419934711797,0.048471693820369,0,0,1,
20,38,116.754981843472,7830.72797984797,-138.201645837412,8327.88006850262,16.4078801008009,-16.2131700523743,-142.638131430863,40,0,0,0,0.262109182172036,0.0500261226158619,0,0,1,
21,40,116.478547491236,7831.03134199819,-138.232539489085,8313.68052766222,16.4202740991257,-16.1061989481555,-142.555229160458,40,0,0,0,0.26386522031675,0.0516474969146569,0,0,1,
22,42,116.202052439119,7831.33378488936,-138.262342405181,8299.48060227546,16.432735792524,-15.9991812399786,-142.472417753694,40,0,0,0,0.265688795411357,0.0533382161939676,0,0,1,
23,44,115.925498887538,7831.63526381975,-138.291035500558,8285.28062089132,16.4453535130178,-15.8921155398013,-142.38969608028,40,0,0,0,0.267579542231332,0.055100839119212,0,0,1,
24,46,115.648889075474,7831.93573070342,-138.318599370722,8271.08044411307,16.4580704486121,-15.7850032400469,-142.307064716725,40,0,0,0,0.26953743016237,0.0569378021237547,0,0,1,
25,48,115.37222528194,7832.23513739714,-138.345012986821,8256.88026338828,16.470886847458,-15.677844422672,-142.224520840317,40,0,0,0,0.271561804183718,0.0588515806087346,0,0,1,
26,50,115.095509828896,7832.53343299301,-138.370254833751,8242.67989143648,16.4838139106327,-15.5706387585871,-142.142063332573,40,0,0,0,0.273652524992255,0.0608446440756936,0,0,1,
27,52,114.818745082018,7832.83056610601,-138.394302627072,8228.47925980151,16.4968390977547,-15.4633894064448,-142.059698902391,40,0,0,0,0.275808656812813,0.0629194294811357,0,0,1,
28,54,114.54193345315,7833.12648282256,-138.417132381297,8214.27920433941,16.5099726974514,-15.3560935996088,-141.977418590675,40,0,0,0,0.278030592118041,0.0650798935533133,0,0,1,
29,56,114.265077403849,7833.4211268945,-138.438718383828,8200.07882116568,16.5232032613214,-15.2487508178251,-141.895219949693,40,0,0,0,0.280320173507519,0.067331575945544,0,0,1,
30,58,113.988179448303,7833.71443770573,-138.459033406532,8185.87791446647,16.5365894735819,-15.1413663357888,-141.813114060991,40,0,0,0,0.282678687793416,0.0696801092887979,0,0,1,
31,60,113.711242157338,7834.00635165266,-138.478048236841,8171.67783749824,16.5500344540159,-15.0339342265007,-141.731087630356,40,0,0,0,0.28510704382202,0.072131009327171,0,0,1,
32,62,113.434268163144,7834.29680194503,-138.495730835772,8157.47710229329,16.5636123927003,-14.9264603164973,-141.649146957165,40,0,0,0,0.287606659418691,0.07468955643956,0,0,1,
33,64,113.157260163194,7834.58571805355,-138.512047750502,8143.27668770583,16.5773077594748,-14.8189411088608,-141.567286574597,40,0,0,0,0.290177354724527,0.0773610752180456,0,0,1,
34,66,112.880220923918,7834.87302631916,-138.526963550663,8129.07594008594,16.5911084081735,-14.7113790337811,-141.485511428417,40,0,0,0,0.292819602613282,0.080150777350832,0,0,1,
35,68,112.603153284444,7835.15864980144,-138.540440969823,8114.87549657718,16.6050364295006,-14.6037727639223,-141.403816094548,40,0,0,0,0.295532636715652,0.0830636569648834,0,0,1,
36,70,112.326060161332,7835.44250901814,-138.552439768352,8100.67485111531,16.619043991519,-14.4961243792897,-141.322202062854,40,0,0,0,0.298316177273344,0.0861046462666123,0,0,1,
37,72,112.048944552878,7835.72452059461,-138.562918596802,8086.47431997249,16.6331760614918,-14.3884330364907,-141.240668660109,40,0,0,0,0.301168744841367,0.0892784045917791,0,0,1,
38,74,111.771809543422,7836.004598889,-138.571832649821,8072.27383857104,16.6474220093606,-14.2806987632295,-141.159213070898,40,0,0,0,0.304088783482189,0.0925891849147009,0,0,1,
39,76,111.494658306788,7836.28265562269,-138.57913730362,8058.07321534836,16.6617228893163,-14.1729227537377,-141.077838915067,40,0,0,0,0.30707453347561,0.0960411689533828,0,0,1,
40,78,111.217494109766,7836.55859951349,-138.584784271484,8043.87289176658,16.6762313014384,-14.0651060848011,-140.996543363827,40,0,0,0,0.310123575510949,0.0996378861337709,0,0,1,
41,80,110.940320316914,7836.83233800464,-138.588724037143,8029.672745029,16.6908352891042,-13.9572473287796,-140.915325314399,40,0,0,0,0.313233252353816,0.103382797899247,0,0,1,
42,82,110.663140393606,7837.10377524363,-138.59090532541,8015.47263441986,16.7055399057231,-13.8493478538833,-140.834184156987,40,0,0,0,0.316400292130732,0.107278865006029,0,0,1,
43,84,110.385957909348,7837.37281488691,-138.591275238429,8001.27264793988,16.7203383634271,-13.7414062172593,-140.753113633532,40,0,0,0,0.319621620414808,0.111328236447497,0,0,1,
44,86,110.108776540936,7837.63935811587,-138.589779495921,7987.0721979001,16.7352613922451,-13.6334255189293,-140.672125492252,40,0,0,0,0.322893480735899,0.115532939552827,0,0,1,
45,88,109.831600076006,7837.90330511325,-138.586361482019,7972.87255623009,16.7502971151524,-13.5254026979658,-140.591207547612,40,0,0,0,0.326211639439826,0.119893817355137,0,0,1,
