dtegd,tgtsite,alpha,delaz,drag,egflg,hls,lod,rdot,gamma,roll,trange,ve,vi,xlfac,cd,mm304ph,mm304al,ital,aclam,aclim,acmd1,aldref,alpcmd,rolcmd,spdbcmd,alpdot,a_0,a_1,a_2,cag,cdcal,cq1_0,cq1_1,cq1_2,cq2_0,cq2_1,cq2_2,cq3_0,cq3_1,cq3_2,c16,c17,c2,d23,d231,d23l,ddp,delalp,dlrdot,drdd,drefp,drefp1,drefp3,drefp4,drefp5,dx_0,dx_1,dx_2,dzold,eef,eg_end,eowd,hs,ialp,ict,idbchg,islect,itran,lmflg,lmn,lodv,lodx,n_quad_seg,q_0,q_1,q_2,q_3,rcg,rcg1,rdealf,rdtref,rdtrf1,rdtrft,r23,r231,req1,rer1,rf_0,rf_1,rf_2,rff1,rdtrf,rk2rol,rk2rlp,rlm,rollc_0,rollc_1,rollc_2,rollc_3,rolref,rpt,rrflag,start,t2,t2dot,vb2,vcg,ve2,vf_0,vf_1,vf_2,vo_0,vo_1,vo_2,vq2,vsat2,vsit2,vtrb,vx_0,vx_1,vx_2,xlod,zk,tran2f_nom,tran3f_nom,tran4f_nom,tran5f_nom,tran5f_vtran,tran3f_vb1,tran3f_drefp4,tran4f_alfm,tran4f_drefp4,tgtsite0,dummy,
0.560000000521541,Edwards,12.9036518788519,5.7592590321821,0.029706489155739,0,387688.222596066,0.0353298805396311,-549.662511602266,-1.27910004881741,6.10856611994681,3863.86502579749,24623.5298119248,25786.0049560133,0.0297269462153246,2.04544376742383,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607754890.917157,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315632591.07318,False,9810175.64098899,22326.576092637,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8195668731603,0.0136647032843695,361000000,10499,606318220.398748,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,21.5796838850295,5.75890839159469,0.0304471164624558,0,387379.338332657,0.123746265276798,-549.736970836574,-1.27926900131066,4.78248970339843,3861.64924608654,24623.6134837669,25786.0863739974,0.0307157068901249,2.08867800095274,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607759006.431057,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315624713.330488,False,9809930.79289139,22326.4970645822,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8272527167023,0.0137247205977977,361000000,10499,606322340.997945,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,28.8161142281919,5.75856673295849,0.0327422511494412,0,387070.631165215,0.183200327620662,-549.802362216897,-1.27941134423444,3.04767431586466,3859.43340818716,24623.8030606666,25786.2735804287,0.0334503456366448,2.21402210701151,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607768331.081748,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315619449.072356,False,9809767.17449977,22326.3180092004,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8350730573455,0.0139648939927617,361000000,10499,606331677.170492,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,34.6007335078396,5.75826082086003,0.0347987268217286,0,386762.094549642,0.216656304313004,-549.840105358967,-1.27948435663981,1.02232253332911,3857.21751457326,24624.0884555097,25786.5562055548,0.0359839703213245,2.30900100691479,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607782368.830672,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315616549.762424,False,9809677.06105627,22326.048453771,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8430162905642,0.0141843450201707,361000000,10499,606345732.264768,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,39.1269343389456,5.75792589145888,0.0363808181165531,0,386453.706882292,0.234369007451701,-549.848601556593,-1.2794872227477,-1.17991877317815,3855.00156342969,24624.4137992553,25786.8792900609,0.0380049292627212,2.32353529185341,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607798371.749545,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315614639.043709,False,9809617.67401345,22325.7411666033,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8510169398473,0.0142868737065874,361000000,10499,606361754.956956,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,42.3227844810392,5.75755939651452,0.0363680008666971,0,386145.476062486,0.244918079103994,-549.840582043277,-1.27944989273097,-3.47811518348077,3852.78556155698,24624.7729805881,25787.2366575484,0.0383114700286001,2.37258179348843,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607816039.30824,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315613566.719585,False,9809584.34511051,22325.4019198345,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8590679008416,0.0143767160478734,361000000,10499,606379444.345502,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,44.1426677704175,5.75712896567564,0.037446636074731,0,385837.398838724,0.24669002292128,-549.799728534816,-1.2793354037613,-5.73189155047679,3850.56950914996,24625.146509023,25787.6093009522,0.0395976533235914,2.41225504163685,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607834412.851767,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315612852.765662,False,9809562.1547107,22325.0491222277,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8671463134293,0.014425736750252,361000000,10499,606397840.59085,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,44.8331766173721,5.75667905262844,0.0381057302366393,0,385529.455429459,0.247612399875001,-549.768291433598,-1.27924131358814,-7.73677055325081,3848.35340362464,24625.5492761633,25788.0114191483,0.0403619749576429,2.41946288290661,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607854224.934814,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315612863.275362,False,9809562.48136264,22324.6687086637,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8752697938417,0.0145062150086915,361000000,10499,606417677.152748,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,44.198979138339,5.75614447546749,0.0390097656380833,0,385221.657649481,0.246319111681173,-549.762903395295,-1.27920613076671,-9.39398818759556,3846.13724646579,24625.9851049317,25788.4476286621,0.0412482558136509,2.43916345699337,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607875663.682156,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315613692.807374,False,9809588.2640447,22324.257068392,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8834429353728,0.0145948955776589,361000000,10499,606439142.38832,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
0.560000000521541,Edwards,42.9117857256924,5.75545142220857,0.0388095526438472,0,384913.94085817,0.247047542750851,-549.656669968037,-1.27894011897831,-10.0232987354597,3843.92102599045,24626.3467179909,25788.8119943657,0.0409580618101137,2.39730032170581,0,40,False,43,37,40,0.5,40,0,0,0,0,-3.4573,-4.76,607893451.990896,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,315612697.470522,False,9809557.3279829,22323.9155248576,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,90,0,0,0,0,0,410.025756653778,False,1,11.8915392589793,0.0144577207123359,361000000,10499,606456952.674702,0,22000,0,0,19000,22000,110229001,663897062.44,542121372.25,60000,0,27637,27637,0.5,0,False,False,False,False,False,False,False,False,False,Edwards,0,
