step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
79,156,100.451067051436,7844.28801373597,-136.569543020555,7031.81095787744,12.871107089812,-11.9750867227964,-130.722271020889,40,0,0,0,0.477616088380711,0.131768383559292,0,1,
80,158,100.178075042231,7844.35091565364,-136.421041376974,7017.31117600228,12.8892889618135,-11.8663619158501,-130.642309339019,40,0,0,0,0.482674218863947,0.137019560545965,0,1,
81,160,99.9053882098701,7844.40276589086,-136.264297787829,7002.81195412381,12.9075732811405,-11.7576042066144,-130.562411280146,40,0,0,0,0.48773747723982,0.142493996255451,0,1,
82,162,99.6330234187785,7844.44310152351,-136.098932198993,6988.31288911435,12.9260079684645,-11.6488148126874,-130.482580376705,40,0,0,0,0.492787417146605,0.148188557501192,0,1,
83,164,99.3609982930552,7844.47145040605,-135.924561111302,6973.81440312331,12.9445238822966,-11.5399936872851,-130.402813280083,40,0,0,0,0.497816905853808,0.154116613078859,0,1,
84,166,99.0893312494587,7844.48730643091,-135.740773129053,6959.31626106253,12.9631920206997,-11.4311415689813,-130.323108944069,40,0,0,0,0.502822654801018,0.160296830876063,0,1,
85,168,98.818041556227,7844.49012495799,-135.547128639424,6944.81847412255,12.9819727414219,-11.3222586462532,-130.243470536116,40,0,0,0,0.507798185095371,0.166747808133903,0,1,
86,170,98.5471493898146,7844.47932275023,-135.343159000524,6930.3213598354,13.000884049715,-11.2133448999421,-130.163894740343,40,0,0,0,0.512736256863003,0.17348817812923,0,1,
87,172,98.2766758936699,7844.45427726776,-135.128366187809,6915.82468765888,13.0199174151824,-11.1044002031368,-130.084378563885,40,0,0,0,0.517627059475724,0.180536963016255,0,1,
88,174,98.0066432337267,7844.41432761654,-134.902225684883,6901.32824544161,13.0390760202352,-10.9954277806499,-130.004927123296,40,0,0,0,0.522460976065251,0.187913068762332,0,1,
89,176,97.7370746522378,7844.35877417532,-134.664185607724,6886.83273313412,13.0583482054042,-10.8864264029177,-129.925537411823,40,0,0,0,0.52722685306554,0.195634069853639,0,1,
90,178,97.4679945208756,7844.28687956188,-134.413669108877,6872.33785714063,13.0777582813224,-10.7773951533633,-129.846205873306,40,0,0,0,0.531912939553222,0.203720637479123,0,1,
91,180,97.1994283898985,7844.19786818832,-134.150074200393,6857.84330115788,13.0972856658666,-10.6683369464995,-129.766938177176,40,0,0,0,0.536510103786439,0.212188497651341,0,1,
92,182,96.9314030389432,7844.09092826292,-133.872774094549,6843.34978868208,13.116953332048,-10.5592519923022,-129.687729079347,40,0,0,0,0.541010100045664,0.221055108125716,0,1,
93,184,96.6639465243416,7843.96521427163,-133.581118184565,6828.85694659514,13.1367348702692,-10.450138639254,-129.608581210832,40,0,0,0,0.5454059216984,0.230337050933111,0,1,
94,186,96.3970882244231,7843.8198479415,-133.274436500181,6814.36491503857,13.156655351049,-10.3410000255045,-129.529489875684,40,0,0,0,0.549697787401957,0.240046071083797,0,1,
95,188,96.1308588789748,7843.65392860511,-132.952037018477,6799.87357944964,13.1767242851032,-10.2318347204819,-129.45045576044,40,0,0,0,0.553886129072924,0.250194452296687,0,1,
96,190,95.8652906299895,7843.46653376438,-132.613209868396,6785.38293571507,13.1969202799163,-10.1226459385798,-129.371482242234,40,0,0,0,0.557982650294434,0.260787702253423,0,1,
97,192,95.6004170593899,7843.25673264412,-132.257225509602,6770.89354111514,13.2172366040572,-10.0134317819688,-129.292565859713,40,0,0,0,0.562003912826471,0.271827780028344,0,1,
98,194,95.3362732202047,7843.02359772092,-131.883342643501,6756.40501533503,13.2376863338215,-9.90419278389078,-129.213705825884,40,0,0,0,0.565986795125134,0.283304292285607,0,1,
99,196,95.0728956641247,7842.76623671501,-131.490804125481,6741.91737619018,13.2582974102767,-9.79493168966012,-129.134903079738,40,0,0,0,0.569978830608356,0.295197952851336,0,1,
100,198,94.8103224700261,7842.48377288409,-131.078841477783,6727.43094559298,13.2790194768181,-9.68564707057401,-129.056156602518,40,0,0,0,0.573979821405394,0.307507230979746,0,1,
101,200,94.5485932543455,7842.17533013519,-130.64668388328,6712.94557918226,13.2998807310034,-9.57634251021048,-128.977467543245,40,0,0,0,0.577987556243052,0.320233155184258,0,1,
102,202,94.2877492009541,7841.84000752634,-130.193529627748,6698.46167759933,13.3208973369611,-9.46701401254515,-128.898832518054,40,0,0,0,0.582005689835671,0.333396438154724,0,1,
103,204,94.027833139996,7841.47686309002,-129.718534056849,6683.97871356399,13.3420771063523,-9.35766690187312,-128.820254840121,40,0,0,0,0.58603833831969,0.347014665366097,0,1,
104,206,93.7688896320779,7841.08491798632,-129.220813145986,6669.49739393545,13.3633707235564,-9.24829785805922,-128.741727041014,40,0,0,0,0.590087011633221,0.36110539043788,0,1,
105,208,93.510965045034,7840.66315652077,-128.69944156889,6655.01690228204,13.3848104311599,-9.1389105378432,-128.663258684524,40,0,0,0,0.594153705344228,0.375682186377298,0,1,
106,210,93.2541076292833,7840.21053074091,-128.153467103439,6640.53834192249,13.4063916548461,-9.02950438174177,-128.584842331228,40,0,0,0,0.598206210650525,0.390768885186482,0,1,
107,212,92.9983675567815,7839.72592838967,-127.581917621152,6626.06110005206,13.4281102015806,-8.92007969156289,-128.506479123675,40,0,0,0,0.602243402873304,0.406388125698622,0,1,
108,214,92.7437969824513,7839.20825599302,-126.983782114446,6611.58533775164,13.4499894761721,-8.81063947777329,-128.428170188369,40,0,0,0,0.60630351718279,0.422520470859518,0,1,
109,216,92.4904501126753,7838.65640764414,-126.358022072226,6597.11141241892,13.4720196117177,-8.7011813498725,-128.349914228118,40,0,0,0,0.610382360924746,0.439176673841967,0,1,
110,218,92.2383832481271,7838.06926695416,-125.703582723048,6582.63908681694,13.4941850919656,-8.59170853331727,-128.271712516254,40,0,0,0,0.614479633904051,0.45635950081453,0,1,
111,220,91.9876548167793,7837.44570950285,-125.019392363478,6568.16874640625,13.5165070459706,-8.48222066096746,-128.19356193928,40,0,0,0,0.618592885595053,0.474070364784005,0,1,
112,222,91.7383254012326,7836.78460901792,-124.3043684323,6553.70015057619,13.5389911311366,-8.37271873515529,-128.115463367606,40,0,0,0,0.622720244797382,0.492308268369914,0,1,
113,224,91.4904577557538,7836.08484018694,-123.557422563969,6539.23348934337,13.5616211457676,-8.26320374937549,-128.037418045927,40,0,0,0,0.62685995241456,0.511069316154722,0,1,
114,226,91.2441168153463,7835.3452855505,-122.777463476449,6524.76898339188,13.5844017733889,-8.15367700937479,-127.959422883991,40,0,0,0,0.631008072246458,0.53034988810688,0,1,
115,228,90.9993696989333,7834.56482775587,-121.963399540265,6510.30651572897,13.6073517019908,-8.04413846515082,-127.881480868151,40,0,0,0,0.635163837066616,0.550138730830714,0,1,
116,230,90.7562856952837,7833.74238081743,-121.114146389449,6495.8463760528,13.6304730597085,-7.9345883749948,-127.803588947612,40,0,0,0,0.639324147147132,0.570446180111998,0,1,
