step,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
42,205,102.262518224997,7989.67504607586,-95.6823139782628,8005.16909274782,59.137296502292,-6.14492500966628,30,-50,0,0,-13.809967325606,0,0.507247865114441,
43,210,101.784434684966,7989.77053522166,-95.5487057430828,7967.13945610012,59.4179106576267,-6.56599389291085,30,-50,0,0,-13.8553355819175,0,0.522131734545864,
44,215,101.307050971804,7989.84121930903,-95.4021564876793,7929.11765881681,59.6973017114836,-6.99378697003584,30,-50,0,0,-13.9013445339695,0,0.537390733065402,
45,220,100.830434376924,7989.88535292687,-95.2416125824425,7891.1039991773,59.9754322087264,-7.42846352055744,30,-50,0,0,-13.9479996411641,0,0.55297522887746,
46,225,100.354657673477,7989.90104619631,-95.0659326904383,7853.0987889923,60.2522637598225,-7.87018569475822,30,-50,0,0,-13.9952476124048,0,0.568820761182018,
47,230,99.879799583056,7989.88626191787,-94.873880770906,7815.10235415749,60.5277559092272,-8.31911927737025,30,-50,0,0,-14.0431379105524,0,0.584843625666698,
48,235,99.4059452182269,7989.83880893166,-94.6641452129188,7777.11507281816,60.8018678021607,-8.77543348229665,30,-50,0,0,-14.0916600264201,0,0.60090482475072,
49,240,98.9331863511484,7989.75636150006,-94.4353514443173,7739.13727133348,61.0745608587882,-9.23930065318496,30,-50,0,0,-14.140777997179,0,0.61694272602215,
50,245,98.4616220642207,7989.63625887368,-94.1859428746106,7701.16906627875,61.345789376979,-9.71089755873533,30,-50,0,0,-14.1905420953748,0,0.632896158414193,
51,250,97.9913596559213,7989.47548751978,-93.914189865302,7663.21091016278,61.6155060876464,-10.1904031392079,30,-50,0,0,-14.2409315937831,0,0.648679559273222,
52,255,97.5225155261457,7989.27068837177,-93.6181849986374,7625.26331903103,61.8836644645502,-10.6780007133941,30,-50,0,0,-14.2919091440106,0,0.6641948715703,
53,260,97.0552159990221,7989.01816467521,-93.2958671193041,7587.32662697915,62.1502146712647,-11.1738759940502,30,-50,0,0,-14.3434693726484,0,0.679349025294872,
54,265,96.5895981042199,7988.7139068769,-92.9450184470406,7549.40132244575,62.4151108865493,-11.6782180168103,30,-50,0,0,-14.3956201091093,0,0.694078553005585,
55,270,96.1258102322137,7988.35373170282,-92.5633154485049,7511.4875533405,62.67829638615,-12.1912190397982,30,-50,0,0,-14.4483401882171,0,0.708382699638822,
56,275,95.6640127542447,7987.93332438919,-92.1482935831423,7473.58603140874,62.9397203917928,-12.7130738774692,30,-50,0,0,-14.5016231757391,0,0.722360302817789,
57,280,95.2043785863621,7987.44855324658,-91.6974011477796,7435.69702954695,63.1993266671951,-13.2439805474177,30,-50,0,0,-14.5554505390486,0,0.736318893147267,
58,285,94.7470936192516,7986.89549928254,-91.208006688983,7397.82103325585,63.4570533540664,-13.7841380462213,30,-50,0,0,-14.6098184825845,0,0.750352613679987,
59,290,94.2923570243055,7986.27023700418,-90.6774140797629,7359.95881925327,63.7128486804151,-14.3337504702571,30,-50,0,0,-14.6647107514254,0,0.764448010289088,
60,295,93.8403818608876,7985.56865281527,-90.1027354936514,7322.11037232375,63.9666433174017,-14.8930207294127,30,-50,0,0,-14.7200635827369,0,0.778634507069023,
61,300,93.3913962626401,7984.78636415486,-89.4808332155053,7284.27671403904,64.2183759537158,-15.4621554034429,30,-50,0,0,-14.7759126839763,0,0.792929857839288,
62,305,92.9456446780898,7983.91870738564,-88.8083315293943,7246.45822756482,64.4679854628824,-16.0413628280055,30,-50,0,0,-14.8322202274109,0,0.807169453348656,
63,310,92.5033887657607,7982.96065508635,-88.0817280936913,7208.65518579547,64.7153950043815,-16.6308499389492,30,-50,0,0,-14.8889275220802,0,0.821390085874418,
64,315,92.0649081186065,7981.90720479991,-87.2973510430056,7170.86870577038,64.9605394705106,-17.2308259273478,30,-50,0,0,-14.9460932240393,0,0.835706535503271,
65,320,91.6305009857891,7980.7534201068,-86.4514258077511,7133.09910605347,65.2033498636242,-17.8415028347171,30,-50,0,0,-15.0036280922472,0,0.850097185302462,
66,325,91.200484627462,7979.49438950932,-85.5401314676442,7095.34671340461,65.4437434927329,-18.4630869092647,30,-50,0,0,-15.0615184131899,0,0.864535442095684,
67,330,90.7751954130121,7978.12526200514,-84.5596409326608,7057.61267279893,65.6816471677048,-19.0957857194987,30,-50,0,0,-15.1197248012838,0,0.878995235102208,
68,335,90.3549890340837,7976.64110476467,-83.5060335721892,7019.89745319361,65.9169798210944,-19.7398062820281,30,-50,0,0,-15.1782490178034,0,0.893465448633937,
69,340,89.9402408107454,7975.03711512242,-82.3754188512185,6982.20177538197,66.1496585837993,-20.3953533958444,30,-50,0,0,-15.2370251899773,0,0.90791194809348,
70,345,89.5313454397079,7973.30851480039,-81.16395218663,6944.52634457274,66.3796057142794,-21.0626288933124,30,-50,0,0,-15.2960273822148,0,0.922286338632893,
71,350,89.1287164091915,7971.45069855569,-79.8679045447493,6906.87154520757,66.6067261121096,-21.7418277796272,30,-50,0,0,-15.3552396374732,0,0.936578559714388,
72,355,88.7327861439325,7969.45891767736,-78.4834290625813,6869.23858055806,66.8309359044754,-22.4331441175172,30,-50,0,0,-15.414617291873,0,0.950780130438854,
73,360,88.3440064731603,7967.32835412379,-77.0066293352638,6831.62790660598,67.0521398245658,-23.1367646895108,30,-50,0,0,-15.4741368060994,0,0.964866468406543,
74,365,87.9628486448554,7965.05420048719,-75.4336573288697,6794.04045667892,67.27024606732,-23.8528706261852,30,-50,0,0,-15.5337625651186,0,0.978799692800847,
75,370,87.5898027900336,7962.63174376136,-73.7608288258471,6756.47689250989,67.4851602979893,-24.5816360041645,30,-50,0,0,-15.593463266021,0,0.992531838598764,
76,375,87.2253767425669,7960.05654746475,-71.9847679564964,6718.93788394082,67.6967790268293,-25.3232199065814,30,-50,0,0,-15.6532133716176,0,1.00600613184506,
77,380,86.8700943826605,7957.32438613304,-70.1024552922577,6681.42462304862,67.9050057809723,-26.0777794405167,30,-50,0,0,-15.7129566898454,0,1.01916155919684,
78,385,86.524493453932,7954.4314357057,-68.111385532417,6643.93763736132,68.1097352988566,-26.845457386847,30,-50,0,0,-15.7726711256851,0,1.03193215516746,
79,390,86.1891227431288,7951.37431880068,-66.0096672898055,6606.47783449933,68.3108594820671,-27.6263796636422,30,-50,0,0,-15.8323600567674,0,1.04425237210835,
80,395,85.8645387736801,7948.15018718137,-63.7961156398896,6569.0463078841,68.5082802594492,-28.4206681577371,30,-50,0,0,-15.8919908280891,0,1.05605924441562,
81,400,85.5513020179141,7944.75679977741,-61.4703559612569,6531.64337328851,68.7018810659189,-29.2284148001575,30,-50,0,0,-15.9515473472036,0,1.06729345631642,
82,405,85.2499726443766,7941.19260066578,-59.0329001568473,6494.27046063642,68.8915544800867,-30.0497054292757,30,-50,0,0,-16.0110111566821,0,1.07790362149785,
83,410,84.9611058504786,7937.45680820999,-56.4852438248954,6456.92822328476,69.0771884585579,-30.884602033137,30,-50,0,0,-16.0704193292955,0,1.08784583955836,
84,415,84.6852467829883,7933.54949241378,-53.8299234496683,6419.61761980083,69.2586717075873,-31.733153334443,30,-50,0,0,-16.1297537240876,0,1.09708376814827,
85,420,84.4229251622884,7929.47162821277,-51.0705355464393,6382.33928742636,69.4358885053852,-32.5953713075394,30,-50,0,0,-16.1890391744378,0,1.10560449749065,
86,425,84.17465042248,7925.2249931893,-48.2116007535599,6345.0945225636,69.6087241985233,-33.4712561911268,30,-50,0,0,-16.2482965446556,0,1.11340671114743,
87,430,83.940907070132,7920.81222156167,-45.2585834559359,6307.88411203026,69.777065805185,-34.3607824571993,30,-50,0,0,-16.3075509060833,0,1.12049394153743,
88,435,83.7221497307178,7916.23696991274,-42.2179873668028,6270.7088205806,69.9407961653975,-35.2638924217557,30,-50,0,0,-16.3668432655236,0,1.12687871405994,
89,440,83.5187978902403,7911.50395572951,-39.097370633003,6233.56969704851,70.0998042663802,-36.1805063639584,30,-50,0,0,-16.4262205961806,0,1.13257955271263,
90,445,83.3312306343717,7906.6191234857,-35.9053384966617,6196.46743546358,70.2539720649238,-37.1105060463069,30,-50,0,0,-16.485741827512,0,1.13762166377786,
91,450,83.1597813709248,7901.58956379624,-32.6515514224266,6159.4031832111,70.4031897874451,-38.0537530298822,30,-50,0,0,-16.5454687866038,0,1.1420381424524,
92,455,83.0047327275462,7896.42360407605,-29.3466558212215,6122.37754829685,70.5473421441122,-39.0100672643193,30,-50,0,0,-16.6054783624381,0,1.14585393718508,
93,460,82.8663118164018,7891.13075678894,-26.0021953825726,6085.39156627998,70.6863228565402,-39.9792435711267,30,-50,0,0,-16.6658508834366,0,1.14913877058274,
94,465,82.7446859817617,7885.72167168361,-22.6305198953041,6048.44585979939,70.8200214209187,-40.9610316118964,30,-50,0,0,-16.7266806150888,0,1.151905389532,
95,470,82.6399590832274,7880.20803316705,-19.2446477669303,6011.5414995313,70.9483332192569,-41.9551603109585,30,-50,0,0,-16.7880644535444,0,1.15420108552717,
96,475,82.55216814561,7874.60267100679,-15.8582711764489,5974.67897227225,71.0711560400346,-42.961305952243,30,-50,0,0,-16.8501097816815,0,1.15606546142101,
97,480,82.4812817884302,7868.91851883972,-12.4850371747664,5937.85936656715,71.1883876668945,-43.979127813739,30,-50,0,0,-16.9129258881507,0,1.15753376861074,
98,485,82.4271987902522,7863.1697584777,-9.13920088622422,5901.08305980948,71.2999375578989,-45.0082344130406,30,-50,0,0,-16.9766279269681,0,1.15863424891251,
99,490,82.3897468667934,7857.37075950061,-5.83490699204231,5864.35091913624,71.4057093919948,-46.0482079921055,30,-50,0,0,-17.0413389737322,0,1.15939909299777,
100,495,82.3686833072389,7851.53610913125,-2.58616368777712,5827.66343888575,71.5056172316601,-47.0985880695115,30,-50,0,0,-17.1071770127852,0,1.15982853024349,
101,500,82.3636961140512,7845.68031407989,0.593393648286565,5791.02133109962,71.5995787814429,-48.1588833925895,30,-50,0,0,-17.1742652063108,0,1.15995336766406,
102,505,82.3744062474212,7839.81773288002,3.69056522609912,5754.4251275995,71.68751578899,-49.22856879085,30,-50,0,0,-17.2427263328567,0,1.15977523967577,
103,510,82.4003701500855,7833.96233651849,6.6927862239977,5717.87531398472,71.769357659696,-50.3070825793505,30,-50,0,0,-17.3126785490362,0,1.15929797236159,
104,515,82.4410833386621,7828.1275139916,9.58827094846674,5681.3724890507,71.8450372438985,-51.3938419474497,30,-50,0,0,-17.3842388239699,0,1.15851823927466,
105,520,82.4959845129671,7822.32592753978,12.3660974333768,5644.9168416864,71.9144929733962,-52.4882144076365,30,-50,0,0,-17.4575334252724,0,1.15743134261665,
106,525,82.564460152803,7816.56939802273,15.0163149082623,5608.50920231207,71.9776708211411,-53.5895628397031,30,-50,0,0,-17.5326639978863,0,1.15603770994192,
107,530,82.6458495653644,7810.86877506184,17.5300278932395,5572.14958862047,72.034522069436,-54.6972083915065,30,-50,0,0,-17.6097416961054,0,1.15430223957664,
108,535,82.7394502781127,7805.23393271428,19.8994013752358,5535.83852029707,72.0850047925218,-55.8104499003498,30,-50,0,0,-17.6888376780087,0,1.15224169062432,
109,540,82.8445234155683,7799.67361799812,22.1177411362187,5499.57645194309,72.1290854268208,-56.9285770565388,30,-50,0,0,-17.7700941616973,0,1.14983690610344,
110,545,82.9602994697988,7794.19550967283,24.1794789267828,5463.36346427868,72.1667316541921,-58.0508473456749,30,-50,0,0,-17.8535581247427,0,1.14708394853384,
111,550,83.0859838526538,7788.80619136155,26.0801552650189,5427.19995200868,72.1979278525724,-59.1765081994844,30,-50,0,0,-17.9393406742984,0,1.14397633896923,
112,555,83.2207624136098,7783.5111858607,27.8163968858198,5391.08637650983,72.222654853231,-60.3047928975156,30,-50,0,0,-18.0275054405134,0,1.1405150872626,
113,560,83.3638067303849,7778.31500295312,29.3858636721091,5355.02296755576,72.2409065289582,-61.4349393547288,30,-50,0,0,-18.1181123328516,0,1.13673676485655,
114,565,83.514279165078,7773.2211513847,30.7872214881115,5319.00967003831,72.2526807833456,-62.5661567734793,30,-50,0,0,-18.2111951978829,0,1.13255105139918,
115,570,83.6713377234964,7768.23235054844,32.0199938497033,5283.04707564269,72.2579850316714,-63.69765655287,30,-50,0,0,-18.306851451001,0,1.12806896925972,
116,575,83.8341401678547,7763.35039481596,33.0846069978313,5247.13570062507,72.2568313568528,-64.8286713729494,30,-50,0,0,-18.4051439557792,0,1.12327497268248,
117,580,84.0018483183859,7758.57637917061,33.9822300544402,5211.2753306813,72.2492398501199,-65.958413687603,30,-50,0,0,-18.5060998897718,0,1.11819017620494,
118,585,84.1736315637659,7753.91073813637,34.7147058962062,5175.46657453821,72.2352364073528,-67.0861176108581,30,-50,0,0,-18.6097647098424,0,1.11283956527401,
119,590,84.3486700466592,7749.35331654204,35.2844844475746,5139.70955687481,72.214854150798,-68.2110120927277,30,-50,0,0,-18.7161685704127,0,1.10725076797673,
120,595,84.5261574771265,7744.90346239911,35.6945293814645,5104.00492713015,72.1881340443339,-69.3323600209343,30,-50,0,0,-18.8253514784032,0,1.10144292375635,
121,600,84.7053034875458,7740.56009179492,35.9482399160054,5068.35278831715,72.1551163130154,-70.4494251283451,30,-50,0,0,-18.9373529885144,0,1.09547947223337,
122,605,84.8853356724512,7736.32174681689,36.0493806830317,5032.75340221441,72.1158577519661,-71.5614923846275,30,-50,0,0,-19.0521895717362,0,1.08936167136151,
123,610,85.0655011882046,7732.18666424378,36.0020106318941,4997.20750468583,72.0704086459507,-72.6678784302146,30,-50,0,0,-19.1699138576773,0,1.08313307081914,
124,615,85.245068206422,7728.15278000318,35.8104712145678,4961.71492440596,72.0188381015116,-73.7679056140769,30,-50,0,0,-19.2905172430225,0,1.07683205406542,
125,620,85.4233272941336,7724.21771266953,35.4793715973584,4926.27677377974,71.9612093993137,-74.8609395924195,30,-50,0,0,-19.4140203416015,0,1.0704979606173,
126,625,85.5995925727636,7720.37884997473,35.0135140630573,4890.89308343154,71.8975916596148,-75.9463661027922,30,-50,0,0,-19.5404898271182,0,1.06416777032903,
127,630,85.7732025447069,7716.63337108979,34.4178437449901,4855.56417655996,71.8280695999059,-77.0235970734897,30,-50,0,0,-19.6698993607018,0,1.05786145767551,
128,635,85.9435206856262,7712.97831090435,33.6973870396129,4820.29117568231,71.7527144626108,-78.0920825456522,30,-50,0,0,-19.8022553604968,0,1.05166211054437,
129,640,86.1099357715445,7709.4105217082,32.8572618648956,4785.07394342948,71.6716157270462,-79.1513020344577,30,-50,0,0,-19.9376016653423,0,1.04555403274925,
130,645,86.2718622039799,7705.92679474531,31.9025655831878,4749.91333703902,71.5848602391641,-80.2007661152624,30,-50,0,0,-20.0760154574962,0,1.03958397794747,
131,650,86.4287398768254,7702.52382240356,30.8384035610698,4714.80991454675,71.4925379934466,-81.2400177259225,30,-50,0,0,-20.2174525525391,0,1.0337810955849,
132,655,86.5800341276806,7699.19823071336,29.6698475145513,4679.7642880549,71.3947453085044,-82.2686343391834,30,-50,0,0,-20.3619754388916,0,1.0281715617981,
133,660,86.7252355099767,7695.94659645129,28.401905081087,4644.77732639499,71.291573835551,-83.2862365165675,30,-50,0,0,-20.5096015135637,0,1.02278068079915,
134,665,86.8638594428077,7692.76547043304,27.0395147033511,4609.84917964219,71.1831257998305,-84.2924639840934,30,-50,0,0,-20.6603620453473,0,1.0176256569643,
135,670,86.995445840057,7689.65136520539,25.5875383187187,4574.98103450472,71.0694992182595,-85.2869971355312,30,-50,0,0,-20.814273680302,0,1.01273883426659,
136,675,87.1195586830992,7686.60080659818,24.0507269258582,4540.17348387187,70.9507969309397,-86.2695504710929,30,-50,0,0,-20.9713723406334,0,1.00812663432909,
137,680,87.2357854529144,7683.61029054128,22.4337420800518,4505.42737782072,70.8271218003183,-87.2398683762367,30,-50,0,0,-21.1316953235871,0,1.00381049726098,
138,685,87.3437366915029,7680.67632008134,20.7411405529948,4470.7435857807,70.6985761531459,-88.1977309051215,30,-50,0,0,-21.2952736881311,0,0.999804853291155,
139,690,87.4430454602074,7677.79539276074,18.9773740897102,4436.12279698524,70.5652650711714,-89.1429424758426,30,-50,0,0,-21.4621313459219,0,0.996122503662438,
140,695,87.5333668174623,7674.96400939685,17.1467917727833,4401.56606995219,70.4272943455062,-90.0753449643414,30,-50,0,0,-21.6323060479417,0,0.992777112041579,
141,700,87.6143773276824,7672.17867104488,15.2536454465382,4367.07434184744,70.2847657401334,-90.9948016374564,30,-50,0,0,-21.8058475381566,0,0.989778825093567,
142,705,87.6857745740544,7669.43586852987,13.3020950654981,4332.6484246809,70.1377881531225,-91.9012059959269,30,-50,0,0,-21.9827864322272,0,0.987138014680196,
143,710,87.7472767274538,7666.73210444924,11.2962114084063,4298.28970990849,69.9864631568473,-92.7944803812846,30,-50,0,0,-22.1631986312729,0,0.98486358398169,
144,715,87.798622117213,7664.06385054476,9.23999403682177,4263.99897737444,69.8308958436027,-93.6745670636417,30,-50,0,0,-22.3470663003605,0,0.982964304778483,
145,720,87.8395688939355,7661.4275688899,7.13737079918064,4229.77751298988,69.67118815547,-94.5414356964978,30,-50,0,0,-22.5344751881954,0,0.981448581934385,
146,725,87.8698947054418,7658.81968852634,4.99221584610763,4195.6263426464,69.5074437563834,-95.3950744234516,30,-50,0,0,-22.7254644013706,0,0.980321661311762,
147,730,87.8893964454047,7656.23661417071,2.80835489532268,4161.54685351457,69.3397648898718,-96.2354951684908,30,-50,0,0,-22.9200800105177,0,0.979592430080665,
148,735,87.8978900442226,7653.67470320292,0.589579599834991,4127.54038137539,69.1682469515189,-97.0627285371173,30,-50,0,0,-23.1183770160072,0,0.979265376262396,
149,740,87.8952103428645,7651.13026236003,-1.66033632110083,4093.60780359444,68.9929939449836,-97.8768210762403,30,-50,0,0,-23.320409410582,0,0.979347030987661,
150,745,87.88121103366,7648.59953146981,-3.93762252242806,4059.75100555362,68.81410027776,-98.6778370496373,30,-50,0,0,-23.5262215865855,0,0.979842207230629,
151,750,87.855764664025,7646.07867825062,-6.23850496056198,4025.97114316297,68.6316619276445,-99.4658562372927,30,-50,0,0,-23.7358723423748,0,0.980756528730166,
152,755,87.818762707293,7643.56378555139,-8.5591851354459,3992.269705708,68.4457756330162,-100.240972307558,30,-50,0,0,-23.9494174761694,0,0.982093402673544,
153,760,87.7701157216756,7641.05083090171,-10.8958232731842,3958.6484695501,68.2565280393569,-101.003290326912,30,-50,0,0,-24.1669184604876,0,0.98385883754514,
154,765,87.7097535962509,7638.53568067494,-13.2445254918867,3925.10848026851,68.0640172613678,-101.752928910149,30,-50,0,0,-24.3884277687888,0,0.986054340475084,
155,770,87.6376258563949,7636.01406974685,-15.6013257849887,3891.65208323421,67.8683281922283,-102.490015800501,30,-50,0,0,-24.614013055648,0,0.988684719532725,
156,775,87.5537020943044,7633.48158996806,-17.9621609170307,3858.28059656351,67.6695494017123,-103.214686910291,30,-50,0,0,-24.8437320716917,0,0.991751103855963,
157,780,87.4579724740768,7630.93367072687,-20.322860870921,3824.99595793294,67.4677626455645,-103.927088085121,30,-50,0,0,-25.0776441933064,0,0.995256245840415,
158,785,87.3504483299814,7628.36556083824,-22.6791272357985,3791.79963967926,67.2630587613601,-104.62737156608,30,-50,0,0,-25.3158104195772,0,0.999200103005717,
159,790,87.2311628558608,7625.77231162262,-25.0265063158991,3758.69429832752,67.0555114785967,-105.315695616026,30,-50,0,0,-25.5582913428827,0,1.00358272102501,
160,795,87.1001719170185,7623.14876343096,-27.3603818731573,3725.68112535306,66.8452064599006,-105.992223136105,30,-50,0,0,-25.8051518953665,0,1.0084026145156,
161,800,86.957554934131,7620.48951750294,-29.6759435221269,3692.76279548891,66.6322158713031,-106.657123164852,30,-50,0,0,-26.056453024493,0,1.01365571153452,
162,805,86.8034159082174,7617.78891859026,-31.9681657835777,3659.94084068684,66.416621813013,-107.310567733115,30,-50,0,0,-26.3122561021077,0,1.01933679255298,
163,810,86.6378845169442,7615.04103758318,-34.2318000156492,3627.21809640461,66.1984927694258,-107.952729542364,30,-50,0,0,-26.572616966377,0,1.02543686172657,
164,815,86.4611173007209,7612.23964627402,-36.4613442744911,3594.59629290402,65.9779053036009,-108.583787759723,30,-50,0,0,-26.8376401034287,0,1.03194564971002,
165,820,86.2732989800777,7609.37819476529,-38.6510279626852,3562.07820548807,65.7549247095465,-109.203919841491,30,-50,0,0,-27.1073272366255,0,1.03884668175973,
166,825,86.0746438279133,7606.4497946629,-40.7947955104192,3529.66575062514,65.5296241460809,-109.813304779957,30,-50,0,0,-27.3817731754617,0,1.04612131616618,
167,830,85.8653971418729,7603.44719002224,-42.8862933180403,3497.36193371635,65.3020695041946,-110.412122311329,30,-50,0,0,-27.6610263529108,0,1.0537444741089,
168,835,85.6458368427139,7600.3626785397,-44.9188203192141,3465.16926033888,65.0723229899029,-111.000552839885,30,-50,0,0,-27.9451436257318,0,1.06168655255151,
169,840,85.416274840123,7597.18833812813,-46.8854836168549,3433.09010035503,64.8404511749062,-111.578774966744,30,-50,0,0,-28.2341906568118,0,1.06990947201175,
170,845,85.1770586144393,7593.91561817201,-48.7789481416872,3401.12757370461,64.6065135664736,-112.146964612796,30,-50,0,0,-28.5282175784563,0,1.07837017874905,
