step,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
66,325,91.9320757176448,7950.01560780655,-74.2277913003968,7105.98227774598,67.5706534246597,-15.4863711266183,40,-20,0,0,-15.5191948680707,0,0.633234392877552,
67,330,91.5653189980425,7947.66982194821,-72.4493164636251,7068.48152030479,67.816491441475,-16.1513692431323,40,-20,0,0,-15.5842602128187,0,0.639559409121549,
68,335,91.2077292203289,7945.1616554343,-70.5601195481324,7031.0059501782,68.0596591808857,-16.829892780665,40,-20,0,0,-15.6501061836377,0,0.645803464535907,
69,340,90.859866511222,7942.4872521111,-68.5576652446944,6993.55658950118,68.3000677241169,-17.522226725667,40,-20,0,0,-15.7167321099978,0,0.651949305386879,
70,345,90.5223022110853,7939.6433833137,-66.440009181101,6956.13431980417,68.5376175247024,-18.228656589963,40,-20,0,0,-15.7841376997707,0,0.657981497269783,
71,350,90.1956161310179,7936.62733670916,-64.2057572112917,6918.74032442944,68.7722117717091,-18.9494621266562,40,-20,0,0,-15.8523285859289,0,0.66388109576503,
72,355,89.8803930125497,7933.43724997047,-61.8543691626003,6881.37562386567,69.0037467669779,-19.6849171665503,40,-20,0,0,-15.9213109700997,0,0.669626539985664,
73,360,89.5772179127224,7930.07216680979,-59.3862633128692,6844.04149517901,69.2321189399933,-20.4352937769745,40,-20,0,0,-15.9911012195046,0,0.675194099851838,
74,365,89.2866713373633,7926.53203980085,-56.8027919786218,6806.73894417355,69.4572247524567,-21.2008551186247,40,-20,0,0,-16.0616716752141,0,0.6805711473182,
75,370,89.0093251201753,7922.81754074776,-54.1060941102005,6769.46893964043,69.67895066704,-21.9818536815731,40,-20,0,0,-16.1330794179328,0,0.685745641882717,
76,375,88.7457381730713,7918.93019462792,-51.2992199872235,6732.23284182999,69.8971866322413,-22.7785349005767,40,-20,0,0,-16.2053133479198,0,0.690701578689369,
77,380,88.4964516662341,7914.87247363546,-48.3862429113308,6695.03164128362,70.111823027105,-23.5911323542032,40,-20,0,0,-16.2783797679352,0,0.695422431869211,
78,385,88.2619836337362,7910.64790681469,-45.3723583830956,6657.86622917835,70.3227348204106,-24.4198618189333,40,-20,0,0,-16.3523104593538,0,0.699890752707784,
79,390,88.0428232675474,7906.26109525909,-42.2639216132932,6620.73812934592,70.5298058148942,-25.2649269626357,40,-20,0,0,-16.4271155657163,0,0.70408889017656,
80,395,87.8394249678748,7901.71780127664,-39.0685013395926,6583.64830377447,70.7329151984533,-26.1265141626921,40,-20,0,0,-16.5028008453311,0,0.708004363162339,
81,400,87.652202300665,7897.0249291489,-35.7948603504467,6546.59778843302,70.9319419629146,-27.0047904377058,40,-20,0,0,-16.5793799866194,0,0.71161860394232,
82,405,87.4815220444174,7892.19052764785,-32.4529506964425,6509.58753844121,71.1267596915348,-27.8998966756176,40,-20,0,0,-16.6569195578808,0,0.714922351729686,
83,410,87.3276984606776,7887.22373499325,-29.0538215836709,6472.61875437267,71.3172412141938,-28.8119516732951,40,-20,0,0,-16.7354084141869,0,0.717904479648,
84,415,87.1909878808353,7882.13475693703,-25.6095636487253,6435.69250457978,71.5032590623917,-29.7410536396783,40,-20,0,0,-16.8148805813152,0,0.720556574861271,
85,420,87.0715839319443,7876.93473215631,-22.1331652554718,6398.80959222506,71.6846842172311,-30.6872650859493,40,-20,0,0,-16.8953744244521,0,0.722872372258676,
86,425,86.9696133059273,7871.63564675899,-18.6383818046113,6361.97103630819,71.8613857269424,-31.6506174425243,40,-20,0,0,-16.9769173243583,0,0.724849902728636,
87,430,86.8851323102098,7866.25023986058,-15.1395861331339,6325.17783242319,72.0332376445278,-32.6311150955994,40,-20,0,0,-17.0595431323086,0,0.726485357192588,
88,435,86.8181243048981,7860.79178595618,-11.6515529724979,6288.43058960164,72.2001028272842,-33.6287183422695,40,-20,0,0,-17.1432907044464,0,0.727780230886117,
89,440,86.7684980504159,7855.27402271518,-8.189315890741,6251.73037114187,72.361856188642,-34.6433554679562,40,-20,0,0,-17.2281924347099,0,0.728736314106323,
90,445,86.7360870257746,7849.71091296915,-4.76793719270336,6215.0777328051,72.5183631583373,-35.6749085726075,40,-20,0,0,-17.3142914451165,0,0.729357425416981,
91,450,86.7206495117433,7844.11659990885,-1.40235495201591,6178.47353873215,72.6694973591208,-36.7232191892186,40,-20,0,0,-17.4016241553343,0,0.729647914466878,
92,455,86.7218700550925,7838.50506617077,1.89286359642756,6141.91839308911,72.8151287020355,-37.788085633927,40,-20,0,0,-17.4902335419474,0,0.729613070405159,
93,460,86.7393615463087,7832.89010231188,5.10366653047618,6105.41285172273,72.955130983206,-38.8692555292219,40,-20,0,0,-17.5801591793352,0,0.729262885399797,
94,465,86.7726682665786,7827.28511080079,8.2166899930985,6068.95749808312,73.0893780467019,-39.9664256628427,40,-20,0,0,-17.6714431408167,0,0.72860537778458,
95,470,86.8212697092537,7821.7029662318,11.2194104383445,6032.55293268024,73.2177477589033,-41.0792508134479,40,-20,0,0,-17.7641266904374,0,0.727649250151288,
96,475,86.8845851081097,7816.15590563647,14.100264388738,5996.19940629734,73.3401201767984,-42.207325241815,40,-20,0,0,-17.8582526538887,0,0.726407257430906,
97,480,86.9619785150066,7810.65540295217,16.8487658633835,5959.89739791623,73.4563778971464,-43.3501903624903,40,-20,0,0,-17.9538620304267,0,0.724890604611288,
98,485,87.0527644024221,7805.21208220737,19.4555739558207,5923.64732464541,73.5664079079201,-44.5073337374834,40,-20,0,0,-18.0509955257821,0,0.723113007682196,
99,490,87.156213515033,7799.8356645399,21.9125542605466,5887.4495510763,73.6701030856447,-45.6781970739179,40,-20,0,0,-18.1496938698721,0,0.721091306483901,
100,495,87.2715590160498,7794.53491079898,24.2128137541636,5851.30414638161,73.7673559178378,-46.8621511723024,40,-20,0,0,-18.2499979912395,0,0.718838274376328,
101,500,87.3980026921723,7789.31758488382,26.3506969770829,5815.21163717381,73.8580689204551,-48.0585257376746,40,-20,0,0,-18.351944051226,0,0.716373648459831,
102,505,87.534721107848,7784.1904790618,28.3217669814976,5779.17214131025,73.9421467411308,-49.2665934510798,40,-20,0,0,-18.4555714944998,0,0.71371343213872,
103,510,87.6808716525957,7779.15937469769,30.1227891455189,5743.18584772157,74.0195030083728,-50.4855733367324,40,-20,0,0,-18.5609179846757,0,0.710877177194589,
104,515,87.8355983866379,7774.22911167277,31.7516564233806,5707.25301804104,74.0900581773327,-51.7146437778015,40,-20,0,0,-18.6680216639063,0,0.707884116368239,
105,520,87.9980375596099,7769.40357021931,33.2073418928371,5671.37364351058,74.1537352183016,-52.9529210334733,40,-20,0,0,-18.776915417314,0,0.704753135611083,
106,525,88.1673227698542,7764.68578464883,34.4898024170686,5635.54807902418,74.2104711128742,-54.1994881884984,40,-20,0,0,-18.8876343856991,0,0.701504346366633,
107,530,88.3425896935407,7760.07793286829,35.5999000473196,5599.77646534542,74.2602027412489,-55.4533822574022,40,-20,0,0,-19.0002144667293,0,0.698155903113869,
108,535,88.5229803943643,7755.58144529614,36.539313087877,5564.05893418894,74.3028842588509,-56.713609149168,40,-20,0,0,-19.1146803853641,0,0.694728094158437,
109,540,88.7076471426766,7751.19704451633,37.3104333191225,5528.39566999472,74.338470053574,-57.9791399046698,40,-20,0,0,-19.2310766654198,0,0.691237941489879,
110,545,88.8957557517504,7746.92482803935,37.9162738893394,5492.78673489993,74.3669270699831,-59.2489123972364,40,-20,0,0,-19.3494554449934,0,0.687704053111254,
111,550,89.0864884836422,7742.76432099089,38.3603808601365,5457.23245717409,74.3882338170724,-60.5218525409555,40,-20,0,0,-19.4698180669954,0,0.68414294953745,
112,555,89.2790463752178,7738.71458774122,38.6467184241255,5421.73297647807,74.4023725006067,-61.7968652442046,40,-20,0,0,-19.5922418669216,0,0.680569452769403,
113,560,89.4726512637874,7734.774236534,38.779619904532,5386.28839210231,74.4093397166944,-63.0728404206103,40,-20,0,0,-19.7167319863374,0,0.676998466079116,
114,565,89.6665473370273,7730.94152619421,38.7636832940525,5350.89911420058,74.4091392915672,-64.3486679100236,40,-20,0,0,-19.8433428741595,0,0.673442985685138,
115,570,89.8600023168828,7727.21440310523,38.6037172521064,5315.56536242992,74.4017824548221,-65.6232419447611,40,-20,0,0,-19.972035531732,0,0.669914836107299,
116,575,90.0523083310416,7723.59057554406,38.3046632237415,5280.287196586,74.3872948095224,-66.8954550917424,40,-20,0,0,-20.1028966267342,0,0.666424960242605,
117,580,90.2427825520011,7720.06748887424,37.8715957632501,5245.06515995327,74.3657044985688,-68.1642186665891,40,-20,0,0,-20.2360033321287,0,0.662987165103916,
118,585,90.4307678695498,7716.64233294599,37.3097263953514,5209.89935229473,74.3370565528183,-69.4284577794583,40,-20,0,0,-20.3713643388163,0,0.659614914295822,
119,590,90.6156335139628,7713.3120540582,36.6243612788538,5174.79040540204,74.3013967317202,-70.6871335014174,40,-20,0,0,-20.5090138721978,0,0.656318818515838,
120,595,90.7967752491115,7710.07346144874,35.8208121092943,5139.73825922872,74.2587879114784,-71.939220211231,40,-20,0,0,-20.6489853403052,0,0.653108438876525,
121,600,90.9736154255122,7706.92322839161,34.9043906608806,5104.74375867089,74.2092939755831,-73.1837360053398,40,-20,0,0,-20.7913133876529,0,0.649994779994578,
122,605,91.1456028057952,7703.85794447562,33.8803487794258,5069.80713855892,74.1529899662225,-74.4197357925922,40,-20,0,0,-20.9360341099597,0,0.646984991830099,
123,610,91.3122121575503,7700.87418204479,32.7538282817459,5034.9288910312,74.0899566726529,-75.6463139517885,40,-20,0,0,-21.0831804720317,0,0.644085468471468,
124,615,91.4729437146103,7697.96847489709,31.5298751258614,5000.10951558056,74.0202847301617,-76.8626150340477,40,-20,0,0,-21.2327999435416,0,0.641303799814125,
125,620,91.6273227244262,7695.13731546135,30.2134437296963,4965.34961689632,73.944065936014,-78.067828964969,40,-20,0,0,-21.3849367972442,0,0.638647408655762,
126,625,91.7748988910792,7692.37719258826,28.8093727292139,4930.64957653729,73.8614038819267,-79.2611960173676,40,-20,0,0,-21.5396350886126,0,0.636120916538561,
127,630,91.9152458806802,7689.68457322153,27.3223945686568,4896.01020746953,73.7724045574965,-80.4420148703865,40,-20,0,0,-21.6969411757016,0,0.633731032993872,
128,635,92.0479607022163,7687.05592839658,25.757115985242,4861.43202987924,73.6771789918681,-81.6096305528342,40,-20,0,0,-21.8569221776015,0,0.631482446236886,
129,640,92.172663087802,7684.48774637892,24.1180215621791,4826.91579828365,73.5758440687638,-82.7634451199759,40,-20,0,0,-22.0195920688004,0,0.629380075255582,
130,645,92.2889948584214,7681.97653535838,22.4094598333974,4792.46236483726,73.4685170363225,-83.902918469206,40,-20,0,0,-22.1849939936947,0,0.627427799879559,
131,650,92.3966192797953,7679.51882749461,20.6356624817761,4758.07230437354,73.3553205421958,-85.0275638635613,40,-20,0,0,-22.3531721439186,0,0.625629286082802,
132,655,92.495220405912,7677.11119768828,18.8007203903326,4723.74642587748,73.236381025815,-86.1369468076911,40,-20,0,0,-22.5241841560516,0,0.623988596700221,
133,660,92.584502570075,7674.75019494671,16.9086331745153,4689.48571375578,73.1118238322444,-87.2306914587602,40,-20,0,0,-22.6981184604487,0,0.622507774488966,
134,665,92.6641897127619,7672.432441266,14.9632671759577,4655.29081474047,72.9817823781785,-88.308466635087,40,-20,0,0,-22.8749985763794,0,0.621191868637953,
135,670,92.7340248791538,7670.15455781641,12.9683915116146,4621.16309972084,72.8463828396273,-89.3699981363835,40,-20,0,0,-23.0548564293263,0,0.620040953199558,
136,675,92.7937697252771,7667.91318041174,10.9276838667676,4587.10314554533,72.705759495026,-90.4150563471791,40,-20,0,0,-23.2377558258178,0,0.619060131789992,
137,680,92.8432040477768,7665.70496183291,8.84472455815143,4553.11226627238,72.5600429925337,-91.4434597589082,40,-20,0,0,-23.4237609667122,0,0.618250815973097,
138,685,92.8821254013013,7663.52653954213,6.72303826410518,4519.19145289079,72.4093625222297,-92.4550744109911,40,-20,0,0,-23.612949181739,0,0.617614589965835,
139,690,92.9103487714902,7661.37454552508,4.56607425336114,4485.34154298567,72.2538534424754,-93.4498001074125,40,-20,0,0,-23.8053716728674,0,0.617154728946172,
140,695,92.9277062706016,7659.24559476047,2.37723593043052,4451.56416609901,72.0936443304733,-94.4275833879792,40,-20,0,0,-24.0010683584585,0,0.616873222885475,
141,700,92.9340469307127,7657.13627275518,0.159889834326464,4417.86031656789,71.9288644964752,-95.3884053443226,40,-20,0,0,-24.2001304983452,0,0.616771868417005,
142,705,92.9292365303384,7655.04312507389,-2.08262887944139,4384.23123882077,71.7596419391256,-96.3322816696745,40,-20,0,0,-24.4025616353678,0,0.61685317256027,
143,710,92.9131575366678,7652.96262316134,-4.34697877872438,4350.67822019405,71.5861065781806,-97.2592586502668,40,-20,0,0,-24.6084706791269,0,0.617119074336308,
144,715,92.885709040436,7650.8912311054,-6.62984837587265,4317.20294962912,71.4083792815025,-98.1694143058774,40,-20,0,0,-24.8179500603272,0,0.617571035783997,
145,720,92.8468068056945,7648.82527500249,-8.92787729477891,4283.80643559563,71.226588443624,-99.0628518702608,40,-20,0,0,-25.0310174169915,0,0.618211630146856,
146,725,92.7963834434794,7646.76101135032,-11.2376843150073,4250.49067289572,71.0408511924818,-99.9396995607291,40,-20,0,0,-25.2477567344784,0,0.619041806891468,
147,730,92.7343885818264,7644.69459014105,-13.5558395688903,4217.25682391284,70.8512866926953,-100.800107543163,40,-20,0,0,-25.468245466834,0,0.620064609932916,
148,735,92.6607891627876,7642.62203140982,-15.8788471333916,4184.10651921342,70.6580120302711,-101.644245869301,40,-20,0,0,-25.6925450172346,0,0.621280816502089,
149,740,92.5755697942087,7640.5392267489,-18.2031314730868,4151.0414769155,70.4611457899523,-102.472302961141,40,-20,0,0,-25.9207319243154,0,0.622693117692052,
150,745,92.4787332271766,7638.44188984238,-20.5250079933977,4118.06386532282,70.2607906629737,-103.284481531816,40,-20,0,0,-26.1528827630033,0,0.6243024323081,
151,750,92.3703008564524,7636.32561616021,-22.8407005798108,4085.17459513398,70.0570649206026,-104.080999317204,40,-20,0,0,-26.3890691180092,0,0.626110689143901,
152,755,92.2503133390024,7634.18576805854,-25.1462762527572,4052.37645055518,69.8500711006097,-104.862085957292,40,-20,0,0,-26.6293701192778,0,0.628120091731777,
153,760,92.1188313597953,7632.01751801398,-27.4376550760698,4019.67096107478,69.6399108543331,-105.627978949383,40,-20,0,0,-26.8738634935967,0,0.630319854460551,
154,765,91.9759364280961,7629.81581518315,-29.7105816809956,3987.05992969194,69.4266907310137,-106.378928110092,40,-20,0,0,-27.1226273943459,0,0.632745669780146,
155,770,91.8217317780713,7627.57537786331,-31.9606187892483,3954.54595922967,69.2105049067192,-107.115187923379,40,-20,0,0,-27.3757401049035,0,0.635364946000805,
156,775,91.6563433573116,7625.2906747404,-34.1831156902626,3922.1307553365,68.9914495636031,-107.837018282729,40,-20,0,0,-27.6332901688118,0,0.638189012282425,
157,780,91.4799209216591,7622.9559072881,-36.3731958197261,3889.81658198804,68.7696228605596,-108.544685961783,40,-20,0,0,-27.8953596129264,0,0.641219294130953,
158,785,91.2926392061207,7620.56500176981,-38.5257420529323,3857.60623826356,68.545111665242,-109.238457945848,40,-20,0,0,-28.1620212029408,0,0.64445451514976,
159,790,91.0946991466209,7618.11160222612,-40.635388106551,3825.50172499202,68.3180028206944,-109.918604747123,40,-20,0,0,-28.4333763721683,0,0.647895367198666,
160,795,90.8863292037779,7615.58904380179,-42.6964767229423,3793.50536982861,68.0883880954403,-110.585398665405,40,-20,0,0,-28.709501179603,0,0.65153859265332,
161,800,90.6677868796587,7612.99033970067,-44.7030441757645,3761.62037476739,67.8563475898803,-111.239114135343,40,-20,0,0,-28.9904927876044,0,0.655390150966705,
162,805,90.4393604817735,7610.30803503824,-46.6487210221426,3729.84902711161,67.6219606132821,-111.880018813528,40,-20,0,0,-29.2764409009596,0,0.659443449060188,
163,810,90.2013709619157,7607.53440555085,-48.5268431038497,3698.19393601703,67.3853095169029,-112.508387218749,40,-20,0,0,-29.5674258544575,0,0.66369750314766,
164,815,89.9541734102657,7604.66138932465,-50.3304168733438,3666.65830156404,67.1464693708203,-113.124486025739,40,-20,0,0,-29.8635462419291,0,0.668145973428997,
165,820,89.6981586498534,7601.68061523953,-52.0521444112218,3635.24493507139,66.9055145288315,-113.728582464051,40,-20,0,0,-30.1648808209877,0,0.67278205063658,
166,825,89.4337546826098,7598.58340589039,-53.6844150050259,3603.9568747409,66.6625170621667,-114.320938927623,40,-20,0,0,-30.4715303040857,0,0.67760261895346,
167,830,89.1614287026487,7595.36062745963,-55.2191476363847,3572.79725486415,66.4175493143917,-114.901816624037,40,-20,0,0,-30.7835819335595,0,0.682606399875906,
168,835,88.8816895779166,7592.00264415749,-56.6477531246847,3541.76954669974,66.1706752769878,-115.471473734863,40,-20,0,0,-31.1011316053837,0,0.687789028682078,
169,840,88.5950903484887,7588.49934235833,-57.9611458327176,3510.87662048367,65.921967531628,-116.030158768266,40,-20,0,0,-31.4242784018637,0,0.693143862926444,
170,845,88.3022307942584,7584.84011324061,-59.1497441347244,3480.12263864105,65.6714867010135,-116.578121956144,40,-20,0,0,-31.7531073600257,0,0.698663636873187,
