step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
87,172,89.5707932929369,7935.96798543028,-152.247470436208,6743.13415803391,-15.3548144679402,70.724726147181,-20.9043518032391,38,-30.7096289358805,0,-100.224532655469,0.716183040909825,2.18566874315527,5.97874306914322,-6.97767921063429,2,
88,174,89.267771270127,7934.96299693941,-150.76542628434,6727.87416387072,-15.3823459059287,70.8117574010356,-21.2484377131788,38,-30.7646918118573,0,-100.000096017278,0.722671303428115,2.28288762640967,5.99367144655652,-7.00653493391436,2,
89,176,88.967764667361,7933.89397745903,-149.23170853832,6712.61804404565,-15.4098468318381,70.8981580503813,-21.5954504467562,38,-30.8196936636763,0,-99.7737988489101,0.729143578178956,2.38300825102395,6.00850176423506,-7.03603995647563,2,
90,178,88.6708787047127,7932.75899667873,-147.644432405636,6697.36572130208,-15.4373137638775,70.9839170568122,-21.9454076107121,38,-30.874627527755,0,-99.54554046639,0.735598268671063,2.4861244923669,6.02322800854996,-7.06621184032855,2,
91,180,88.377222432211,7931.55606884048,-146.001655331993,6682.11732893975,-15.4647385153227,71.0690259753623,-22.29832350329,38,-30.9294770306454,0,-99.3152636489271,0.742030084359483,2.59230171637187,6.03784365289267,-7.0970680561103,2,
92,182,88.0869088240676,7930.28316842894,-144.301400995367,6666.87298752957,-15.4921158768869,71.153473756546,-22.6542118481017,38,-30.9842317537738,0,-99.0829394168228,0.748430735393324,2.7015832408962,6.05234207435087,-7.1286262714625,2,
93,184,87.8000548255378,7928.93824676257,-142.541675302886,6651.63291393329,-15.5194584910402,71.2372502497449,-23.0130871885417,38,-31.0389169820804,0,-98.8485387761203,0.754790955513844,2.81398605412474,6.06671647747927,-7.16090404797865,2,
94,186,87.5167813635888,7927.51926318876,-140.720496174206,6636.39723597227,-15.5467141797188,71.3203459151512,-23.3749640823472,38,-31.0934283594375,0,-98.6120464082394,0.761099389438495,2.92949903993062,6.08096022061993,-7.19391884397294,2,
95,188,87.2372133195084,7926.02415586015,-138.835889204211,6621.16603252028,-15.5739054284472,71.4027502372664,-23.7398532978659,38,-31.1478108568943,0,-98.3734645519037,0.767341595581143,3.04809986687759,6.09506668595721,-7.22768816523604,2,
96,190,86.9614794817893,7924.45091434661,-136.885936933649,6605.93951918308,-15.6010059089221,71.4844520643834,-24.1077687111953,38,-31.2020118178442,0,-98.1327974487755,0.773501644979365,3.1697445826312,6.10902928196046,-7.26222871278994,2,
97,192,86.6897124193637,7922.79753077733,-134.868768438053,6590.7177997845,-15.628035538494,71.5654428993956,-24.4787192830019,38,-31.2560710769879,0,-97.8900266676665,0.779563756589258,3.29435837102209,6.12284160609599,-7.29755709675395,2,
98,194,86.4220483615706,7921.06205137166,-132.782600829324,6575.5010210677,-15.6549649396631,71.6457121768832,-24.8527164311556,38,-31.3099298793261,0,-97.6451440812872,0.785509516701111,3.42186852231326,6.13649742144276,-7.3336891916898,2,
99,196,86.1586270138612,7919.24257398037,-130.625745017031,6560.28929092651,-15.6817544372563,71.7252469926602,-25.2297680635853,38,-31.3635088745127,0,-97.3981603179611,0.791316399067398,3.55221124048029,6.14999075908124,-7.37064025337591,2,
100,198,85.8995913440101,7917.33726608624,-128.3966301348,6545.08287914639,-15.7084077826791,71.8040396625195,-25.6098811130535,38,-31.4168155653581,0,-97.1488604728898,0.796984203949406,3.68511042581805,6.16331572867943,-7.40842445388877,2,
101,200,85.6450873308601,7915.34436567369,-126.093820151196,6529.88188134461,-15.7349468046085,71.8820766105471,-25.9930649578052,38,-31.4698936092171,0,-96.897351579529,0.802476563604902,3.82059312366593,6.17646695289061,-7.44705535751131,2,
102,202,85.395263672634,7913.26220268912,-123.716033934096,6514.68647008496,-15.7613656117188,71.9593498859147,-26.3793262430162,38,-31.5227312234376,0,-96.6434963612781,0.807781426547428,3.95844537296759,6.18943932561359,-7.48654535739809,2,
103,204,85.1502714597853,7911.08920937058,-121.26216352202,6499.49669408683,-15.7877000462952,72.0358454688055,-26.7686667849864,38,-31.5754000925905,0,-96.3871745551705,0.812883818342664,4.09848946865831,6.20222830840139,-7.52690588465569,2,
104,206,84.9102638116926,7908.82392414055,-118.731289002825,6484.31291432208,-15.8138207972819,72.1115549473573,-27.1610919487098,38,-31.6276415945638,0,-96.1282617781046,0.817767953233629,4.24053058983715,6.21482938839139,-7.56814667857867,2,
105,208,84.6753954997621,7906.46501744681,-116.122692660121,6469.13516423326,-15.839807248016,72.1864639467921,-27.5566045511666,38,-31.679614496032,0,-95.8666169232544,0.82241894948334,4.38431276843867,6.22723898833935,-7.61027657320093,2,
106,210,84.4458224378238,7904.01138633762,-113.435937085127,6453.96369870693,-15.8656240912035,72.2605666456015,-27.9552052612065,38,-31.7312481824071,0,-95.6020792170111,0.826824726145019,4.529627160147,6.23945405825685,-7.65330190180517,2,
107,212,84.2217013224969,7901.46182498126,-110.670667227128,6438.79855777296,-15.8912832535403,72.3338491197196,-28.3568914918468,38,-31.7825665070806,0,-95.3344177888221,0.830979813532938,4.67636108442529,6.25147162579043,-7.6972296834228,2,
108,214,84.003189335431,7898.81536961027,-107.82674864096,6423.64007911731,-15.9167785257764,72.4062974319059,-28.7616660364894,38,-31.8335570515529,0,-95.0634034199095,0.834880568781325,4.82437589920671,6.26328919989752,-7.74206415910306,2,
109,216,83.7904437775128,7896.07115854114,-104.904226576074,6408.48837300695,-15.942088690369,72.4779038370884,-29.1695239702423,38,-31.884177380738,0,-94.7888156433868,0.838522033327746,4.97347309891906,6.2749050290915,-7.78780869706076,2,
110,218,83.583621664173,7893.22839667106,-101.903319602792,6393.34359431318,-15.9672221279584,72.5486573859624,-29.5804596039598,38,-31.9344442559169,0,-94.5104152155896,0.841901902156137,5.12342692416671,6.28631763724696,-7.83446561626325,2,
111,220,83.3828793458464,7890.28647029601,-98.8244883627112,6378.20596602613,-15.9921731483164,72.6185446038474,-29.9944709132772,38,-31.9843462966329,0,-94.2279664427442,0.845018844838998,5.27395046290247,6.29752614827731,-7.88203527156584,2,
112,222,83.1883720100857,7887.24495175662,-95.6684369373661,6363.07560596405,-16.0169423070446,72.6875538976565,-30.4115467714355,38,-32.0338846140891,0,-93.9412343537299,0.847873317719055,5.42472445351289,6.30853053256956,-7.93051631369258,2,
113,224,83.0002531637885,7884.10363976442,-92.4361463539581,6347.95283048268,-16.0415264110311,72.7556789509798,-30.8316818974705,38,-32.0830528220622,0,-93.649982938769,0.850469328287653,5.5753634627094,6.31933132034123,-7.97990488457044,2,
114,226,82.8186740767658,7880.86256276981,-89.1288752058867,6332.83760037399,-16.0659301022712,72.8229020298533,-31.2548633939989,38,-32.1318602045423,0,-93.3539962986958,0.852810453378967,5.72546172901691,6.3299303593215,-8.0301955553441,2,
115,228,82.6437831960171,7877.52203056268,-85.7481897850578,6317.7303307511,-16.0901471226431,72.8892157087878,-31.6810810989089,38,-32.1802942452862,0,-93.0530635578745,0.85490495055258,5.87455187514054,6.34032986719776,-8.08137957925052,2,
116,230,82.4757255316637,7874.08264141826,-82.2959622059066,6302.63106664665,-16.1141828521124,72.9546082287704,-32.1103213626458,38,-32.2283657042248,0,-92.7470036876565,0.856760561251929,6.02215666691079,6.35053356823472,-8.13344629475471,2,
117,232,82.3146420285245,7870.54531283688,-78.7743859934574,6287.54001067972,-16.1380397366548,73.0190679372166,-32.5425665833758,38,-32.2760794733095,0,-92.4356528014331,0.85838948923478,6.16774121179403,6.36054605703883,-8.18638203268229,2,
