iphase,time,alt,speed,mach,hdot,lat,long,psd,x,y,rpred,herror,psha,dpsac,nzc,nztotal,phic_at,dsbc_at,eow,es,en,emep,hdref,dnzc,
1,1183126.78636796,26717.7422830956,819.903665099698,2.73116407939383,-98.1821105402746,29.0226262430112,-80.4059566019657,-95.8766278796938,27588.1871695871,47021.9850494146,96053.5529008304,-1194.6622493265,239.272664560734,-24.8507075595727,-0.420187990008094,0.796164668066129,-35,1,60992.599451009,70477.6105103157,60455.8695511061,52445.4849460723,-90.5714425123079,-0.416769690282915,
1,1183127.00636796,26694.2016529497,817.865787298781,2.72464740849631,-98.0059859163274,29.0216880318853,-80.4074391802628,-95.9880899793043,27567.6596806185,46828.7692676348,95831.8998096791,-1195.78420501247,239.197998455188,-24.8139115655079,-0.419697745735437,0.796654572085908,-35,1,60798.8896420979,70303.167976008,60298.4958563887,52310.376304361,-90.3454147095447,-0.416529859937095,
1,1183127.26636796,26670.7010433665,815.833148144817,2.71814155644224,-97.8602781806586,29.0205790577981,-80.4091844845041,-96.0983965027926,27546.8120407643,46636.0753773866,95611.948664568,-1196.75681151187,239.123418211343,-24.778185285864,-0.419172365332287,0.797169132343293,-35,1,60606.0791489252,70130.0648851476,60142.3305433598,52176.3050838586,-90.119564536095,-0.415777435068543,
1,1183127.48636796,26647.2303508585,813.808932130614,2.71166068604962,-97.7519505159093,29.0196405934612,-80.4106555421934,-96.2071347483073,27525.6521762735,46443.9022185634,95393.9223556991,-1197.54516510233,239.048919012434,-24.743946239259,-0.41853253157892,0.797792058326992,-35,1,60414.4188768827,69958.4766538836,59987.5318640629,52043.4071472875,-89.894153935884,-0.41439802073679,
1,1183127.74636796,26623.7821003376,811.789416567257,2.70519932837351,-97.663582685701,29.0185314186131,-80.4123873139734,-96.3151582537282,27504.1859611892,46252.249287602,95177.2960097471,-1198.20019156587,238.97449787093,-24.7103438753414,-0.41774668203526,0.79856269273557,-35,1,60223.5879715029,69787.9902032349,59833.727158437,51911.3625581125,-89.6689985128016,-0.41266863880692,
1,1183127.96636796,26600.3535378929,809.771855919229,2.69874613627738,-97.5797457545928,29.0175928322486,-80.4138469556208,-96.4231707169586,27482.4163085471,46061.1165860124,94961.6626612139,-1198.76441865913,238.90015436647,-24.676674916571,-0.41682033656211,0.799472882979605,-35,1,60033.3540650384,69618.2852485059,59680.6274809784,51779.9232505141,-89.4439976604245,-0.410834429469617,
1,1183128.22636796,26576.9443558529,807.755749245544,2.69229881652725,-97.4938744200213,29.0164835390355,-80.4155652506386,-96.5315673783809,27460.3444925591,45870.5039604837,94746.8172941369,-1199.26035013951,238.825889325593,-24.6425432960258,-0.415772664952962,0.800503743874498,-35,1,59843.6743815731,69449.2004406988,59528.0872703538,51648.9642570123,-89.2191837374143,-0.409002766359423,
1,1183128.44636796,26553.5568667268,805.734742751355,2.68584270467154,-97.3849939418487,29.0155448503915,-80.4170134708927,-96.6413215747247,27437.9699119234,45680.4125031083,94532.2058870721,-1199.75194259877,238.75170567444,-24.6069727508354,-0.414664717590466,0.801592991457385,-35,1,59654.028293015,69280.2997610589,59375.7131713378,51518.147873836,-88.9941288627989,-0.407505326016252,
1,1183128.70636796,26530.1995864036,803.707232082831,2.67936431426394,-97.2408296548437,29.0144353902229,-80.4187181961421,-96.753106801305,27415.2880304701,45490.8437436445,94317.5170230401,-1200.28236223418,238.677609719297,-24.5692834793977,-0.413576187740254,0.802655718270573,-35,1,59464.29585892,69111.3381222437,59223.2840778751,51387.2842767653,-88.7688209439371,-0.406542269251265,
1,1183128.92636797,26506.8809887208,801.674659422743,2.67286470120798,-97.0677453135348,29.0134965092958,-80.4201548638524,-96.8665544000321,27392.2940559359,45301.7998965391,94102.9755884707,-1200.83506053509,238.60360839962,-24.5298372003478,-0.412562667050336,0.803636569069127,-35,1,59274.6074830439,68942.4925114475,59070.9596593308,51256.5105453235,-88.5433367360766,-0.406013446633098,
1,1183129.18636797,26483.6067569191,799.639542972457,2.66635094318479,-96.8779421299041,29.0123867851743,-80.4218458754491,-96.981131987169,27368.9852841648,45113.2817570793,93888.880733831,-1201.38243528661,238.529706377994,-24.4891616348365,-0.411646750140692,0.804527480651732,-35,1,59085.1773316432,68773.9983621821,58918.9523125366,51126.0090266779,-88.3177936967924,-0.405728230879266,
1,1183129.40636797,26460.3795651449,797.604278515916,2.65983137092729,-96.6827799714485,29.0114476744801,-80.4232709154601,-97.0962177619573,27345.3608540934,44925.2906812482,93675.5539745702,-1201.8913867044,238.455907134221,-24.4478751038218,-0.410823789383505,0.805330520551491,-35,1,58896.2045188669,68606.1087093565,58767.4903134614,50995.9757005704,-88.0923064260624,-0.405505938996063,
1,1183129.66636797,26437.1993194548,795.570600392321,2.65331270871783,-96.4910102797316,29.0103376982362,-80.4249481854182,-97.2114571628391,27321.4220977171,44737.8266924158,93463.1712515484,-1202.34224450374,238.382211762766,-24.4063310743945,-0.410071426592686,0.806067763716293,-35,1,58707.8297423363,68438.9620196592,58616.6985801159,50866.5178117525,-87.8669504738508,-0.405209769795916,
1,1183129.88636797,26414.0644361032,793.53911239295,2.64679921494985,-96.305504780361,29.0093984026824,-80.4263616115308,-97.3266477595522,27297.1709496401,44550.8901332952,93251.8197238577,-1202.72372704306,238.308621011459,-24.3647312289884,-0.409364004827792,0.806762273085178,-35,1,58520.0992893181,68272.626887906,58466.6389954556,50737.6884880486,-87.6417543771146,-0.404792750276872,
1,1183130.14636797,26390.9733532984,791.509607913492,2.64029090007768,-96.125682790696,29.0082882450335,-80.4280251755381,-97.4418686350215,27272.6094617447,44364.4812241412,93041.4511993858,-1203.03963470323,238.235135475887,-24.322995889092,-0.408680649561694,0.807430903888356,-35,1,58332.9935615635,68107.065386567,58317.2773430805,50609.4583539568,-87.4167027203028,-0.404264909157493,
1,1183130.36636797,26367.9249020228,789.481699189884,2.63378705279109,-95.9493806010166,29.0073488249739,-80.4294270202573,-97.5571630486969,27247.7396138907,44178.5999756911,92832.033820692,-1203.29234313584,238.161755708036,-24.2810812432676,-0.408007677827803,0.808102258581044,-35,1,58146.478941677,67942.2524436133,58168.5910042079,50481.807990774,-87.1917813531847,-0.403659034269104,
1,1183130.62636797,26344.9183738204,787.455333314909,2.62728616857294,-95.7762814015548,29.0062385501982,-80.4310769098325,-97.672643539243,27222.5627607884,43993.2469782564,92623.5116407284,-1203.48736892252,238.088483055308,-24.2388734054495,-0.407334191261674,0.808789327803962,-35,1,57960.5494828904,67778.1440283267,58020.5402564338,50354.7032959772,-86.9669885583162,-0.40298222093338,
1,1183130.84636797,26321.9530625911,785.430628290341,2.62078894743725,-95.606027000378,29.005299056466,-80.4324671922191,-97.788204219201,27197.0805989601,43808.4221376721,92415.9231892503,-1203.61971888853,238.015318268599,-24.1964775122003,-0.406651200012042,0.809480396673062,-35,1,57775.2129736665,67614.7704638942,57873.1524558843,50228.1677553787,-86.7423423497203,-0.402237811828276,
1,1183131.10636797,26299.0281767258,783.407460412098,2.61429571066074,-95.4382453745633,29.0041887206833,-80.4341034317318,-97.9039755770314,27171.2944819701,43624.1260420548,92209.2062526828,-1203.69552371752,237.942262716938,-24.1537617060305,-0.405952001403426,0.810172310617687,-35,1,57590.4577115271,67452.082787797,57726.3834309213,50102.1634466939,-86.5178338467951,-0.401433883669072,
1,1183131.32636797,26276.1433712877,781.385638842143,2.60780539762018,-95.271543555459,29.0032491985213,-80.4354821713097,-98.0199566567917,27145.2059341434,43440.3586575031,92003.3537958151,-1203.71522125672,237.869317336442,-24.1107260067665,-0.405233568265976,0.810863872666216,-35,1,57406.2671943283,67290.075463275,57580.2281865453,49976.6860816103,-86.2934606105598,-0.40059115985832,
1,1183131.58636797,26253.2984791202,779.364932143543,2.60131747412298,-95.1046636440352,29.0021388525794,-80.4371047776553,-98.1362621932751,27118.8159289575,43257.1205296024,91798.3133361756,-1203.68448389576,237.796483805438,-24.0672540012865,-0.404496087286752,0.811567702877307,-35,1,57222.6220291703,67128.7071862555,57434.6494602013,49851.703669437,-86.0692138649391,-0.399730594549891,
1,1183131.80636797,26230.4937656308,777.345106833361,2.59483128500444,-94.9360791109693,29.0011993358948,-80.4384719845278,-98.2529087792,27092.1253078109,43074.4120109831,91594.0729084836,-1203.60490837811,237.723763835205,-24.0233273855951,-0.403742824825341,0.812313091806934,-35,1,57039.5032847298,66967.9685399789,57289.6387565399,49727.2089167373,-85.8450883392411,-0.398875354490611,
1,1183132.06636797,26207.7297013262,775.326057029984,2.58834593899114,-94.7652566596436,29.0000890143141,-80.4400809594722,-98.3700191635397,27065.1348901002,42892.2333007123,91390.5820097176,-1203.48258451022,237.651159090472,-23.9788217459882,-0.402978017218069,0.813103161933404,-35,1,56856.9025157609,66807.8197782137,57145.1602184161,49603.1710393945,-85.6210795259041,-0.398035943862646,
1,1183132.28636797,26185.0069118813,773.307705398145,2.58186142141923,-94.5914136187055,28.9991495306953,-80.4414366321732,-98.4875785517365,27037.8450704653,42710.5852139917,91187.8445432111,-1203.31770365604,237.578671913033,-23.9337495352306,-0.402206897218551,0.813886607774636,-35,1,56674.8137706242,66648.2639729109,57001.2166171965,49479.5924166855,-85.3971895591444,-0.397224034120422,
1,1183132.54636797,26162.3262229655,771.289996011056,2.57537763919952,-94.4141551586264,28.998039261958,-80.4430319742109,-98.605652077977,27010.2565367834,42529.4677581301,90985.8347206636,-1203.11396086173,237.506304015956,-23.8880439060669,-0.401434995337708,0.814635585237267,-35,1,56493.2330452749,66489.2808284973,56857.7896431878,49356.4573293517,-85.1734176812088,-0.396447079838386,
1,1183132.76636797,26139.6875429377,769.272762211558,2.56889428044999,-94.23877481763,28.9970998417347,-80.4443761145279,-98.7238849712658,26982.3702498669,42348.8817083955,90784.6732558514,-1202.85783307461,237.434057294161,-23.842057734573,-0.400655643995301,0.815385881198103,-35,1,56312.1467783734,66330.9653475597,56714.9650031711,49233.8393584754,-84.9496726104866,-0.395619591179929,
1,1183133.02636797,26117.0919098379,767.253345656756,2.56240617684412,-94.0481509523025,28.9959896591452,-80.4459578150017,-98.8432363928809,26954.1867883392,42168.8275332563,90583.9985082639,-1202.59059684474,237.361933815069,-23.7948297920503,-0.399899271335357,0.816132995731644,-35,1,56131.3477301814,66173.0329164852,56572.485932384,49111.5180660834,-84.7258915649598,-0.395011703358871,
1,1183133.24636797,26094.5445246687,765.231361913691,2.55590766183477,-93.8382431950982,28.9950502973487,-80.4472903788169,-98.9638638056217,26925.703570444,41989.3067704926,90383.7643712439,-1202.3225833057,237.289938823294,-23.7461973710839,-0.399200860412551,0.816837861981107,-35,1,55950.812452062,66015.4472490115,56430.3196950997,48989.4653478629,-84.502087367688,-0.394687832587108,
1,1183133.50636797,26072.0494746277,763.208445515782,2.54940107969619,-93.6170748191219,28.9939401655067,-80.4488583585382,-99.0854296922558,26896.9190981546,41810.3201583483,90184.1106413011,-1202.04232497274,237.218076338648,-23.6964939690963,-0.398574295671582,0.817483222696736,-35,1,55770.67382777,65858.3183659704,56288.5655468404,48867.7664167763,-84.2783332585257,-0.394525527220082,
1,1183133.72636797,26049.6083591525,761.186648948233,2.5428936678134,-93.3941226441803,28.9930008483455,-80.4501792987635,-99.2073931542265,26867.8331960005,41631.8685755443,89985.2403261002,-1201.72883331081,237.146349383895,-23.6462574618789,-0.398011802123561,0.818074109978099,-35,1,55591.0933466844,65701.8060358151,56147.3676230477,48746.5450161456,-84.0547291271364,-0.394377052220663,
1,1183133.98636797,26027.2204990778,759.16746525834,2.53639076527172,-93.1769408825406,28.9918907935625,-80.4517335514113,-99.329432575364,26838.4473340382,41453.9522059054,89787.2668032944,-1201.3688140088,237.074759266071,-23.5958081585654,-0.39749103668724,0.818614007005505,-35,1,55412.1852191635,65545.9994875523,56006.8064218556,48625.8702553193,-83.8313384411778,-0.39412592765486,
1,1183134.20636797,26004.8838545587,757.151616197092,2.52989693813981,-92.9686480644677,28.9909515733386,-80.4530428982911,-99.4513168500836,26808.7640355812,41276.5706880087,89590.2614357097,-1200.95228692258,237.003306115584,-23.5453770343323,-0.396985962987334,0.819133129183626,-35,1,55234.0015163833,65390.9548842255,55866.9326108705,48505.785633508,-83.6081991137452,-0.393722251628956,
1,1183134.46636797,25982.5961657465,755.138885224634,2.52341212755043,-92.7681279283459,28.9898416740183,-80.4545834798993,-99.5731177356454,26778.7856511198,41099.7243003038,89394.1877138405,-1200.48105449207,236.931990533306,-23.4948917310481,-0.396476331585421,0.819655170354696,-35,1,55056.5212479099,65236.6434925984,55727.7202683433,48386.2688963426,-83.385302090505,-0.393183169032472,
1,1183134.68636797,25960.3557802979,753.128766628588,2.51693507566598,-92.5727412379893,28.9889026166847,-80.4558812806755,-99.69496845181,26748.5145283898,40923.4125242926,89198.9895082177,-1199.95970970927,236.860812701777,-23.4442188464133,-0.3959500607744,0.820186804524822,-35,1,54879.7020038625,65083.0211383858,55589.1295423511,48267.2858301052,-83.1626268862907,-0.392549376827025,
1,1183134.94636797,25938.1617625812,751.120971934382,2.51046448452027,-92.380970784443,28.9877929406292,-80.4574082364906,-99.8169894968202,26717.9522628186,40747.6358661834,89004.6194736149,-1199.39258488471,236.78977397875,-23.3932365244298,-0.395399924203858,0.820726773071409,-35,1,54703.519147013,64930.0505605632,55451.1268177832,48148.8075755131,-82.9401619638772,-0.391845023257184,
1,1183135.16636797,25916.0134156551,749.115352893415,2.50399975012523,-92.191313924649,28.986854095025,-80.4586945213041,-99.93917562407,26687.100376359,40572.3939601979,88811.0716099519,-1198.77965068567,236.718875334145,-23.3419490417848,-0.394822643267233,0.821274678453717,-35,1,54527.9592285364,64777.7270370254,55313.7078345825,48030.8304752174,-82.7179113486007,-0.39109233945179,
1,1183135.42636797,25893.9103292245,747.111774963323,2.49754055458783,-92.003214098126,28.9857446940248,-80.460207880424,-100.061636979039,26655.9601189525,40397.6872736534,88618.3057880307,-1198.12496185647,236.648118421656,-23.2902445993053,-0.394216705865635,0.821846242850514,-35,1,54353.0102532474,64626.0189858126,55176.8441010184,47913.3300684653,-82.4958675880787,-0.390301228222613,
1,1183135.64636797,25871.8525199406,745.109323299379,2.49108477224615,-91.8126737412515,28.9848060990931,-80.4614826668478,-100.184505288564,26624.5326435684,40223.515949513,88426.2724069523,-1197.43405397161,236.577504820452,-23.2379898909834,-0.393588946820682,0.822440860747079,-35,1,54178.6014766914,64474.8873706703,55040.5004004527,47796.276121029,-82.2739832997508,-0.38953246095393,
1,1183135.90636797,25849.8407628955,743.107758836951,2.48463066486788,-91.619092779853,28.9836970099939,-80.4629824385799,-100.307902165353,26592.8186601077,40049.8801841928,88234.9318988439,-1196.71210470605,236.507036521409,-23.1850613132384,-0.3929467431062,0.823062577808446,-35,1,54004.7148686627,64324.3010514054,54904.6486396958,47679.6445143115,-82.0522400368725,-0.388796917926753,
1,1183136.12636797,25827.8759194138,741.107008353721,2.47817773644868,-91.421415653553,28.9827586898322,-80.4642457256535,-100.43181892787,26560.818510444,39876.7806968626,88044.2855426943,-1195.95983307543,236.436716136394,-23.1314649357361,-0.392298627035309,0.823697734585929,-35,1,53831.3452136865,64174.2610345911,54769.2897268295,47563.4360279205,-81.8306442626583,-0.388110597085406,
1,1183136.38636797,25805.9590788214,739.106861409259,2.47172538020115,-91.2189069173423,28.9816499366761,-80.46573190392,-100.556348214923,26528.5326600899,39704.2177104214,87854.3048651514,-1195.18149653892,236.366545926966,-23.0771058581108,-0.391653668933998,0.82433410144928,-35,1,53658.4772423996,64024.7449115002,54634.4034457741,47447.6333059242,-81.6091826506661,-0.387486045315271,
1,1183136.60636797,25784.0914135808,737.107481660282,2.46527358543063,-91.0118627889071,28.9807119095251,-80.4669836845191,-100.681422355812,26495.9613057844,39532.1918926645,87665.0093792114,-1194.37609641428,236.296528643986,-23.0220490002016,-0.391019106589199,0.824985392492637,-35,1,53486.1240590921,63875.7680389969,54500.0036507567,47332.2482424695,-81.3878695477472,-0.386918658807604,
