step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
78,154,103.806437685397,7832.66045563545,-118.508658223082,7881.92294678075,-12.0128651735084,63.452129458023,-1.22427582522073,38,0,0,0,0.430262074854486,0.0827629896727748,0,1,
79,156,103.569445266563,7832.78000531446,-118.483092052094,7866.65055666398,-12.030987649748,63.5650197711127,-1.4129265939805,38,0,0,0,0.43473034472792,0.0853948441054925,0,1,
80,158,103.332507828692,7832.89415211344,-118.453650485812,7851.37916235387,-12.0492242445334,63.6776868466761,-1.6030193493832,38,0,0,0,0.439252542447395,0.0881150923553222,0,1,
81,160,103.0956332719,7833.00270682735,-118.420182452039,7836.10869779567,-12.0675707449626,63.7901302840499,-1.79456977493487,38,0,0,0,0.443829733737055,0.0909282298177411,0,1,
82,162,102.858829806811,7833.10546920988,-118.382528894302,7820.83899269969,-12.0860249127098,63.9023476436638,-1.98759389238683,38,0,0,0,0.448462545336487,0.0938385966725568,0,1,
83,164,102.622105971473,7833.20223043543,-118.340520755801,7805.57001559192,-12.1045936809199,64.0143304962966,-2.18210940257643,38,0,0,0,0.453150958243658,0.0968503905233144,0,1,
84,166,102.385470651772,7833.29277234234,-118.293980308355,7790.30210176501,-12.1232786084239,64.1260783329054,-2.37813181793734,38,0,0,0,0.457894245146471,0.0999683117630021,0,1,
85,168,102.148933097031,7833.37686780724,-118.242720906495,7775.03510504978,-12.1420752153876,64.2375903788646,-2.57567516171889,38,0,0,0,0.462690857607407,0.103196556037,0,1,
86,170,101.912502938617,7833.45427977528,-118.186547275382,7759.76895962127,-12.1609906150828,64.3488601142665,-2.77475871900606,38,0,0,0,0.467539305762297,0.106539337474304,0,1,
87,172,101.676190209428,7833.52476242475,-118.125253793682,7744.50381211529,-12.1800227401525,64.4598848815652,-2.97539802419851,38,0,0,0,0.472435869849037,0.110001706462836,0,1,
88,174,101.440005359864,7833.58806097308,-118.058627542412,7729.23967860321,-12.1991717813611,64.5706638358785,-3.17760948428287,38,0,0,0,0.4773786046822,0.113587573782192,0,1,
89,176,101.203959277441,7833.64390914122,-117.986445171558,7713.97641989293,-12.2184408905551,64.68119021823,-3.38141154302116,38,0,0,0,0.482362954506711,0.117302238435486,0,1,
90,178,100.968063305741,7833.69203135061,-117.908473343225,7698.71423703937,-12.2378281651952,64.7914593645949,-3.58682028017751,38,0,0,0,0.487384284766995,0.121150408190414,0,1,
