step,time,alt,vel,surfv,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
56,110,112.632834893727,7175.61567362746,6893.99281967598,-170.022283658985,4328.73288261738,-5.11417963684539,11.9727983875162,-21.2545731235624,40,0,0,0,0.280977663836946,0.0540082179798865,0,0,1,
57,112,112.289713560103,7176.035487839,6894.41809913614,-173.098873762461,4315.24673526994,-5.12826616883924,12.0713189670636,-21.1813262122911,40,0,0,0,0.284549939993162,0.0564575214274185,0,0,1,
58,114,111.94044019395,7176.46190921407,6894.85020229758,-176.174304188009,4301.75946783702,-5.14246374567269,12.1698250514434,-21.1080121336888,40,0,0,0,0.288293310755036,0.0590874328217217,0,0,1,
59,116,111.585017186414,7176.89482213751,6895.28901344884,-179.248501692143,4288.27132370646,-5.1567750951378,12.2683190559766,-21.0346304471489,40,0,0,0,0.292209185357955,0.0619106266024623,0,0,1,
60,118,111.223447081701,7177.33410289529,6895.73440875501,-182.321387467828,4274.78206131797,-5.17119869121452,12.366797727343,-20.9611764293633,40,0,0,0,0.296298163582815,0.0649402919222408,0,0,1,
61,120,110.855732586417,7177.77961958425,6896.18625616083,-185.392876664553,4261.29174328521,-5.18574371854577,12.4652623201408,-20.8876518483213,40,0,0,0,0.30055971801824,0.0681893931159026,0,0,1,
62,122,110.481876584407,7178.2312324306,6896.64441573267,-188.462878138936,4247.80036188947,-5.20040433850775,12.5637134273943,-20.8140570288821,40,0,0,0,0.304991030843279,0.0716710697672724,0,0,1,
63,124,110.101882146817,7178.6887936443,6897.10873948988,-191.531294792403,4234.30789249955,-5.21518333454366,12.6621504125924,-20.7403906469421,40,0,0,0,0.309588164782573,0.0753970967683727,0,0,1,
64,126,109.71575254594,7179.15214797719,6897.57907196234,-194.598022585161,4220.81433657373,-5.23008289541349,12.7605738224351,-20.6666516341002,40,0,0,0,0.314345433378903,0.0793795133056584,0,0,1,
65,128,109.323491269635,7179.62113096193,6898.055248418,-197.662950277734,4207.31959678235,-5.2451029421766,12.8589821572942,-20.5928381036352,40,0,0,0,0.319267267637216,0.0836381648048427,0,0,1,
66,130,108.925102038279,7180.09556228909,6898.53708824727,-200.725954779674,4193.82372614133,-5.26024989692847,12.9573758064075,-20.5189523447017,40,0,0,0,0.324365889211952,0.0882026621942247,0,0,1,
67,132,108.520588833445,7180.5752430334,6899.02439217563,-203.786899018927,4180.32682860729,-5.27551838955317,13.0557564072307,-20.4449907647302,40,0,0,0,0.329652538274674,0.0931041174959553,0,0,1,
68,134,108.109955924349,7181.05995451946,6899.51694110994,-206.845630938567,4166.82856303051,-5.29091247042694,13.1541222608499,-20.370954519916,40,0,0,0,0.335137827386089,0.0983746966850769,0,0,1,
69,136,107.693207902142,7181.5494571442,6900.01449497961,-209.901981382453,4153.32917027743,-5.30642723952249,13.2524728685249,-20.296842851069,40,0,0,0,0.340830575927087,0.104048323700295,0,0,1,
70,138,107.27034971371,7182.04349039301,6900.51679268446,-212.955763218056,4139.82867046878,-5.32208076968712,13.3508087944866,-20.2226535783039,40,0,0,0,0.346738087993603,0.110160692139771,0,0,1,
71,140,106.841386698586,7182.54177123213,6901.02355058335,-216.006770396677,4126.32690365126,-5.33785904172478,13.4491305127093,-20.1483867501755,40,0,0,0,0.352866472630743,0.116748300290045,0,0,1,
72,142,106.406324629046,7183.04399339114,6901.53446168322,-219.05477656538,4112.82384191661,-5.35377010050042,13.547436336256,-20.0740420820694,40,0,0,0,0.3592212924471,0.123848009163567,0,0,1,
73,144,105.965169752779,7183.54982709836,6902.04919543232,-222.099532091667,4099.3196454775,-5.36981585139694,13.6457289561659,-19.9996184819722,40,0,0,0,0.365805097404324,0.13149964667219,0,0,1,
74,146,105.517928838816,7184.05891767202,6902.5673962596,-225.140764692511,4085.81401161995,-5.38598346433227,13.7440046020567,-19.9251155615172,40,0,0,0,0.37262082834559,0.139742615114719,0,0,1,
75,148,105.064609226568,7184.57088539294,6903.0886834712,-228.178176580586,4072.30729408291,-5.40229575112675,13.8422658990777,-19.8505326672184,40,0,0,0,0.379669186477478,0.148618251682401,0,0,1,
76,150,104.605218877967,7185.08532564597,6903.61265134436,-231.211442728695,4058.79922086735,-5.41873927754935,13.9405133853066,-19.7758687014499,40,0,0,0,0.386942635203424,0.158161026273703,0,0,1,
77,152,104.139766430863,7185.60180943813,6904.13886968496,-234.240210779144,4045.28969500322,-5.43532769720758,14.0387443263882,-19.7011234976435,40,0,0,0,0.394450814287761,0.168428711622458,0,0,1,
78,154,103.668261270496,7186.11985609252,6904.66685645955,-237.264081783947,4031.77898371202,-5.4520547030776,14.1369581714259,-19.6262952195855,40,0,0,0,0.402226194743357,0.179520642408826,0,0,1,
79,156,103.190713639072,7186.63892133668,6905.19606579649,-240.282597122027,4018.26705353999,-5.46892393255522,14.2351575365559,-19.5513848449493,40,0,0,0,0.410295372238829,0.191540848190061,0,0,1,
80,158,102.707134758862,7187.15839515085,6905.72588585921,-243.295234285151,4004.75372372083,-5.48593587242438,14.3333408260539,-19.4763899650928,40,0,0,0,0.418677586875438,0.204599605608477,0,0,1,
81,160,102.217536964209,7187.67759756938,6906.25563463975,-246.301403218505,3991.23902931036,-5.50309327689907,14.4315084810069,-19.4013124718893,40,0,0,0,0.42738502043981,0.21881264275319,0,0,1,
82,162,101.721933845855,7188.19577364451,6906.78455481659,-249.300435491063,3977.72304786295,-5.52039884115613,14.5296589100465,-19.3261481061093,40,0,0,0,0.436419852175187,0.234305224640931,0,0,1,
83,164,101.220340410892,7188.71208866135,6907.31180905535,-252.291582736319,3964.20571233322,-5.53785539076082,14.6277925021619,-19.2508998914045,40,0,0,0,0.445776196973852,0.251210904841139,0,0,1,
84,166,100.712773253661,7189.22562015681,6907.83647189731,-255.274004706579,3950.6871676945,-5.55546004122967,14.7259098783364,-19.1755639042568,40,0,0,0,0.455434962556615,0.269677827121051,0,0,1,
85,168,100.199250746587,7189.73534846098,6908.35752029868,-258.24676113653,3937.16715433493,-5.57321611633718,14.8240114870004,-19.1001425710153,40,0,0,0,0.465366612534923,0.289869634312023,0,0,1,
86,170,99.679793247655,7190.24014883842,6908.87382577728,-261.208808136488,3923.64577872136,-5.59113319953874,14.9220956072531,-19.0246333612385,40,0,0,0,0.475514418384433,0.311947965206778,0,0,1,
87,172,99.1544232942555,7190.73880898051,6909.38417187212,-264.159010217526,3910.1230819326,-5.60920585147759,15.0201617203227,-18.9490358768578,40,0,0,0,0.485802786423986,0.336070492087378,0,0,1,
