step,time,alt,speed,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
13,60,115.617881090666,7943.30699824863,-107.158154942081,9114.88902547152,53.9478712022419,10.0957978774983,30,-50,0,0,-13.4035247031928,0,0.245235703179242,
14,65,115.081805068384,7943.78549831763,-107.271793606326,9077.01395889468,54.2650278222018,9.84007418017842,30,-50,0,0,-13.4331309243275,0,0.250476864249319,
15,70,114.545171348413,7944.25988615954,-107.3812148258,9039.14085956988,54.5817680436266,9.58067332343546,30,-50,0,0,-13.4632730108991,0,0.256112987719256,
16,75,114.008001232513,7944.72976588146,-107.486329404659,9001.2701079475,54.8980796554198,9.31749955352291,30,-50,0,0,-13.4939545038794,0,0.262164345187309,
17,80,113.470316510079,7945.19470110597,-107.587031224845,8963.40179936128,55.2139488661408,9.05045326430729,30,-50,0,0,-13.5251826187857,0,0.268655807076791,
18,85,112.932139539151,7945.65421172246,-107.683199429145,8925.53609661218,55.5293653836978,8.77943057721149,30,-50,0,0,-13.5569599221434,0,0.275605323711914,
19,90,112.393493326481,7946.10777799088,-107.774694798957,8887.67278334516,55.8443091087572,8.50432724044981,30,-50,0,0,-13.5892930805503,0,0.28302558774529,
20,95,111.85440161817,7946.55484643541,-107.861360251709,8849.81255803421,56.1587664919438,8.22503508603006,30,-50,0,0,-13.6221842413963,0,0.290920947152529,
21,100,111.314888983789,7946.99483278343,-107.943024485181,8811.95549879105,56.4727222510809,7.9414373798827,30,-50,0,0,-13.6556407339673,0,0.299287223802806,
22,105,110.774980900227,7947.42713018637,-108.019496280074,8774.10158657503,56.786160996575,7.65341992972486,30,-50,0,0,-13.6896638837195,0,0.308111858956485,
23,110,110.234703831947,7947.85111745919,-108.090571077205,8736.25101948108,57.0990659994071,7.36086032654782,30,-50,0,0,-13.7242601030436,0,0.317373350988437,
24,115,109.694085296508,7948.26616206452,-108.156033169977,8698.40388562122,57.4114202053508,7.06364049632725,30,-50,0,0,-13.7594328350726,0,0.32704123412108,
25,120,109.153153920044,7948.67161860187,-108.215652545574,8660.56058439496,57.7232024962444,6.7616246653335,30,-50,0,0,-13.7951902979901,0,0.33711624427366,
26,125,108.611939557589,7949.0667856018,-108.269163481278,8622.72125894751,58.034392770145,6.45468253189387,30,-50,0,0,-13.8315367349516,0,0.347633130223036,
27,130,108.070473504002,7949.45088804843,-108.316256155772,8584.88630211844,58.3449763590825,6.14267496874129,30,-50,0,0,-13.8684658085159,0,0.358619172424446,
28,135,107.528788690023,7949.82307928737,-108.356584915025,8547.05543076284,58.6549297475994,5.82546350656094,30,-50,0,0,-13.9059709217374,0,0.370093831083661,
29,140,106.986919903311,7950.18245026073,-108.389754281749,8509.22924147918,58.9642298103921,5.50289974708897,30,-50,0,0,-13.9440830847416,0,0.382067939857986,
30,145,106.444904009555,7950.52803168655,-108.415326396163,8471.40803123808,59.2728571823159,5.17483035120688,30,-50,0,0,-13.9828081120971,0,0.394544236450378,
31,150,105.902780184736,7950.85880269336,-108.432815939937,8433.59172978008,59.5807903770877,4.84110228736563,30,-50,0,0,-14.0221263639841,0,0.407518343811091,
32,155,105.360590135288,7951.17369008692,-108.441694745392,8395.7805897497,59.8880040881583,4.50155175741304,30,-50,0,0,-14.0620568281336,0,0.420979676600491,
33,160,104.81837833401,7951.47157522347,-108.441386010873,8357.97489082639,60.1944699571783,4.15600849184091,30,-50,0,0,-14.1025901591469,0,0.434908286660766,
34,165,104.276192242465,7951.75130302615,-108.431269277668,8320.17504642807,60.5001639432094,3.80430311857117,30,-50,0,0,-14.1437290446199,0,0.449273210713066,
35,170,103.734082573052,7952.01162875853,-108.410653473364,8282.38130572914,60.8050641096429,3.44625604455598,30,-50,0,0,-14.1854772349784,0,0.464126136780958,
36,175,103.192103779223,7952.25113305424,-108.378729125023,8244.59351192739,61.1091349771464,3.08167952269599,30,-50,0,0,-14.2278385053366,0,0.479514683463874,
37,180,102.650314684874,7952.46822184163,-108.334556851243,8206.81241776425,61.4123517544115,2.71038372274825,30,-50,0,0,-14.2708087280721,0,0.495460853624668,
38,185,102.108779111759,7952.66112478014,-108.277076360349,8169.03801336221,61.7146832336901,2.33216940591717,30,-50,0,0,-14.3143875235112,0,0.511962083161038,
39,190,101.567566529275,7952.82789614997,-108.205087495564,8131.2705961165,62.0160982193438,1.94683362932091,30,-50,0,0,-14.3585723820691,0,0.528990394022761,
40,195,101.026752735925,7952.96639938358,-108.117257508506,8093.51048782583,62.3165608331877,1.55416365603082,30,-50,0,0,-14.4033614524836,0,0.546491094300655,
41,200,100.486420560649,7953.07429623817,-108.012107412092,8055.7581671681,62.6160378869523,1.15393937181011,30,-50,0,0,-14.4487527502307,0,0.564382468560926,
42,205,99.9466605753424,7953.1490176668,-107.888017648412,8018.01380088384,62.9144946328971,0.745935629073983,30,-50,0,0,-14.4947450447649,0,0.582555407873246,
43,210,99.4075717985956,7953.1877830483,-107.743239024906,7980.2776649001,63.2118931532752,0.329916427673425,30,-50,0,0,-14.5413224875883,0,0.600827985827868,
44,215,98.8692622344168,7953.18757591553,-107.575903371175,7942.5500487938,63.5081936315348,-0.0943562543350254,30,-50,0,0,-14.5884852793723,0,0.61909023732199,
45,220,98.331849833074,7953.14491386732,-107.383883697206,7904.83149101091,63.8033552347284,-0.527136181619312,30,-50,0,0,-14.6362169110103,0,0.637252481421311,
46,225,97.7954638907704,7953.05578222826,-107.164771270762,7867.12220474288,64.0973352476447,-0.968681159246557,30,-50,0,0,-14.6844929739672,0,0.655183550454274,
47,230,97.2602464243537,7952.91563638221,-106.915888636021,7829.42258204434,64.3900871638228,-1.41925651542346,30,-50,0,0,-14.7333133351952,0,0.672735945731598,
48,235,96.7263534812229,7952.7194330169,-106.634304973512,7791.73320198649,64.6815688454417,-1.87913751842029,30,-50,0,0,-14.7826579417433,0,0.689790024439402,
49,240,96.1939563552486,7952.46171169134,-106.316855158941,7754.05415617766,64.9717243321754,-2.34861153289455,30,-50,0,0,-14.8325065886661,0,0.706303078073533,
50,245,95.6632427255539,7952.13678104968,-105.960156458153,7716.38627583921,65.2605073341602,-2.82796898338114,30,-50,0,0,-14.8828368357103,0,0.722386909607661,
51,250,95.1344176421911,7951.73907725116,-105.560647609488,7678.72978219491,65.5478640139311,-3.31751410426898,30,-50,0,0,-14.9336306527894,0,0.73845914863067,
52,255,94.6077043887004,7951.26331341036,-105.114602694807,7641.08512404843,65.8337341186393,-3.8175589673599,30,-50,0,0,-14.9848613959499,0,0.754657842506848,
53,260,94.0833452144647,7950.70412141992,-104.618127911059,7603.45309832071,66.1180652531697,-4.32842309489627,30,-50,0,0,-15.0365107040891,0,0.770984728187508,
54,265,93.5616027521184,7950.05572484074,-104.066930307019,7565.83388103769,66.4007904312886,-4.85044052450013,30,-50,0,0,-15.0885163065597,0,0.787484755813835,
55,270,93.0427621672275,7949.31190555249,-103.456304246574,7528.22830829002,66.6818504320273,-5.38395022398851,30,-50,0,0,-15.1408723107392,0,0.804073103783156,
56,275,92.5271331137288,7948.46584254607,-102.781173945228,7490.63669421842,66.9611754384731,-5.92930303287898,30,-50,0,0,-15.193549454752,0,0.820616936422099,
57,280,92.015051394945,7947.51049768359,-102.036153927524,7453.0598128796,67.238692994218,-6.48686032208872,30,-50,0,0,-15.2464859591607,0,0.837342690072623,
58,285,91.5068804808874,7946.43886475137,-101.215582154242,7415.49839568269,67.5143376835173,-7.05698909996914,30,-50,0,0,-15.2996334810313,0,0.854223039988535,
59,290,91.0030126323598,7945.24387794851,-100.313621731175,7377.95268170827,67.7880232139785,-7.64007202006673,30,-50,0,0,-15.3529670824733,0,0.871220892812608,
60,295,90.5038696136521,7943.91841598645,-99.3242758237834,7340.42383979513,68.0596741452204,-8.23649623340839,30,-50,0,0,-15.4064338895479,0,0.888313157336878,
61,300,90.0099039324075,7942.45513709762,-98.2412599657578,7302.91231615793,68.3292024524664,-8.84665925431585,30,-50,0,0,-15.4599767716792,0,0.905471012981698,
62,305,89.5215997849842,7940.84672343569,-97.0582331844139,7265.41909285225,68.5965296124883,-9.4709666818481,30,-50,0,0,-15.5135781657937,0,0.922627670138977,
63,310,89.0394729944505,7939.08589067206,-95.7688042854275,7227.94439148435,68.8615568309579,-10.1098336833945,30,-50,0,0,-15.5671386450131,0,0.939765534392104,
64,315,88.5640722892806,7937.16495026099,-94.3661811929769,7190.48940109082,69.124191254907,-10.7636811934697,30,-50,0,0,-15.6206263461627,0,0.956878196854396,
65,320,88.0959812887926,7935.075849979,-92.8432330057524,7153.05479568973,69.3843322310804,-11.4329385587921,30,-50,0,0,-15.6739470873675,0,0.973925576674013,
66,325,87.6358197414363,7932.81034291466,-91.1926711707952,7115.64143515015,69.6418768578898,-12.1180398221122,30,-50,0,0,-15.727069256917,0,0.990843221141233,
67,330,87.1842438885374,7930.36010674935,-89.407225937317,7078.25013040628,69.8967157654494,-12.8194246438787,30,-50,0,0,-15.7799088560782,0,1.00754344856537,
68,335,86.7419457904538,7927.7169541258,-87.4798744578302,7040.88180888572,70.1487360854776,-13.5375361522359,30,-50,0,0,-15.8324030763049,0,1.02392244870241,
69,340,86.309651905912,7924.87271815323,-85.4039190666467,7003.53737250092,70.3978249345835,-14.2728203895271,30,-50,0,0,-15.8844822717718,0,1.03986145429972,
70,345,85.8881204739651,7921.81972186801,-83.173384467603,6966.21749214426,70.6438518082986,-15.0257216609181,30,-50,0,0,-15.9360962045006,0,1.05523710344148,
71,350,85.478137751081,7918.55067456153,-80.7830773056355,6928.92361150961,70.8866973778214,-15.7966872052551,30,-50,0,0,-15.9872025759712,0,1.0699254416405,
72,355,85.0805134767136,7915.05884942136,-78.2288350866238,6891.65624654041,71.1262260753245,-16.5861572844805,30,-50,0,0,-16.0377229064477,0,1.08380628953944,
73,360,84.6960752289062,7911.33826071938,-75.5077366791538,6854.41664012358,71.3623010577836,-17.3945679991257,30,-50,0,0,-16.0876034852703,0,1.09676737285531,
74,365,84.3256616004864,7907.38376871951,-72.6182473188167,6817.20582825059,71.5947859623399,-18.2223482658224,30,-50,0,0,-16.136851459876,0,1.1087321801824,
75,370,83.9701161440201,7903.19070903312,-69.5598940842049,6780.02460169607,71.8235297748703,-19.0699135857267,30,-50,0,0,-16.1853919577455,0,1.11965548129993,
76,375,83.6302814384988,7898.75543897396,-66.3335945233098,6742.87429939701,72.0483879856622,-19.9376667693215,30,-50,0,0,-16.2332144329588,0,1.12950255311761,
77,380,83.3069922934873,7894.07504590887,-62.941592453217,6705.75574101368,72.2692007338355,-20.8259931286535,30,-50,0,0,-16.2803451629924,0,1.13825430956845,
78,385,83.0010679173144,7889.14810474687,-59.3879283481397,6668.67022256735,72.4858106977419,-21.7352546465884,30,-50,0,0,-16.3267628463442,0,1.14591177569284,
79,390,82.7133025461854,7883.97489519666,-55.6785866224354,6631.61882468099,72.6980572893891,-22.6657914781943,30,-50,0,0,-16.3724847278376,0,1.15250150617846,
80,395,82.4444553771708,7878.55772471083,-51.8216245852282,6594.60250881746,72.9057728627023,-23.6179110065291,30,-50,0,0,-16.4175383011966,0,1.1580727971383,
81,400,82.1952399606127,7872.90140705691,-47.8272618043388,6557.62247159846,73.1087847172578,-24.5918859937617,30,-50,0,0,-16.4619652006775,0,1.16270869527837,
82,405,81.9663133844128,7867.01424840645,-43.7078625015313,6520.6799727066,73.3069243870907,-25.5879548607368,30,-50,0,0,-16.5058631681029,0,1.16680361884042,
83,410,81.7582651858246,7860.90851499193,-39.4780724497709,6483.77589040547,73.5000144231856,-26.6063106490645,30,-50,0,0,-16.5492854126053,0,1.17051011237654,
84,415,81.5716070146728,7854.59842994581,-35.1543800858242,6446.9113659021,73.6878770554173,-27.6470956119281,30,-50,0,0,-16.5923204716457,0,1.17382455119779,
85,420,81.4067632591473,7848.10047203051,-30.7551729124143,6410.08753095992,73.8703369739916,-28.7104059230901,30,-50,0,0,-16.6351294137485,0,1.17674424582718,
86,425,81.2640622343822,7841.43305146213,-26.3004560846957,6373.3051672718,74.0472118322534,-29.7962719162489,30,-50,0,0,-16.6778086186208,0,1.17926788129039,
87,430,81.1437286636708,7834.61632792006,-21.8116128981264,6336.56541265742,74.2183240239735,-30.9046652783439,30,-50,0,0,-16.720520044108,0,1.18139472606063,
88,435,81.0458776476402,7827.67186874204,-17.3110569521737,6299.86909591897,74.3834923917428,-32.035490750062,30,-50,0,0,-16.7634210086045,0,1.18312769126042,
89,440,80.9705101600597,7820.62248763695,-12.8219661774503,6263.21704914992,74.5425414458515,-33.1885782632513,30,-50,0,0,-16.8066786777821,0,1.18446888689192,
90,445,80.9175105217444,7813.49148346403,-8.36776270207292,6226.61001922021,74.6952942157227,-34.3636844058619,30,-50,0,0,-16.8504699634705,0,1.18542138126586,
91,450,80.8866455616327,7806.30288326197,-3.97196021788113,6190.04864419365,74.8415780128948,-35.5604753709933,30,-50,0,0,-16.8949771422662,0,1.18599231478564,
92,455,80.8775654169684,7799.08069677535,0.342341472293811,6153.53373514817,74.9812214753743,-36.7785450080837,30,-50,0,0,-16.9403856001439,0,1.18618883056732,
93,460,80.8898064162415,7791.84864412914,4.55277333040135,6117.06569074419,75.1140605368234,-38.0173876117012,30,-50,0,0,-16.9868788785722,0,1.18601782249783,
94,465,80.9227954900376,7784.62987260542,8.63800033213215,6080.64513871868,75.2399330101665,-39.2764183177901,30,-50,0,0,-17.0346410805545,0,1.18548956870368,
95,470,80.9758561637467,7777.44658916733,12.578045791299,6044.27233375129,75.3586854999023,-40.5549501989032,30,-50,0,0,-17.0838487462209,0,1.18461524929316,
96,475,81.0482158935992,7770.31988774194,16.3544971496995,6007.94771799989,75.4701673905092,-41.8522022596041,30,-50,0,0,-17.1346738063584,0,1.18340704491495,
97,480,81.1390146989683,7763.26921157874,19.9508219830184,5971.67168729397,75.574237944364,-43.1673064538312,30,-50,0,0,-17.187274931468,0,1.18187776567311,
98,485,81.2473145325137,7756.3126167801,23.3523570458917,5935.44437234354,75.6707659427635,-44.4992980455684,30,-50,0,0,-17.2418032021773,0,1.18003989292478,
99,490,81.3721092220778,7749.46630607586,26.5465245961252,5899.26596014803,75.7596259249292,-45.8471189013902,30,-50,0,0,-17.2983985614637,0,1.17790279516767,
100,495,81.5123349807188,7742.74460772112,29.5228735954911,5863.13662788538,75.8407044847911,-47.2096236869198,30,-50,0,0,-17.357186358642,0,1.17550666944815,
101,500,81.6668810666921,7736.15993312289,32.273067988617,5827.0564815754,75.9138949301129,-48.5855780236535,30,-50,0,0,-17.4182806850671,0,1.17284323671621,
102,505,81.8346002538567,7729.72275811937,34.7908467066786,5791.02565840501,75.9791075287996,-49.9736805383127,30,-50,0,0,-17.4817784054051,0,1.16993802188765,
103,510,82.0143192130169,7723.44154638139,37.0720162398443,5755.04399675296,76.0362607497437,-51.3725424670741,30,-50,0,0,-17.5477693594327,0,1.16680948822916,
104,515,82.204848027206,7717.32321546019,39.1141225094316,5719.11164263913,76.0852846217256,-52.7807135595619,30,-50,0,0,-17.6163275338509,0,1.16344804398018,
105,520,82.4049893924994,7711.37239503757,40.9166387619501,5683.22856855411,76.1261209720662,-54.1966867361952,30,-50,0,0,-17.6875113483521,0,1.15960808729904,
106,525,82.6135472552013,7705.59096955885,42.480567460122,5647.39465946291,76.1587321981363,-55.618901701434,30,-50,0,0,-17.7613690216493,0,1.15522506585614,
107,530,82.8293341858052,7699.97909773143,43.808315141335,5611.61008947056,76.1830865156368,-57.0457747183777,30,-50,0,0,-17.8379438409977,0,1.15031475515308,
108,535,83.0511779153701,7694.53564784473,44.9035586390332,5575.87443826044,76.1991673637394,-58.4756600731188,30,-50,0,0,-17.9172662176069,0,1.14488688789252,
109,540,83.2779273147797,7689.25850958585,45.7710060443364,5540.18816085109,76.2069761705253,-59.9069273770534,30,-50,0,0,-17.9993535903547,0,1.13897641026608,
110,545,83.5084570616437,7684.14471864056,46.4162621782924,5504.55101477633,76.2065216905443,-61.337924042415,30,-50,0,0,-18.0842248054877,0,1.13262356907215,
111,550,83.7416717163315,7679.19064415318,46.8456512845474,5468.96293805848,76.1978348406185,-62.7670026952762,30,-50,0,0,-18.1718827321576,0,1.12587626319592,
112,555,83.9765089080613,7674.39215789049,47.0660528089641,5433.42418846352,76.1809539868352,-64.192535625925,30,-50,0,0,-18.2623553346382,0,1.11878780599324,
113,560,84.2119417763883,7669.74474903389,47.084770918515,5397.9347228687,76.1559315894545,-65.6129206233713,30,-50,0,0,-18.3556317664528,0,1.11142634914253,
114,565,84.4469807274332,7665.24360072992,46.9094207150443,5362.49457822402,76.1228355859336,-67.0265986461291,30,-50,0,0,-18.4517066877149,0,1.10381654825884,
115,570,84.680674726163,7660.88388496239,46.5477075394994,5327.10380235422,76.0817459250075,-68.4320506864379,30,-50,0,0,-18.5505777681036,0,1.0960489997526,
116,575,84.9121114817886,7656.66053716997,46.0074937543773,5291.76264383575,76.0327532643895,-69.8278188482365,30,-50,0,0,-18.6522395886012,0,1.08816837856539,
117,580,85.1404180215606,7652.56851791212,45.2966078205588,5256.47121990834,75.9759603699481,-71.2125129728468,30,-50,0,0,-18.7566662133662,0,1.08022902420902,
118,585,85.3647606029194,7648.60269100701,44.4229154189127,5221.22966470643,75.9114809605479,-72.5848093473065,30,-50,0,0,-18.8638884273717,0,1.07229412121432,
119,590,85.5843449180974,7644.75781569156,43.3943130841294,5186.03831231394,75.8394391866272,-73.9434693704602,30,-50,0,0,-18.9738933516865,0,1.06442056359347,
120,595,85.7984159950363,7641.02861555472,42.2186304675986,5150.89743028874,75.75996239853,-75.2873396452595,30,-50,0,0,-19.0866641299602,0,1.05665260883169,
121,600,86.0062577421265,7637.40984275059,40.903568973706,5115.80693053811,75.6731957331427,-76.6153464068954,30,-50,0,0,-19.2021991325235,0,1.04906497183533,
122,605,86.2071922269398,7633.89618895712,39.4567277949445,5080.76755356391,75.5792804677186,-77.9265127685606,30,-50,0,0,-19.3204984232837,0,1.04167555612929,
123,610,86.4005790464347,7630.48247010488,37.8854735313959,5045.77921321077,75.4783746367175,-79.2199548857292,30,-50,0,0,-19.4415464299749,0,1.03453197444188,
124,615,86.5858141112765,7627.16354257581,36.1969740626565,5010.84254087432,75.3706351765552,-80.494874204609,30,-50,0,0,-19.5653506692079,0,1.02767181172749,
125,620,86.7623286521277,7623.93432180085,34.3981901414277,4975.95792879986,75.256223021196,-81.7505715754618,30,-50,0,0,-19.6919704799503,0,1.02112205987688,
126,625,86.9295880806213,7620.78981732043,32.4958309823916,4941.12560292547,75.1353055503244,-82.9864321094336,30,-50,0,0,-19.8213320913323,0,1.01491360388039,
127,630,87.0870907899477,7617.72511706875,30.4963800920019,4906.34617036151,75.0080524923012,-84.2019386130356,30,-50,0,0,-19.9534097952019,0,1.00905954211062,
128,635,87.2343669854961,7614.73538933674,28.4060835395996,4871.62006545158,74.8746335172132,-85.3966488983547,30,-50,0,0,-20.0882432648507,0,1.00360476587993,
129,640,87.3709775311975,7611.8159036204,26.2309456774267,4836.94782624188,74.7352212111153,-86.5702101411885,30,-50,0,0,-20.2258874155125,0,0.998544313099479,
130,645,87.4965127351126,7608.96199645652,23.976755167932,4802.33002005268,74.5899863986516,-87.7223479909747,30,-50,0,0,-20.3663208228883,0,0.993900536949931,
131,650,87.6105913193962,7606.16908441253,21.6490865561602,4767.76707102279,74.4391017218798,-88.8528584515142,30,-50,0,0,-20.5095473032609,0,0.989687061647491,
132,655,87.7128593823575,7603.43265074797,19.2533170286698,4733.25967850828,74.2827392127892,-89.9616097849649,30,-50,0,0,-20.6555699104186,0,0.98591580220149,
133,660,87.8029894293528,7600.74823820033,16.7946365427646,4698.80854748153,74.121068424768,-91.0485333458617,30,-50,0,0,-20.8044535308733,0,0.982595659867336,
134,665,87.8806794948978,7598.11143770376,14.2780681741635,4664.41435835342,73.9542574885507,-92.1136253964991,30,-50,0,0,-20.9561978404272,0,0.979736033585095,
135,670,87.9456523495819,7595.51787576988,11.7084847626873,4630.07777434306,73.7824717450419,-93.1569299107555,30,-50,0,0,-21.110802943151,0,0.977348539440639,
136,675,87.9976548014516,7592.96319858219,9.09063556381335,4595.79958656235,73.6058746965658,-94.1785480730539,30,-50,0,0,-21.2683058052247,0,0.975435519972174,
137,680,88.0364571168544,7590.44306358701,6.42915521535824,4561.58057142691,73.4246286475474,-95.1786225964003,30,-50,0,0,-21.4287183356251,0,0.97400625124549,
138,685,88.0618524948005,7587.9531228963,3.72858529334823,4527.42178512526,73.2388864095985,-96.1573414395789,30,-50,0,0,-21.5920673499933,0,0.973066382895225,
139,690,88.0736566840475,7585.48899961046,0.993408662499888,4493.3236679324,73.0488047229093,-97.1149245505918,30,-50,0,0,-21.7583637847202,0,0.97262104182579,
140,695,88.0717077089176,7583.04628212161,-1.77194393289483,4459.28746971526,72.8545319493609,-98.0516277998859,30,-50,0,0,-21.9276734818422,0,0.972676328786216,
141,700,88.0558656826084,7580.62049955906,-4.56306240391532,4425.3139779778,72.656214114929,-98.9677335103119,30,-50,0,0,-22.099993132275,0,0.973226564396021,
142,705,88.0260127622159,7578.20710366016,-7.37553571221522,4391.40419123208,72.4539952016099,-99.8635498743459,30,-50,0,0,-22.2753538448805,0,0.974307902972227,
143,710,87.9820532044079,7575.80145079864,-10.204934564861,4357.5593145712,72.2480115765325,-100.739405375185,30,-50,0,0,-22.4537891674338,0,0.975894197737058,
144,715,87.9239135204731,7573.39878107273,-13.0467766713915,4323.78025472369,72.0383990740282,-101.595646051081,30,-50,0,0,-22.6353239230896,0,0.97799847799048,
145,720,87.8515428110873,7570.9941946982,-15.8965055296323,4290.06831183193,71.8252860501341,-102.432632949319,30,-50,0,0,-22.8199883790952,0,0.98062593868503,
146,725,87.7649131926373,7568.5826320163,-18.7494661696636,4256.42448677139,71.6087985520807,-103.250739421647,30,-50,0,0,-23.0078094393742,0,0.983777786717901,
147,730,87.664020386979,7566.15883997961,-21.6008671298101,4222.84999512181,71.3890604745698,-104.050347547904,30,-50,0,0,-23.1988220156304,0,0.987457992079087,
148,735,87.5488844246604,7563.71736378457,-24.4457691887908,4189.34630370973,71.1661868271087,-104.831845727158,30,-50,0,0,-23.3930453330133,0,0.991668153202353,
149,740,87.4195505191041,7561.25250251444,-27.2790343811839,4155.91443769539,70.940292300662,-105.59562754081,30,-50,0,0,-23.5905117177458,0,0.996408296371739,
150,745,87.2760900721429,7558.75829694627,-30.0953148646364,4122.55583733561,70.7114902343069,-106.342089858549,30,-50,0,0,-23.7912443652323,0,1.00167616594118,
151,750,87.118601888964,7556.22847568013,-32.8890028397648,4089.27225647663,70.4798849848182,-107.071630301694,30,-50,0,0,-23.995268494339,0,1.00747106311604,
152,755,86.947213463515,7553.65645611405,-35.6542131046512,4056.06496999586,70.2455747719406,-107.784644845745,30,-50,0,0,-24.2026076099932,0,1.01378586347097,
153,760,86.7620825070981,7551.03528354353,-38.3847416749405,4022.9350607514,70.0086614025121,-108.481529159845,30,-50,0,0,-24.4132804881327,0,1.02061042245962,
154,765,86.5633985884283,7548.35762236424,-41.0740433274526,3989.88440578205,69.7692428188523,-109.162674352183,30,-50,0,0,-24.6273052472017,0,1.02793326193572,
155,770,86.3513849548697,7545.61569925986,-43.7151854846063,3956.91492520087,69.5274074788866,-109.828469518962,30,-50,0,0,-24.844700992169,0,1.03573576208275,
156,775,86.1263005062155,7542.80128749544,-46.3008363970888,3924.02792701675,69.28324491428,-110.47929423037,30,-50,0,0,-25.065479845498,0,1.0439931000542,
157,780,85.8884418874606,7539.90564965767,-48.8232265055212,3891.22528853496,69.036841886448,-111.11552848173,30,-50,0,0,-25.2896493538733,0,1.05267355268196,
158,785,85.6381456741365,7536.91952195928,-51.2741434436119,3858.50892788,68.7882774021788,-111.737538318387,30,-50,0,0,-25.51721841082,0,1.06173827026282,
159,790,85.3757907251744,7533.83304791152,-53.6448886377483,3825.88038934668,68.537633739367,-112.345687881277,30,-50,0,0,-25.7481867194341,0,1.07113521689221,
160,795,85.1018005771348,7530.6357519995,-55.9262899626568,3793.34189731172,68.2849843845958,-112.940329904495,30,-50,0,0,-25.982553656288,0,1.08080367727431,
161,800,84.8166460411036,7527.31635666275,-58.1086180668681,3760.89512388274,68.030404532196,-113.521811501673,30,-50,0,0,-26.2203119137991,0,1.09066832267026,
162,805,84.5208469956228,7523.86334425906,-60.181950319095,3728.54225907558,67.7739684489339,-114.090471291147,30,-50,0,0,-26.4614538562338,0,1.10064303968139,
163,810,84.21497496258,7520.26383560545,-62.1355082672556,3696.28573984338,67.515739358604,-114.646632694765,30,-50,0,0,-26.7059639769963,0,1.1106431059828,
164,815,83.8996569959903,7516.50395679057,-63.9578516420373,3664.12717071035,67.2557884059252,-115.190621787734,30,-50,0,0,-26.9538147594783,0,1.12056957686149,
165,820,83.5755792200184,7512.56858899949,-65.6367955968264,3632.06926103989,66.9941771451272,-115.722741863821,30,-50,0,0,-27.2049837768539,0,1.13030601090956,
166,825,83.243490504154,7508.44125169277,-67.1594342955846,3600.11406433404,66.7309650379636,-116.243294464065,30,-50,0,0,-27.4594276906895,0,1.13971723676941,
167,830,82.9042059401125,7504.1040253828,-68.5121966915183,3568.26364303612,66.4662197068239,-116.752571746398,30,-50,0,0,-27.7171047734204,0,1.14865435092246,
168,835,82.5586099841753,7499.53746073098,-69.6809304865935,3536.52124387299,66.1999914816275,-117.25084908688,30,-50,0,0,-27.977964092087,0,1.15695643563948,
169,840,82.2076590166064,7494.72051430436,-70.6510439319854,3504.88850417799,65.9323431417979,-117.738401770457,30,-50,0,0,-28.2419441174001,0,1.16445809602889,
170,845,81.8523831766834,7489.63090138432,-71.4076636055224,3473.36864609265,65.6633283165861,-118.215487516125,30,-50,0,0,-28.5089854387288,0,1.17102895202826,
