dtegd,tgtsite,alpha,delaz,drag,egflg,hls,lod,rdot,gamma,roll,trange,ve,vi,xlfac,cd,mm304ph,mm304al,ital,aclam,aclim,acmd1,aldref,alpcmd,rolcmd,spdbcmd,alpdot,a_0,a_1,a_2,cag,cdcal,cq1_0,cq1_1,cq1_2,cq2_0,cq2_1,cq2_2,cq3_0,cq3_1,cq3_2,c16,c17,c2,d23,d231,d23l,ddp,delalp,dlrdot,dlzrl,drdd,drefp,drefp1,drefp3,drefp4,drefp5,dx_0,dx_1,dx_2,dzold,eef,eg_end,eowd,hs,ialp,ict,idbchg,islect,itran,lmflg,lmn,lodv,lodx,n_quad_seg,q_0,q_1,q_2,q_3,rcg,rcg1,rdealf,rdtref,rdtrf1,rdtrft,r23,r231,req1,rer1,rf_0,rf_1,rf_2,rff1,rdtrf,rk2rol,rk2rlp,rlm,rlmndz,rollc_0,rollc_1,rollc_2,rollc_3,rolref,rpt,rrflag,start,fpflag,t2,t2dot,vb2,vcg,ve2,vf_0,vf_1,vf_2,vo_0,vo_1,vo_2,vq2,vsat2,vsit2,vtrb,vx_0,vx_1,vx_2,xlod,zk,tran2f_nom,tran3f_nom,tran4f_nom,tran5f_nom,tran5f_vtran,tran3f_vb1,tran3f_drefp4,tran4f_alfm,tran4f_drefp4,tgtsite0,n_iter,dummy,
0.600000000558794,Istres,2.80125070586852,13.202054936581,0.0272274673002813,0,384988.833315311,-0.00468944653114511,-61.0139027198772,-0.150645261328382,1.03780439171108,2877.86410876266,23205.7956183224,24095.319546737,0.0272283670750061,1.9946831055683,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540031785.983676,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281641105.862762,False,8753686.38847399,23665.6260384945,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.0663593953168,0.0204614782956736,361000000,10499,538508950.279351,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,2.91914062152209,13.2054850987323,0.0272645068580532,0,384951.534100452,-0.00702900980638831,-63.3263288377958,-0.156354507208232,0.945377341087325,2875.67370475427,23205.8284890933,24095.3735020254,0.027265747245946,1.9943611813917,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540033309.571761,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281640668.590754,False,8753672.79762399,23665.5949920514,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.0787177823412,0.020597311688152,361000000,10499,538510475.865213,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,3.76429500336406,13.208889480783,0.0273257178058013,0,384912.737603976,-0.00532216799256003,-65.6956722691051,-0.162204196053361,0.300415151354691,2873.4833297233,23205.871813363,24095.4380753669,0.0273263903297197,1.99535970346698,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540035317.691677,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281640425.728787,False,8753665.2492319,23665.5540722787,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.0911136151935,0.0206597214012009,361000000,10499,538512486.618234,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,5.41647255589262,13.2123349883875,0.0273295266208902,0,384872.454123575,0.00252999355512677,-67.9820561626117,-0.167849262343765,-0.0877960114230874,2871.29298349258,23205.8837655323,24095.4711049736,0.0273297012703362,1.9920992098616,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540035871.686424,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281639407.008669,False,8753633.58639489,23665.5427834548,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.10348306882,0.0206157560250755,361000000,10499,538513041.339395,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,7.36786605714355,13.2160030643213,0.0272864726473155,0,384830.77306283,0.0102364057201428,-70.2482455958061,-0.173444554867419,-0.156495910804336,2869.10266702935,23205.883523992,24095.4895099776,0.027287940809919,1.98536381802534,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540035860.490792,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281638060.357065,False,8753591.7311203,23665.5430115896,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1158554048036,0.0206205599534521,361000000,10499,538513030.129082,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,9.42047998459638,13.2196846904072,0.0272105146153387,0,384787.729605798,0.0203758026629818,-72.4932908285255,-0.178987676725362,-0.123297254057648,2866.91238356185,23205.87896991,24095.5035671495,0.0272163186381806,1.97625490379208,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540035649.404605,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281636569.795393,False,8753545.40297735,23665.54731292,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1282426783353,0.0206454558669877,361000000,10499,538512818.766113,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,11.5281504718544,13.2233328067362,0.0271259905220866,0,384743.331133617,0.0335348655898419,-74.7515163227694,-0.184563385455742,-0.106858934384908,2864.7221328389,23205.8693214997,24095.5129337792,0.0271418748457077,1.96653989413963,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540035202.191413,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281634917.419154,False,8753494.0454763,23665.5564258435,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1406437317415,0.0206684223244044,361000000,10499,538512370.966523,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,13.642059757345,13.2269735774568,0.027054480702694,0,384697.577866581,0.0501165564521139,-77.0095014666423,-0.190138493346735,-0.0901926169330236,2862.531914211,23205.8613561222,24095.5241144172,0.0270904370931613,1.95775439457238,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540034832.988564,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281633260.510062,False,8753442.54708963,23665.5639491426,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1530689992015,0.0207087790805851,361000000,10499,538512001.279565,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,15.7553138789426,13.2306208334211,0.0270145605227918,0,384650.471226001,0.070112542880523,-79.2717765974475,-0.195724173611151,-0.0745394528157527,2860.34172931496,23205.8564012137,24095.5382740718,0.0270861540350031,1.95120849728299,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540034603.323895,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281631629.918102,False,8753391.86666569,23665.5686290536,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1655205725751,0.0207526222701002,361000000,10499,538511771.313753,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
0.600000000558794,Istres,17.8460190045147,13.2342783194037,0.0270107204053834,0,384602.01179456,0.0919346972507549,-81.5338798225978,-0.201309414431567,-0.0593170873760846,2858.15157630837,23205.8536650841,24095.5545865009,0.0271364116443831,1.9470664338163,0,40,True,45,37,43,0.5,43,0,0,0,0,-3.5,-5.5,540034476.501732,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281630007.290127,False,8753341.43377034,23665.5712133281,7,False,False,1,False,False,0,0.5,0.5,0,0,0,0,0,0,1076.97466953757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,120,0,0,0,0,0,0,372.389943929234,False,1,True,14.1779973150206,0.0207945707231811,361000000,10499,538511644.325297,0,23500,0,0,19000,23500,110229001,663897062.44,542121372.25,60000,0,29000,17000,0.5,0,False,False,False,False,False,False,False,False,False,Istres,0,0,
