step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
26,50,115.660883256396,7837.92799031386,-126.700617605535,9163.59687981303,11.21663593092,-27.0209684585011,-143.949954391033,40,0,0,0,0.281897683031154,0.0173362010069327,0,1,
27,52,115.407485824527,7838.19909176511,-126.696647524546,9149.0549878028,11.2239705950596,-26.9198478437059,-143.85220196102,40,0,0,0,0.283813391693528,0.0178723452299297,0,1,
28,54,115.154097411012,7838.4691045131,-126.691595881318,9134.51244518236,11.2313673891696,-26.8186423764535,-143.754633553416,40,0,0,0,0.285785153776065,0.0184288679316982,0,1,
29,56,114.900720197622,7838.73798460614,-126.685443901664,9119.96958985189,11.2388344958096,-26.7173494801091,-143.657245521557,40,0,0,0,0.287811426616851,0.0190063841715884,0,1,
30,58,114.64735640445,7839.00568679275,-126.678171917759,9105.42600808382,11.2463608850648,-26.6159724913269,-143.560034241627,40,0,0,0,0.289892845033741,0.0196056464116788,0,1,
31,60,114.394008293152,7839.27216346793,-126.669757960293,9090.88169051603,11.2539560520724,-26.5145102559488,-143.463002600339,40,0,0,0,0.292030361057528,0.0202279258606744,0,1,
32,62,114.140678170511,7839.5373651138,-126.660178947691,9076.3368324358,11.2616196921905,-26.4129613904493,-143.366153683754,40,0,0,0,0.29422477866656,0.0208745457209723,0,1,
33,64,113.887368390082,7839.80123854967,-126.649411144818,9061.7916290963,11.2693529944321,-26.3113292598272,-143.269483893913,40,0,0,0,0.296477633086269,0.0215467782115198,0,1,
34,66,113.634081355034,7840.06372841781,-126.637428704994,9047.2460756346,11.2771530658363,-26.2096144275602,-143.172982463845,40,0,0,0,0.298789121831939,0.0222459341790747,0,1,
35,68,113.380819522274,7840.3247767152,-126.624203704646,9032.69941227565,11.2850333399155,-26.1078169990532,-143.076661581859,40,0,0,0,0.30115970208857,0.0229732262798316,0,1,
36,70,113.127585405177,7840.58432359516,-126.60970753065,9018.15265131613,11.2929749860914,-26.0059343943421,-142.980517667258,40,0,0,0,0.303589817156351,0.0237299299576706,0,1,
37,72,112.874381576585,7840.84230557212,-126.593909493227,9003.60538204457,11.3009866848603,-25.9039716670566,-142.884544748172,40,0,0,0,0.306079147502093,0.0245172586968873,0,1,
38,74,112.621210672732,7841.09865726545,-126.576776789208,8989.05752884347,11.3090912710047,-25.8019251696328,-142.788743542364,40,0,0,0,0.308627210851198,0.0253364097741909,0,1,
39,76,112.368075396308,7841.35331123006,-126.558275655569,8974.50894496198,11.3172323393036,-25.6997976811383,-142.693116891013,40,0,0,0,0.311233704618277,0.0261884279860038,0,1,
40,78,112.114978519425,7841.6061969967,-126.538370687274,8959.96009209228,11.3254491526108,-25.5975884317901,-142.597661524304,40,0,0,0,0.313897408665366,0.0270745091218281,0,1,
41,80,111.861922886836,7841.85724199046,-126.517024527443,8945.41070727708,11.3337727564345,-25.4952989413585,-142.502373614983,40,0,0,0,0.316617236957132,0.0279956071074194,0,1,
42,82,111.608911418664,7842.10637209331,-126.494199044669,8930.86064082575,11.3421463437773,-25.3929316398374,-142.407253562194,40,0,0,0,0.319391409309822,0.0289527130559517,0,1,
43,84,111.355947113966,7842.35351064049,-126.469853634386,8916.31013875468,11.3505886602193,-25.2904845966885,-142.312302697649,40,0,0,0,0.322218748435894,0.0299467208239668,0,1,
