step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
104,206,85.3301803068174,7909.05552474843,-126.242932062778,6674.91645136437,19.4569363149573,-2.38774615433351,-134.216881523315,38,38.9138726299147,0,97.1421948927011,0.805989180352089,3.70889125035976,5.15588114951621,-9.37398988301529,2,
105,208,85.0797995564453,7907.13279369817,-124.125633172979,6660.74667694557,19.4765511298746,-2.27666659859315,-134.139390844235,38,38.9531022597492,0,96.8664212997909,0.811153433225687,3.84284544859718,5.16662308389548,-9.40517159281206,2,
106,210,84.8337203501314,7905.12575472683,-121.941187606652,6646.58162592181,19.4959291457591,-2.16562244653414,-134.061906852158,38,38.9918582915182,0,96.5877327281946,0.816086003513543,3.97941547046039,5.17730829467206,-9.43677600257837,2,
107,212,84.5920779129844,7903.03292175302,-119.688688693715,6632.42102243812,19.515022981809,-2.05461609791793,-133.984430522261,38,39.030045963618,0,96.3056160461889,0.820815077560998,4.1180723173925,5.18793522782682,-9.4688069413694,2,
108,214,84.3550091699064,7900.85284243743,-117.367329583723,6618.26516234503,19.5338522271355,-1.94364958818687,-133.906960996732,38,39.0677044542709,0,96.0199780972189,0.825318350642974,4.25893561438053,5.19850188861125,-9.50126686856129,2,
109,216,84.1226525839316,7898.58406227814,-114.976381554271,6604.11415160342,19.5524138251865,-1.83272552721796,-133.829494951929,38,39.104827650373,0,95.7305986432225,0.829586841079933,4.40197752039931,5.20900651636239,-9.53415831149088,2,
110,218,83.8951479820833,7896.22514924129,-112.515212856726,6589.96790874808,19.5706656913392,-1.72184611922306,-133.752040152728,38,39.1413313826783,0,95.4372363576374,0.833612998196523,4.54713610963114,5.21944762375474,-9.56748377437897,2,
111,220,83.6726363396579,7893.77473080242,-109.98331207078,6575.82733290316,19.5886331146589,-1.61101370307236,-133.674584079634,38,39.1772662293178,0,95.1396433964683,0.837389424997912,4.69429922769927,5.2298229185134,-9.60124352361144,2,
112,222,83.4552595133977,7891.23148922604,-107.380312289002,6561.69148919796,19.6063111002762,-1.50023088731183,-133.597136965385,38,39.2126222005523,0,94.8375623727337,0.840908842164484,4.84332189525724,5.24013202990316,-9.63544060713369,2,
113,224,83.2431599293416,7888.59421001955,-104.706015394315,6547.5615264943,19.6236683856345,-1.38950013083362,-133.519691226798,38,39.247336771269,0,94.5307141747749,0.844167638078291,4.99401749838464,5.25037277042207,-9.67007369625787,2,
