mode,time,alt,speed,eow,mach,hdot,range,lat,long,pitch,roll,tgt_range,range_err,az_err,roll_ref,l_d,
1,1037282.92276739,46.6073003888894,2063.21875150905,263547.350588426,6.26503435231518,-83.568753222143,2160.88043275397,-24.783618239514,-110.73511714945,24.1640966104999,-53.5732685778207,308.821076891127,-12.664871366843,17.0314236896718,61.5531657638014,1.47779001689485,
1,1037286.62276739,46.2950179527141,2038.66217856749,258099.362368063,6.19472892737538,-84.0412379324814,2153.63271558037,-24.8313383252455,-110.682248640183,20.6651131728241,-30.6957541385791,301.573359717527,-13.484464481736,18.3849356940425,61.4715944419535,1.48509135521167,
1,1037290.3427674,45.9794355672151,2024.02577444084,254752.003447217,6.15471326372896,-86.9817168803179,2146.50005554961,-24.8783455260963,-110.629035984319,14.5548798036229,4.31397318679037,294.44069968677,-13.275819348789,19.1160670315485,61.3921086975901,1.49018859642729,
1,1037294.0627674,45.6385362471649,2012.98297845615,252138.163620132,6.12729045522711,-96.8448252925552,2139.43129880229,-24.9250601864966,-110.576116623951,14.9881947531215,40.0963499215118,287.37194293945,-10.8128657842762,19.3710084562474,61.329207134084,1.49355056705951,
1,1037297.8427674,45.2556907003764,1993.3366866141,247742.259314617,6.07608596494936,-103.771498896859,2132.41149142838,-24.9726108557899,-110.523164575416,22.6334525383609,51.4650180611942,280.352135565543,-8.79807828296339,19.0452285622357,61.2780177020842,1.50155427476764,
1,1037301.66276741,44.8562821287429,1965.69862925079,241763.981039096,6.00027957492905,-105.293940109134,2125.45467115831,-25.0209197748988,-110.471247713601,23.3809428327195,53.1825978755057,273.395315295469,-6.87067113142092,18.3960273736227,61.2383073458322,1.51651398014655,
1,1037305.46276741,44.4529693514612,1937.40117586724,235729.398420091,5.92266582310327,-107.230052832506,2118.56709063084,-25.069236918618,-110.421414088631,23.0373580562116,55.1897171829812,266.507734767995,-6.6625303440228,17.6549285065405,61.1984964854421,1.53019748238507,
1,1037309.26276741,44.0417067067595,1909.41370801817,229828.870435847,5.84644926923204,-109.092062265912,2111.74852753252,-25.1178042992763,-110.37342710614,22.6299144376744,54.3019276547503,259.689171669675,-6.46550647213672,16.8732020299809,61.1598589917712,1.54227572010901,
1,1037313.10276742,43.6203523462573,1881.30069774307,223974.040166694,5.77031829092738,-110.288311654645,2104.38887656114,-25.1671051538792,-110.326809863676,22.2442954411504,53.8203824261925,252.329520698299,-5.79830086833911,15.9844294559351,61.1255904409386,1.55348800009156,
1,1037316.94276742,43.1956466271468,1853.02279238586,218165.291669107,5.69393676190346,-110.891109308456,2097.71550819808,-25.2168550425853,-110.281862193375,21.8727935637655,53.7020957253252,245.656152335244,-4.35930108516567,15.1187326176539,61.1005588530072,1.56415712920648,
1,1037320.78276743,42.7691221682467,1824.83552514976,212453.130664961,5.61795980103857,-111.227425044592,2091.11281927202,-25.2665069271851,-110.239067638042,21.4819634725062,53.6099242404246,239.053463409182,-4.25238691534591,14.2068762562831,61.0751280582102,1.57464100911597,
1,1037324.68276743,42.3352136264415,1796.24212576337,206740.206379671,5.54094565898062,-111.238471275642,2083.99140676176,-25.3168052620131,-110.197786199832,21.1194283895521,53.4804582932207,231.932050898922,-3.68889160699945,13.153524539083,61.0534281664973,1.58562899311297,
1,1037328.54276743,41.9065368988924,1767.87190746145,201156.115052053,5.46442877338189,-110.83614160093,2077.53948552599,-25.3669386840827,-110.158689807364,20.767785081502,53.352544511295,225.480129663154,-2.43805213410153,12.1281998832443,61.0397720087225,1.59728304176227,
1,1037332.48276744,41.4712588420594,1738.91265169746,195543.030559899,5.38607101358613,-110.069186291913,2070.58570102356,-25.4181705735798,-110.120829492417,20.4289356413804,53.2405097700416,218.526345160718,-2.44591694262886,10.9418737808716,61.0250904260293,1.60975896931956,
1,1037336.34276744,41.0485291503323,1710.47234968237,190118.513754042,5.30874764802235,-108.938944435455,2064.2909304508,-25.4683816479945,-110.08576116871,20.1129042762632,53.1481400853232,212.231574587955,-1.81674483110166,9.78643271906539,61.0146714663112,1.62344621845078,
1,1037340.30276744,40.6202054985873,1681.14540032317,184618.845555475,5.22857613287539,-107.39974774112,2057.51335221404,-25.5198701625395,-110.0518857194,19.7572627425706,53.0785962611706,205.4539963512,-0.374161765395939,8.4463852027024,61.0135193616767,1.6286289592413,
1,1037344.22276745,40.2025495822066,1652.08012730825,179261.627710153,5.14865868734748,-105.691461426629,2051.38535186425,-25.5707683011961,-110.020462845643,19.4315606218772,53.0355775197737,199.325996001414,-0.446464750108305,7.14627152856899,61.0107852392592,1.63495952855744,
1,1037345.14276745,40.0055028772168,1645.20474749022,178008.728298964,5.12958083205954,-105.268003595218,2049.72822020297,-25.582698215043,-110.013393804064,18.8527182828538,52.9932629168418,198.435772078188,-0.446464750108305,6.78890836387697,-59.2673571481715,1.26706590218157,
1,1037346.44276745,39.8683651736621,1636.77082007173,176460.30622582,5.10584130500146,-105.959701943614,2047.52882236057,-25.5995434107342,-110.003596270419,14.0748044343193,49.4275542672945,196.24066351727,-0.446464750108305,6.34977886927001,-58.1398408206028,1.70687131766725,
1,1037347.60276745,39.7432894725716,1632.59153970409,175638.581723919,5.0954102633742,-109.710795763713,2045.88476267937,-25.6145641814214,-109.994986111607,10.6191148007801,40.2820203306428,194.603066910489,-0.446464750108305,6.18666676092111,-58.8917073573956,1.36589414629835,
1,1037348.90276745,39.5973913547304,1628.66798793166,174840.283418451,5.08652259771761,-114.866299752629,2043.69781238373,-25.6313821542066,-109.985422753087,7.87414203930586,29.7897456979738,192.421681907499,-0.446464750108305,6.07414628033964,-57.3191714546297,1.70313519956045,
1,1037350.16276745,39.4486791856913,1625.52830204833,174170.641362384,5.08034913278099,-121.16908288654,2041.51617342141,-25.6476601700228,-109.976208357183,7.19172443127036,19.208849798068,190.246192603354,-0.446464750108305,6.0571257694775,-57.2453597822377,1.59573029644591,
1,1037351.40276745,39.2947059339201,1622.30727734172,173483.287259648,5.07407790624363,-127.152904720225,2039.88338247025,-25.6636519051385,-109.967175851273,6.74985880301398,8.31683728860721,188.619369546369,-0.446464750108305,6.07395619498073,-56.1306189589063,1.75592048762474,
1,1037352.66276746,39.1306402086644,1619.00857177801,172774.073771129,5.0678029614117,-133.19047308006,2037.71121055239,-25.6798670646932,-109.958023084721,7.02871799216577,-2.54144067720097,186.453125658716,-0.446464750108305,6.13558628609271,-56.08714824879,1.68087230953095,
1,1037353.96276746,38.9536888353918,1615.47726003793,172014.763600966,5.06107383684783,-139.01659958838,2035.54488804472,-25.6965539805283,-109.948595099491,7.01070707742752,-14.2514206513268,184.292919628469,-0.446464750108305,6.24188571415797,-54.9861749851767,1.80402585076896,
1,1037355.26276746,38.769132688174,1611.89014217532,171239.947412977,5.05441463884808,-144.798061714023,2033.38471215635,-25.7131905516497,-109.93916983167,7.80108067984123,-25.6470134911199,182.139194272492,-0.446464750108305,6.39984813144849,-54.4152509936409,1.80932831810326,
1,1037356.50276746,38.5866635397971,1608.02421036157,170422.808457223,5.04685971396487,-149.42526472329,2031.76895685809,-25.7290021788991,-109.930166668483,9.01380852909205,-36.8174983139757,180.530079966498,-0.446464750108305,6.56902769709513,-53.9483418295499,1.80342437051395,
1,1037357.80276746,38.3895610091332,1603.36095078298,169462.166766232,5.03721292177728,-153.713876214791,2029.62134503112,-25.7455024699004,-109.920691896348,10.7105648626338,-49.3895533781436,178.389041277968,-0.446464750108305,6.88641149658665,-53.5271213492931,1.80295670570088,
1,1037359.14276746,38.1810306481607,1597.31850584279,168267.574427528,5.02378623384413,-157.255932627204,2027.48294486397,-25.7624021898296,-109.910854818062,13.8015808537769,-55.6633622403951,176.257869940339,-0.446464750108305,7.34626284569807,-52.6686010277403,1.7109982194598,
1,1037360.46276746,37.9694418274155,1588.86749201889,166683.116078786,5.00290977995684,-158.249193694635,2025.35686305993,-25.7791477189722,-109.900904407203,16.4901600948177,-56.2537087343521,174.139739029421,-0.446464750108305,7.99413348696009,-52.5545061265891,1.72600555994765,
1,1037361.80276746,37.7612843438787,1578.64450019311,164823.964157574,4.97604016768086,-157.004819825,2023.24708428887,-25.7954482654463,-109.890960640367,17.6658938234674,-55.6193852406557,172.038473254427,-0.446464750108305,8.77663206995869,-52.665522327731,1.76753536378174,
1,1037363.14276746,37.5524960252894,1567.43074560184,162816.43132725,4.9457481511925,-154.591666569992,2021.15629523697,-25.8120143760341,-109.880555959107,17.7735397697357,-54.933238155591,169.957033485171,-0.446464750108305,9.62017800457661,-52.4369238861661,1.76669536922494,
1,1037364.50276747,37.344210452429,1555.8033444094,160756.591157128,4.91411079185009,-151.614878169032,2019.08564539011,-25.8283404011233,-109.869989387499,17.9798017835064,-54.1724354355448,167.896984821445,-0.446464750108305,10.4886647781791,-52.7205240012297,1.80953568192389,
1,1037365.86276747,37.1403779161721,1543.9049132397,158672.317014931,4.88124183516454,-148.180403693716,2017.03614637758,-25.8444187401746,-109.859262302244,17.5522328785839,-53.821089942965,165.859113623739,-0.446464750108305,11.3856436364311,-53.0522056111249,1.8570051643109,
1,1037367.26276747,36.9351620685058,1532.12917171883,156620.263445216,4.84863939625983,-145.082967284676,2015.00815744378,-25.860481776872,-109.848218964402,16.7666738756004,-53.7759188022133,163.843816625254,-0.446464750108305,12.2772964373152,-52.9243755878307,1.84957922322312,
1,1037368.66276747,36.7338525605537,1520.83803398122,154661.397930474,4.81753060622412,-142.500972901834,2013.00136006353,-25.8765269559894,-109.83686154065,16.4402936308786,-53.5441529863211,161.851210652766,-0.446464750108305,13.1593128665931,-53.173354951685,1.87173006034942,
1,1037370.10276747,36.5304898172598,1509.40738408506,152692.005275164,4.78587294624514,-140.039957027478,2011.01586199757,-25.8927699930285,-109.825024393013,15.8278579797051,-53.5514661606569,159.881047155785,-0.446464750108305,14.0505517725,-53.0122111400641,1.86733384481291,
1,1037371.60276747,36.3220982544208,1497.79689331943,150703.438143034,4.75382626170293,-137.782334599723,2008.5640152283,-25.9094143886781,-109.812534606173,15.712576840998,-53.3381866774227,157.446177076789,-0.446464750108305,15.1652123765699,-53.227338948242,1.88681148331916,
1,1037373.08276747,36.1199490118716,1486.26032291192,148746.062285123,4.72171214661202,-135.447361829471,2006.62706269207,-25.9255594364702,-109.800056271116,15.3133291284786,-53.3820386655771,155.528217808165,-0.446464750108305,16.0809442546118,-53.0821640199013,1.88498703196883,
1,1037374.56276748,35.9210437804153,1474.89694985196,146831.549033617,4.69009024559894,-133.307910259138,2004.71234254919,-25.9414298772154,-109.787429316828,15.2131271542642,-53.2546778459752,153.633583607468,-0.446464750108305,17.0040135279451,-53.2914148552946,1.89704506408021,
1,1037376.14276748,35.712237929659,1462.7964427641,144810.321014266,4.65616416356724,-131.098550370239,2002.35101974093,-25.9580675245214,-109.773790170564,14.6950131811969,-53.3635710084274,151.294598202621,-0.446464750108305,18.1835619092533,-53.1526914742876,1.89716611700349,
1,1037377.72276748,35.506667131545,1450.81560903835,142824.962952713,4.62259709944437,-129.072711498518,2000.02589466284,-25.9743930329626,-109.759994392945,14.6832848155148,-53.2518962381278,148.992999535924,-0.446464750108305,19.3781291926763,-53.3505171050475,1.90130563310519,
1,1037379.28276748,35.3070580930654,1438.80619804477,140856.010871641,4.58862760006451,-126.906272525958,1998.19274313826,-25.9902006126287,-109.746223741463,14.2610393031872,-53.3594222112434,147.185872366221,-0.446464750108305,20.3634220515459,-52.2691569858432,1.90412987370497,
1,1037380.88276748,35.1055963263074,1426.67589471344,138882.32479915,4.5543161753862,-124.852865095258,1995.93585520431,-26.0062901264945,-109.731773967306,14.151698145149,-52.5082058830411,144.956301393898,-0.446464750108305,21.5989697544726,-49.1668015912045,1.90729625947054,
1,1037382.52276748,34.9029761188868,1414.23189416267,136877.241054769,4.51885670124568,-122.216934626708,1993.7181522731,-26.0220482814881,-109.717181286615,13.6745870546155,-49.7588768522043,142.768304134766,-0.446464750108305,22.8430949917079,-45.8014327941181,1.90944546900084,
1,1037384.20276748,34.7004726814637,1401.63947563655,134866.850581291,4.48292022505071,-118.732209186052,1991.53976038219,-26.0380516097589,-109.701914830911,13.4804509395306,-46.4177014007412,140.622158558487,-0.446464750108305,24.0603503504579,53.4443483390296,1.90937423729259,
1,1037385.88276749,34.5044740427043,1389.50897334401,132944.572700428,4.4479279377969,-114.717906989505,1989.40057766631,-26.0539091747021,-109.686350556752,11.7789316294041,-37.250938906922,138.517874416114,-0.446464750108305,25.2091667253993,53.8459003615002,1.87581961545335,
1,1037387.60276749,34.3098742051357,1379.08719275788,131278.843487654,4.41819082327971,-112.015790047462,1987.29614604176,-26.069494731959,-109.670723883697,9.29055993082213,-22.766808968042,136.450191251779,-0.446464750108305,26.0932254774558,53.8414309083563,1.88411016094086,
1,1037389.32276749,34.1170995780909,1370.2636534348,129849.203809632,4.3936574079117,-112.589204351234,1985.21934438081,-26.0850788637597,-109.654922967735,7.49528086951223,-6.80773645954769,134.412687936208,-0.446464750108305,26.7311506781469,53.7898186308419,1.86658076160681,
1,1037391.08276749,33.9164007038232,1361.86122295882,128478.049717446,4.37076179965664,-115.662763981874,1983.16524131661,-26.1008999921608,-109.638825128473,6.71982728311851,9.44373734082709,132.399247182957,-0.446464750108305,27.2052681754272,53.2249959661455,1.91003574386924,
1,1037392.80276749,33.7142244774327,1353.56501571006,127127.278463971,4.34829411431071,-119.30972592507,1981.13107873608,-26.1162788853782,-109.623208400759,7.13835523950407,25.5767713534342,130.407826476416,-0.446464750108305,27.5503360334073,53.128271649205,1.9064510773189,
1,1037394.56276749,33.5011493242141,1344.52571455295,125670.717785112,4.32367745683179,-122.747596815394,1979.11468486846,-26.1319673217482,-109.60740047225,8.12610069685352,42.485152938217,128.434129531957,-0.446464750108305,27.7320208931644,52.5221178210835,1.8995853428239,
1,1037396.3227675,33.2826326151444,1333.80126961809,123987.706561641,4.29413919265953,-124.977408484113,1977.11340950595,-26.1476539828497,-109.591849603309,11.3125211300424,54.5229818449288,126.477243381428,-0.446464750108305,27.6451983043742,52.2959119224312,1.85699962591314,
1,1037398.1427675,33.056828004159,1318.72796171722,121723.367394004,4.25071622187287,-122.567388618506,1974.72752138423,-26.163939285334,-109.576202952394,13.7325599847094,55.9595046620287,124.137607854697,-0.446464750108305,27.0033689845386,52.527373109799,1.88375657790477,
1,1037399.9027675,32.8451486268295,1302.3233940999,119319.4401953,4.20212309608141,-117.877900561197,1972.75092375185,-26.1797778504048,-109.56161476936,14.1040250723254,55.3931711449879,122.205372806475,-0.446464750108305,26.2638339407402,52.9921761730358,1.90091294699039,
1,1037401.6627675,32.6421893771337,1285.84237999889,116941.650773289,4.1527440016754,-112.95699086958,1970.78524676319,-26.1956983550889,-109.547588487764,13.5145579934477,54.9266736131656,120.283134534916,-0.446464750108305,25.4979587878542,53.48195508183,1.91429066643309,
1,1037403.4227675,32.446926773306,1270.22174295627,114710.659866608,4.10582843513984,-109.218303560011,1968.83088430937,-26.2116844187694,-109.534105488432,12.5997594449956,54.7743212397957,118.371140395644,-0.446464750108305,24.7777077731696,53.8586972652321,1.8928100734765,
1,1037405.2427675,32.2504133194173,1255.14640306391,112573.076671544,4.06062092927535,-107.048117936306,1966.50101625121,-26.2282656104594,-109.520696802951,11.6289672248922,54.7438217851779,116.082612266709,-0.446464750108305,24.0038120597477,54.0818071070067,1.87678696443752,
1,1037406.98276751,32.0649711208968,1241.46440906735,110646.029840283,4.0197272503362,-106.252480902571,1964.57257833107,-26.2441484591785,-109.508349011098,10.9846228073982,54.6847620645183,114.195506560678,-0.446464750108305,23.4216960667884,54.1718750103313,1.86595220884497,
1,1037408.74276751,31.8780473665996,1228.02576893566,108767.060901804,3.97964723106104,-106.23698779036,1962.6564044004,-26.2602308935527,-109.49630548535,10.6009872160261,54.5953643932029,112.318960975618,-0.446464750108305,22.8694543919192,54.1882139167987,1.86021956617021,
1,1037410.50276751,31.6907631060602,1214.76720870093,106928.452395219,3.94013589291375,-106.605606868233,1960.75272891665,-26.276319902861,-109.48469769334,10.4101378710005,54.4842448542217,110.454191955805,-0.446464750108305,22.3277246112592,54.164748047261,1.85514585927941,
1,1037412.26276751,31.5028007931197,1201.50585598945,105106.749235092,3.90059542470226,-106.973883297972,1958.86177327769,-26.2924066688327,-109.473520080314,10.3492860801409,54.3563072121759,108.601450757639,-0.446464750108305,21.7785022709427,54.1414280513427,1.8501780541436,
1,1037414.08276751,31.3080043260409,1187.60414850019,103218.575904248,3.85907899188005,-107.01810582979,1956.60976227283,-26.309031225799,-109.4624143234,10.4205321697957,54.2523924042124,106.386951517753,-0.446464750108305,21.087328377875,54.1501800527206,1.84028170921496,
1,1037415.82276751,31.1220151135465,1174.09822914993,101406.29423501,3.81857727144873,-106.749506448282,1954.74760405736,-26.3249077663597,-109.452233833783,10.35625568168,54.2131121638854,104.562382867129,-0.446464750108305,20.4761124611424,54.1888930967779,1.82503318980087,
1,1037417.58276752,30.9342946591647,1160.41114113117,99589.4427709735,3.77743858406866,-106.581716961663,1952.89892511905,-26.3409420141158,-109.442373232183,10.2175002943326,54.2281633512565,102.749638210129,-0.446464750108305,19.8464764784595,54.2220050554417,1.81398434000492,
1,1037419.34276752,30.746763973875,1146.69321333858,97788.2779218984,3.73614576223294,-106.513383141567,1951.06395501445,-26.3569432685064,-109.432950577247,10.1374390997793,54.252083458586,100.949719785695,-0.446464750108305,19.1988315863393,53.7567284417501,1.80135255785339,
1,1037421.10276752,30.5593952774601,1132.91742229903,95999.7793917439,3.69458459363444,-106.389040890504,1949.24296309428,-26.3729033151567,-109.423965415276,10.018118926007,53.8401125277974,99.1628576718373,-0.446464750108305,18.5310447434909,51.8869252817745,1.79090794331072,
1,1037422.90276752,30.366220083518,1118.61652630589,94164.9144860229,3.65135093426154,-105.853164376786,1947.07671724787,-26.3893543343959,-109.41513004376,9.87736940120963,52.1597827636407,97.0297676758978,-0.446464750108305,17.7204513843218,49.6172638761009,1.76748432959162,
1,1037424.66276752,30.1828406545166,1104.94949314332,92432.0991881488,3.6099236498989,-104.889195997263,1945.28777615358,-26.4050207083263,-109.407105984766,9.66376266319895,50.0052737038759,95.2736852058609,-0.446464750108305,17.0601551335408,47.7684343739142,1.72563863420334,
1,1037426.42276752,29.999348928255,1091.24439250579,90713.982578652,3.56827539173429,-103.68382766305,1943.5141844942,-26.4207940831619,-109.399392493715,9.21193551824235,47.871773418057,93.531205191762,-0.446464750108305,16.4377377142238,46.0256655998266,1.68339355083637,
1,1037428.18276753,29.8177216280298,1077.80373017328,89045.9433334763,3.52738461235254,-102.775699687922,1941.75642780803,-26.4364819845405,-109.392058133932,8.7526546940296,45.9627121620968,91.8035796125362,-0.446464750108305,15.8706166697201,44.4377266752163,1.64586233213947,
1,1037429.94276753,29.6374917423828,1064.55920358896,87419.0123404442,3.48703627875274,-102.110876244197,1940.01492575598,-26.4520737651867,-109.385077558189,8.36861441786563,44.2332793989297,90.0913185437344,-0.446464750108305,15.3499705386862,42.9799175083213,1.61353350937629,
1,1037431.76276753,29.4521152533051,1051.02591511223,85773.870095045,3.44575340892274,-101.636648554828,1937.94712445843,-26.4680860676843,-109.378207331538,8.06644552063398,42.6265791286047,88.0519547829079,-0.446464750108305,14.7793375865283,41.3821452422794,1.58759095843596,
1,1037433.50276753,29.2756016255841,1038.16280557837,84227.1911534221,3.40642999315775,-101.282777819729,1936.2426284702,-26.4832810081883,-109.371952761379,7.80955212289014,41.1629023333327,86.3757858791255,-0.446464750108305,14.3308829619903,40.1264722935729,1.55844821358107,
1,1037435.26276753,29.0975882362612,1025.21839263889,82687.3845787973,3.36679153478613,-101.028678824941,1934.5554195308,-26.4985308699194,-109.365923743258,7.59074627412803,39.8095596525125,84.7155979202659,-0.446464750108305,13.9051224909717,38.9343429747207,1.53290000665712,
1,1037437.02276753,28.9199719037898,1012.32199942894,81170.0180728589,3.32722274678066,-100.863585554253,1932.88575307474,-26.5136539785659,-109.360180417444,7.37174710044782,38.5519251292934,83.0723081340471,-0.446464750108305,13.5014809295825,37.8041466028309,1.50358399965736,
1,1037438.78276754,28.742493951072,999.457839957011,79673.0346480243,3.28768796390815,-100.845956726365,1931.23389779434,-26.5286440959525,-109.354708972981,7.18770384548686,37.3936803283874,81.446222653811,-0.446464750108305,13.122012889141,36.7416360895947,1.48126389811346,
1,1037440.60276754,28.5588952974286,986.158898101701,78143.0740080567,3.2467434403126,-100.89887406522,1929.27558190554,-26.5439991846588,-109.349323907118,7.06925825862279,36.3050028971931,79.5131078686333,-0.446464750108305,12.6883068992638,35.5272593179386,1.46593696917773,
1,1037442.36276754,28.3813105560094,973.262933694846,76677.147467916,3.20695041504801,-100.902818882258,1927.66379533711,-26.5587018414255,-109.344371717784,6.94455431051513,35.2256272242184,77.9268101920841,-0.446464750108305,12.3331255502815,34.5327515407881,1.44266666373429,
1,1037444.12276754,28.2037240413586,960.34272876836,75225.8037881763,3.16700367540556,-100.904370760285,1926.07057067318,-26.5732560383208,-109.339662412176,6.82095190619528,34.198049786125,76.3577065751003,-0.446464750108305,11.9877593762252,33.5657262534306,1.41825369972624,
1,1037445.88276754,28.0262011241205,947.380153830828,73787.4527173008,3.12684362598736,-100.832244914503,1924.49611542318,-26.5876572772062,-109.335187825374,6.72570700597247,33.2262527950704,74.8068431091729,-0.446464750108305,11.6496004901313,32.6188813723675,1.38677587925108,
1,1037447.64276754,27.8487206707485,934.426893402751,72367.1657623097,3.08663217781694,-100.894932314323,1922.94063494471,-26.6019012411041,-109.330939286817,6.55740597827093,32.2735226909512,73.274438857113,-0.446464750108305,11.3263515598777,31.7137843676575,1.36739917429623,
1,1037449.46276755,27.664855166316,921.057816918532,70918.5402731941,3.04506393048792,-101.181726651605,1921.09939170253,-26.6164610133352,-109.326772438752,6.40128897868815,31.3525269993148,71.4562725436191,-0.446464750108305,10.9595805948818,30.6868256656691,1.35365751476306,
1,1037451.20276755,27.488505421021,908.275033446695,69549.940079268,3.00525897591161,-101.536533681321,1919.58629646948,-26.6302157784677,-109.322995457888,6.29578728521976,30.4405935674168,69.9652683642405,-0.446464750108305,10.6648030001364,29.8614484003819,1.33736087338038,
1,1037452.96276755,27.3094652012205,895.330898832017,68180.5791087907,2.96489804636147,-101.912753857693,1918.09271527047,-26.6439612161876,-109.319372744549,6.20791878376566,29.5626836990599,68.4933140665016,-0.446464750108305,10.3792136492575,29.0617982179209,1.32561983413047,
1,1037454.72276755,27.1298015668569,882.345514358297,66823.968622284,2.92434160190661,-102.243840735558,1916.61880922288,-26.6575350124552,-109.315941978548,6.13750451891391,28.7556533362648,67.0405861453674,-0.446464750108305,10.0987018320757,28.2763651298121,1.31184472253965,
1,1037456.48276755,26.9496123571424,869.31967418141,65480.4407194716,2.88359002484757,-102.515174553303,1915.16473383284,-26.6709340983595,-109.312697080711,6.06899494532852,27.9821226801412,65.6072454969006,-0.446464750108305,9.82162514756443,27.5005504131804,1.29575225312334,
1,1037458.30276755,26.7628204675736,855.81283421442,64105.6239328812,2.84126427839145,-102.754683578129,1913.4462359318,-26.6846031925702,-109.30953074063,6.02034686466379,27.2046326765346,63.9094909737696,-0.446464750108305,9.49371322078971,26.5823970182112,1.27496089291513,
1,1037460.04276756,26.584011521575,842.831262842225,62802.5233285744,2.80050671663548,-102.777776407144,1912.03628256322,-26.6974911688559,-109.306678614541,5.96664922312038,26.4098222294827,62.5193783995491,-0.446464750108305,9.21719186925364,25.8081372339102,1.24591813960961,
1,1037461.80276756,26.4030514749279,829.705303518553,61502.2387961239,2.75921941022952,-102.907264043005,1910.64658892375,-26.7103454959933,-109.303962214766,5.83200751168672,25.586419224525,61.1490671916253,-0.446464750108305,8.94947655801049,25.0585343624294,1.22532885691962,
1,1037463.56276756,26.221643334534,816.615426744008,60222.0795281525,2.71799199783622,-103.273335728801,1909.27727142043,-26.7230145894589,-109.301407097153,5.70736971530966,24.8208808954705,59.7986742834276,-0.446464750108305,8.69528018761535,24.346784525323,1.21232519408379,
1,1037465.32276756,26.0395189312343,803.525095531554,58958.6390766964,2.67671787516447,-103.666251996712,1907.92842841583,-26.7354963350846,-109.29900590962,5.66448913869194,24.0981661677407,58.4683173315443,-0.446464750108305,8.44774085632507,23.6536743977102,1.19413704008378,
1,1037467.12276756,25.8504855704671,790.003214721883,57670.9889671881,2.63401915791048,-104.078265847846,1906.33696358707,-26.7482047001572,-109.296678849059,5.57795590132293,23.3950870718732,56.8953154284578,-0.446464750108305,8.15599016115936,22.8367724512462,1.18176530928734,
1,1037468.88276756,25.6690127087496,777.101084487245,56458.6348279877,2.59322833315848,-104.511746096539,1905.03339874713,-26.7601639247896,-109.294596686041,5.50798021791466,22.6867697428709,55.6093813627971,-0.446464750108305,7.91699570873457,22.1675879844568,1.16737185334275,
1,1037470.68276757,25.4804610040467,763.791654461345,55224.4455158218,2.55109976987919,-104.997181447116,1903.75047516209,-26.7723382804016,-109.292583502815,5.42664060522905,21.9712492402629,54.3436613668918,-0.446464750108305,7.68361702222907,21.5141276622414,1.26607483171651,
1,1037472.44276757,25.2955199918468,750.72752081734,54030.7053259083,2.50972456469996,-104.921598062977,1902.48820627746,-26.7840471851329,-109.290748568647,5.7009509823712,21.3031078062926,53.0985480422239,-0.446464750108305,7.44188827515119,20.8372871704233,1.11601281207993,
1,1037474.28276757,25.1028028281601,737.090615475107,52803.5250636571,2.46639785437644,-104.756138523613,1901.00073143472,-26.7960816908381,-109.288970838536,5.35353979465147,20.606042534434,51.6274246585447,-0.446464750108305,7.14158405239086,19.9964353466944,1.20131540052073,
1,1037476.08276757,24.9142246602029,723.781606017007,51623.6419030206,2.42411120250797,-104.577585349972,1899.7838777113,-26.8076490574989,-109.287362282569,5.50025948814349,19.8724476008542,50.4271486073886,-0.446464750108305,6.89818390464766,19.3149149330134,1.15394367429908,
1,1037477.88276757,24.7266837794492,710.432620869136,50459.9621566213,2.38158155596145,-103.853169205319,1898.58766247353,-26.8190126989994,-109.285881001471,5.36437850082073,19.1291414421874,49.2466883189123,-0.446464750108305,6.64380567076855,18.6026558781519,1.10284391256968,
1,1037479.72276757,24.5360264211679,696.887407108106,49297.3903010789,2.33836196755167,-103.446508412561,1897.17943838831,-26.8305404947753,-109.284477427891,5.17316947502092,18.3810930168841,47.853707848375,-0.446464750108305,6.35562247455473,17.7957429287532,1.04760400484773,
1,1037481.52276758,24.3499087224845,683.765292077969,48187.5584117499,2.29643864871856,-103.41915235514,1896.02857609639,-26.841367736068,-109.283247458361,4.96653412791965,17.6458142713928,46.7179059175285,-0.446464750108305,6.13054993406615,17.1655398153852,1.00612965066213,
1,1037483.32276758,24.1634789352017,670.768813209908,47103.5655486236,2.25488458828568,-103.768910655633,1894.89828487822,-26.8521128733357,-109.282108464004,4.76642538868225,16.9612288727287,45.6018717385135,-0.446464750108305,5.92091875415167,16.5785725116247,0.97820715288961,
1,1037485.16276758,23.9719664180046,657.606223091709,46020.5734677587,2.2127692904661,-104.417701501692,1893.56905411066,-26.8628849134607,-109.281045616549,4.61025031690565,16.3458905644008,44.2864450920871,-0.446464750108305,5.68402724612995,15.9152762891639,0.964262221814283,
1,1037486.96276758,23.7833666557744,644.843208758678,44984.4273585724,2.17190618382075,-105.126763868091,1892.4838568871,-26.8732158903143,-109.280099485948,4.51141459426632,15.749136054785,43.2149176429266,-0.446464750108305,5.49118791045317,15.3753261492689,0.947660604548018,
1,1037488.76276758,23.5934803636996,632.195597569724,43971.0442405862,2.13138744369104,-105.840353862321,1891.41900311694,-26.8833431033395,-109.279241193244,4.42744394333266,15.1753685364805,42.1630265203474,-0.446464750108305,5.30131980107251,14.843695443003,0.933763752223655,
1,1037490.60276758,23.398097051017,619.389134199697,42958.4412850138,2.09033304301638,-106.512497842372,1890.16785352443,-26.8934859139954,-109.278441855674,4.35401931589555,14.6387628420026,40.9244266693137,-0.446464750108305,5.07557205793946,14.2116017622305,0.915557553538552,
